PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Charlie Blackmon,CF,COL,159,644,137,213,35,14,37,104,65,135,14,10,.331,.399,.601,1.000,725,10,3,3,4,0.97,86,387,9,.371,.270,17.40,.481,.090,.186
Nolan Arenado,3B,COL,159,606,100,187,43,7,37,130,62,106,3,2,.309,.373,.586,.959,680,4,1,6,21,0.68,87,355,9,.320,.277,16.38,.585,.091,.156
Jonathan Lucroy,C,COL,46,142,18,44,6,3,2,13,27,19,0,0,.310,.429,.437,.866,175,4,0,2,6,1.38,11,62,6,.341,.127,71.00,1.421,.154,.109
Mark Reynolds,1B,COL,148,520,82,139,22,1,30,97,69,175,2,1,.267,.352,.487,.839,593,1,0,3,12,1.09,53,253,0,.343,.219,17.33,.394,.116,.295
Pat Valaika,X,COL,110,182,28,47,11,0,13,40,7,53,0,0,.258,.284,.533,.817,195,0,5,1,1,0.73,24,97,0,.291,.275,14.00,.132,.036,.272
Gerardo Parra,LF,COL,115,392,56,121,24,1,10,71,20,67,2,5,.309,.341,.452,.793,425,4,0,9,13,1.34,35,177,0,.343,.143,39.20,.299,.047,.158
DJ LeMahieu,2B,COL,155,609,95,189,28,4,8,64,59,90,6,5,.310,.374,.409,.783,682,6,3,5,24,1.94,40,249,1,.351,.099,76.12,.656,.087,.132
Trevor Story,SS,COL,145,503,68,120,32,3,24,82,49,191,7,2,.239,.308,.457,.765,555,2,0,1,12,0.60,59,230,4,.332,.219,20.96,.257,.088,.344
Carlos Gonzalez,RF,COL,136,470,72,123,34,0,14,57,56,119,3,0,.262,.339,.423,.762,534,2,0,6,9,1.21,48,199,3,.318,.162,33.57,.471,.105,.223
Raimel Tapia,X,COL,70,160,27,46,12,2,2,16,8,36,5,2,.288,.329,.425,.754,171,2,1,0,3,0.98,16,68,1,.361,.138,80.00,.222,.047,.211
Ian Desmond,LF,COL,95,339,47,93,11,1,7,40,24,87,15,4,.274,.326,.375,.701,373,4,2,4,13,2.17,19,127,1,.345,.100,48.43,.276,.064,.233
Ryan Hanigan,C,COL,33,101,9,27,2,0,2,12,8,26,0,0,.267,.324,.347,.671,112,1,1,1,5,3.17,4,35,2,.338,.079,50.50,.308,.071,.232
