PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jacob Barnes,P,MIL,73,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Eric Thames,1B,MIL,138,469,83,116,26,4,31,63,75,163,4,2,.247,.359,.518,.877,551,7,0,0,6,0.94,61,243,5,.309,.271,15.13,.460,.136,.296
Domingo Santana,RF,MIL,151,525,88,146,29,0,30,85,73,178,15,4,.278,.371,.505,.876,607,6,0,3,12,1.24,59,265,2,.363,.227,17.50,.410,.120,.293
Travis Shaw,3B,MIL,144,538,84,147,34,1,31,101,60,138,10,0,.273,.349,.513,.862,606,4,1,3,20,1.07,66,276,6,.312,.240,17.36,.435,.099,.228
Neil Walker,2B,MIL,38,120,19,32,8,0,4,13,28,30,0,1,.267,.409,.433,.842,149,1,0,0,5,1.00,12,52,1,.326,.167,30.00,.933,.188,.201
Jesus Aguilar,1B,MIL,133,279,40,74,15,2,16,52,25,94,0,0,.265,.331,.505,.836,311,4,0,3,8,1.19,33,141,1,.337,.240,17.44,.266,.080,.302
Ryan Braun,LF,MIL,104,380,58,102,28,2,17,52,38,76,12,4,.268,.336,.487,.823,425,3,0,4,15,1.34,47,185,2,.292,.218,22.35,.500,.089,.179
Brett Phillips,CF,MIL,37,87,9,24,3,0,4,12,9,34,5,0,.276,.351,.448,.799,98,1,1,0,0,0.76,7,39,2,.408,.172,21.75,.265,.092,.347
Stephen Vogt,C,MIL,45,122,13,31,7,0,8,20,5,25,0,0,.254,.281,.508,.789,129,0,1,1,1,0.58,15,62,0,.256,.254,15.25,.200,.039,.194
Eric Sogard,2B,MIL,94,249,37,68,15,1,3,18,45,37,3,3,.273,.393,.378,.771,299,4,1,0,7,0.91,19,94,2,.311,.104,83.00,1.216,.151,.124
Manny Pina,C,MIL,107,330,45,92,21,0,9,43,20,79,2,0,.279,.327,.424,.751,359,5,1,3,8,0.65,30,140,0,.339,.145,36.67,.253,.056,.220
