PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Danny Duffy,P,KC,24,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Eric Hosmer,1B,KC,162,603,98,192,31,1,25,94,66,104,6,1,.318,.385,.498,.883,671,0,0,2,20,2.00,57,300,3,.351,.179,24.12,.635,.098,.155
Mike Moustakas,3B,KC,148,555,75,151,24,0,38,85,34,94,0,0,.272,.314,.521,.835,598,3,0,6,18,0.65,62,289,7,.263,.249,14.60,.362,.057,.157
Ian Kennedy,P,KC,30,3,0,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833,4,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.250,.000
Lorenzo Cain,CF,KC,155,584,86,175,27,5,15,49,54,100,26,2,.300,.363,.440,.803,645,5,0,2,20,1.03,47,257,1,.340,.140,38.93,.540,.084,.155
Salvador Perez,C,KC,129,471,57,126,24,1,27,80,17,95,1,0,.268,.297,.495,.792,499,5,0,5,23,0.60,52,233,3,.280,.227,17.44,.179,.034,.190
Whit Merrifield,2B,KC,145,587,80,169,32,6,19,78,29,88,34,8,.288,.324,.460,.784,630,6,1,7,13,0.70,57,270,0,.308,.172,30.90,.330,.046,.140
Jorge Bonifacio,RF,KC,113,384,55,98,15,1,17,40,35,118,1,1,.255,.320,.432,.752,422,2,0,1,8,0.86,33,166,0,.324,.177,22.59,.297,.083,.280
Cam Gallagher,C,KC,13,24,2,6,1,0,1,5,3,4,0,0,.250,.333,.417,.750,27,0,0,0,1,2.50,2,10,0,.263,.167,24.00,.750,.111,.148
Brandon Moss,DH,KC,118,362,41,75,14,0,22,50,37,128,2,0,.207,.279,.428,.707,401,0,0,2,7,0.79,36,155,0,.248,.221,16.46,.289,.092,.319
Melky Cabrera,RF,KC,58,223,24,60,13,2,4,29,11,22,1,2,.269,.303,.399,.702,238,1,0,3,12,1.32,19,89,0,.280,.130,55.75,.500,.046,.092
Alcides Escobar,SS,KC,162,599,71,150,36,5,6,54,15,102,4,7,.250,.272,.357,.629,629,4,7,4,14,0.90,47,214,1,.291,.107,99.83,.147,.024,.162
Alex Gordon,LF,KC,148,476,52,99,20,2,9,45,45,126,7,4,.208,.293,.315,.608,541,14,2,4,7,0.99,31,150,3,.261,.107,52.89,.357,.083,.233
Drew Butera,C,KC,75,163,18,37,4,1,3,14,12,41,0,0,.227,.284,.319,.603,177,1,1,0,0,0.56,8,52,0,.286,.092,54.33,.293,.068,.232
Cheslor Cuthbert,3B,KC,58,143,10,33,7,0,2,18,9,39,0,0,.231,.275,.322,.597,153,0,0,1,2,1.06,9,46,0,.301,.091,71.50,.231,.059,.255
Ramon Torres,2B,KC,33,74,9,18,3,0,0,4,4,12,1,0,.243,.291,.284,.575,79,1,0,0,1,1.10,3,21,0,.290,.041,-.--,.333,.051,.152
Paulo Orlando,RF,KC,39,86,9,17,3,0,2,6,1,20,1,1,.198,.225,.302,.527,90,2,0,0,3,0.88,5,26,0,.234,.105,43.00,.050,.011,.222
Jorge Soler,RF,KC,35,97,7,14,5,0,2,6,12,36,0,0,.144,.245,.258,.503,110,1,0,0,5,0.74,7,25,1,.203,.113,48.50,.333,.109,.327
Jason Vargas,P,KC,32,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,4,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.250
Adalberto Mondesi,2B,KC,25,53,4,9,1,0,1,3,3,22,5,2,.170,.214,.245,.459,60,0,4,0,2,1.36,2,13,0,.267,.075,53.00,.136,.050,.367
Christian Colon,2B,KC,7,17,1,3,0,0,0,0,1,3,0,0,.176,.222,.176,.398,19,0,1,0,2,1.40,0,3,0,.214,.000,-.--,.333,.053,.158
