PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Andrew Albers,P,SEA,9,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,3,0,2,0,0,2.00,0,1,0,1.000,.000,-.--,.---,.000,.000
Erasmo Ramirez,P,SEA,11,3,0,2,0,0,0,1,0,1,0,0,.667,.667,.667,1.334,3,0,0,0,0,-.--,0,2,0,1.000,.000,-.--,.---,.000,.333
Mike Marjama,C,SEA,5,9,1,3,1,0,1,1,0,1,0,0,.333,.333,.778,1.111,9,0,0,0,0,0.67,2,7,0,.286,.444,9.00,.---,.000,.111
Yovani Gallardo,P,SEA,28,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Nelson Cruz,DH,SEA,155,556,91,160,28,0,39,119,70,140,1,1,.288,.375,.549,.924,645,12,0,7,15,0.88,67,305,7,.315,.261,14.26,.500,.109,.217
Mitch Haniger,RF,SEA,96,369,58,104,25,2,16,47,31,93,5,4,.282,.352,.491,.843,410,9,1,0,9,1.08,43,181,0,.338,.209,23.06,.333,.076,.227
Mike Zunino,C,SEA,124,387,52,97,25,0,25,64,39,160,1,0,.251,.331,.509,.840,435,8,0,1,8,0.58,50,197,0,.355,.258,15.48,.244,.090,.368
Yonder Alonso,1B,SEA,42,132,20,35,5,0,6,18,18,30,1,0,.265,.353,.439,.792,150,0,0,0,3,0.72,11,58,0,.302,.174,22.00,.600,.120,.200
Robinson Cano,2B,SEA,150,592,79,166,33,0,23,97,49,85,1,0,.280,.338,.453,.791,648,4,0,3,18,1.32,56,268,8,.294,.172,25.74,.576,.076,.131
Jean Segura,SS,SEA,125,524,80,157,30,2,11,45,34,83,22,8,.300,.349,.427,.776,566,6,0,1,14,1.39,43,224,3,.339,.128,47.64,.410,.060,.147
Kyle Seager,3B,SEA,154,578,72,144,33,1,27,88,58,110,2,1,.249,.323,.450,.773,650,8,0,6,6,0.55,61,260,6,.262,.201,21.41,.527,.089,.169
Ben Gamel,LF,SEA,134,509,68,140,27,5,11,59,36,122,4,1,.275,.322,.413,.735,550,1,1,3,8,1.04,43,210,1,.340,.138,46.27,.295,.065,.222
Danny Valencia,1B,SEA,130,450,54,115,19,3,15,66,40,122,2,2,.256,.314,.411,.725,500,2,0,8,16,1.19,37,185,0,.312,.156,30.00,.328,.080,.244
Jarrod Dyson,CF,SEA,111,346,56,87,13,3,5,30,28,55,28,7,.251,.324,.350,.674,390,10,4,2,3,1.14,21,121,2,.285,.098,69.20,.509,.072,.141
Carlos Ruiz,C,SEA,54,125,14,27,8,0,3,11,14,38,1,0,.216,.313,.352,.665,145,4,1,1,4,1.07,11,44,0,.282,.136,41.67,.368,.097,.262
