PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Curt Casali,C,TB,9,9,2,3,0,0,1,3,3,3,0,0,.333,.462,.667,1.129,13,0,0,1,0,0.33,1,6,0,.333,.333,9.00,1.000,.231,.231
Colby Rasmus,LF,TB,37,121,17,34,7,1,9,23,7,45,1,0,.281,.318,.579,.897,129,0,0,1,1,0.87,17,70,2,.368,.298,13.44,.156,.054,.349
Logan Morrison,1B,TB,149,512,75,126,22,1,38,85,81,149,2,0,.246,.353,.516,.869,601,5,0,3,12,0.78,61,264,8,.268,.270,13.47,.544,.135,.248
Corey Dickerson,LF,TB,150,588,84,166,33,4,27,62,35,152,4,3,.282,.325,.490,.815,629,3,0,2,11,0.92,64,288,6,.338,.207,21.78,.230,.056,.242
Steven Souza,RF,TB,148,523,78,125,21,2,30,78,84,179,16,4,.239,.351,.459,.810,617,7,2,1,9,1.22,53,240,2,.302,.220,17.43,.469,.136,.290
Kevin Kiermaier,CF,TB,98,380,56,105,15,3,15,39,31,99,16,7,.276,.338,.450,.788,421,5,4,1,3,1.10,33,171,2,.337,.174,25.33,.313,.074,.235
Evan Longoria,3B,TB,156,613,71,160,36,2,20,86,46,109,6,1,.261,.313,.424,.737,677,6,0,12,18,0.90,58,260,3,.282,.163,30.65,.422,.068,.161
Wilson Ramos,C,TB,64,208,19,54,6,0,11,35,10,36,0,0,.260,.290,.447,.737,224,0,0,3,11,1.63,17,93,2,.262,.188,18.91,.278,.045,.161
Lucas Duda,1B,TB,52,171,20,30,7,0,13,27,23,62,0,0,.175,.285,.444,.729,200,4,0,2,3,0.65,20,76,2,.173,.269,13.15,.371,.115,.310
Tim Beckham,SS,TB,87,317,31,82,5,3,12,36,24,110,5,4,.259,.314,.407,.721,345,2,1,1,8,1.12,20,129,0,.357,.148,26.42,.218,.070,.319
Shane Peterson,LF,TB,30,79,9,20,5,0,2,11,5,21,2,0,.253,.310,.392,.702,88,2,0,1,2,0.86,7,31,0,.316,.139,39.50,.238,.057,.239
Adeiny Hechavarria,SS,TB,77,265,29,68,12,4,7,24,12,58,4,1,.257,.289,.411,.700,281,1,1,2,6,1.29,23,109,1,.302,.155,37.86,.207,.043,.206
