PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Adam Morgan,P,PHI,37,2,0,1,0,0,0,0,1,1,0,0,.500,.667,.500,1.167,3,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,1.000,.333,.333
Rhys Hoskins,LF,PHI,50,170,37,44,7,0,18,48,37,46,2,0,.259,.396,.618,1.014,212,3,0,2,2,0.71,25,105,1,.241,.359,9.44,.804,.175,.217
Jorge Alfaro,C,PHI,29,107,12,34,6,0,5,14,3,33,0,0,.318,.360,.514,.874,114,4,0,0,2,1.86,11,55,1,.420,.196,21.40,.091,.026,.289
Pedro Florimon,CF,PHI,15,46,6,16,4,1,0,6,3,16,0,0,.348,.388,.478,.866,49,0,0,0,1,1.80,5,22,0,.533,.130,-.--,.188,.061,.327
Aaron Altherr,LF,PHI,107,372,58,101,24,5,19,65,32,104,5,4,.272,.340,.516,.856,412,7,0,1,12,1.15,48,192,2,.328,.245,19.58,.308,.078,.252
Howie Kendrick,LF,PHI,39,141,16,48,8,1,2,16,11,30,8,3,.340,.397,.454,.851,156,3,0,1,4,2.05,11,64,0,.418,.113,70.50,.367,.071,.192
Daniel Nava,LF,PHI,80,183,21,55,8,1,4,21,26,38,1,0,.301,.393,.421,.814,214,3,0,2,2,1.14,13,77,0,.357,.120,45.75,.684,.121,.178
Nick Williams,RF,PHI,83,313,45,90,14,4,12,55,20,97,1,2,.288,.338,.473,.811,343,6,0,4,8,1.36,30,148,0,.375,.185,26.08,.206,.058,.283
Cesar Hernandez,2B,PHI,128,511,85,150,26,6,9,34,61,104,15,5,.294,.373,.421,.794,577,4,0,1,8,1.32,41,215,1,.353,.127,56.78,.587,.106,.180
Odubel Herrera,CF,PHI,138,526,67,148,42,3,14,56,31,126,8,5,.281,.325,.452,.777,563,4,0,2,13,1.05,59,238,4,.345,.171,37.57,.246,.055,.224
Andrew Knapp,C,PHI,56,171,26,44,8,1,3,13,31,56,1,0,.257,.368,.368,.736,204,0,0,2,5,2.32,12,63,4,.360,.111,57.00,.554,.152,.275
Tommy Joseph,1B,PHI,142,495,51,119,27,1,22,69,33,129,1,0,.240,.289,.432,.721,533,2,0,3,21,0.89,50,214,1,.280,.192,22.50,.256,.062,.242
Cameron Rupp,C,PHI,88,295,35,64,17,0,14,34,34,114,1,0,.217,.299,.417,.716,331,1,0,1,5,1.46,31,123,3,.298,.200,21.07,.298,.103,.344
Ben Lively,P,PHI,15,26,2,6,0,0,2,8,0,9,0,0,.231,.231,.462,.693,26,0,0,0,0,1.20,2,12,0,.267,.231,13.00,.---,.000,.346
Freddy Galvis,SS,PHI,162,608,71,155,29,6,12,61,45,111,14,5,.255,.309,.382,.691,663,4,2,4,12,0.72,47,232,2,.292,.127,50.67,.405,.068,.167
Maikel Franco,3B,PHI,154,575,66,132,29,1,24,76,41,95,0,0,.230,.281,.409,.690,623,2,0,5,21,1.10,54,235,3,.234,.179,23.96,.432,.066,.152
J.P. Crawford,3B,PHI,23,70,8,15,4,1,0,6,16,22,1,0,.214,.356,.300,.656,87,0,0,1,1,0.55,5,21,0,.306,.086,-.--,.727,.184,.253
Michael Saunders,RF,PHI,61,200,25,41,9,2,6,20,13,51,0,1,.205,.257,.360,.617,214,1,0,0,2,1.04,17,72,2,.245,.155,33.33,.255,.061,.238
Hyun Soo Kim,X,PHI,40,87,9,20,4,1,0,4,10,19,0,0,.230,.309,.299,.608,97,0,0,0,1,1.09,5,26,1,.294,.069,-.--,.526,.103,.196
Ty Kelly,X,PHI,69,88,11,17,7,0,2,14,8,24,0,0,.193,.260,.341,.601,104,1,4,3,0,1.25,9,30,0,.231,.148,44.00,.333,.077,.231
Brock Stassi,X,PHI,51,78,6,13,2,1,2,7,12,22,0,0,.167,.278,.295,.573,90,0,0,0,3,0.65,5,23,0,.204,.128,39.00,.545,.133,.244
