PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Dietrich Enns,P,MIN,2,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Miguel Sano,3B,MIN,114,424,75,112,15,2,28,77,54,173,0,0,.264,.352,.507,.859,483,4,0,1,12,0.97,45,215,5,.375,.243,15.14,.312,.112,.358
Brian Dozier,2B,MIN,152,617,106,167,30,4,34,93,78,141,16,7,.271,.359,.498,.857,705,8,0,2,11,0.77,68,307,6,.300,.227,18.15,.553,.111,.200
Eddie Rosario,LF,MIN,151,542,79,157,33,2,27,78,35,106,9,8,.290,.328,.507,.835,589,0,4,8,10,0.99,62,275,1,.312,.218,20.07,.330,.059,.180
Joe Mauer,1B,MIN,141,525,69,160,36,1,7,71,66,83,2,1,.305,.384,.417,.801,597,3,0,3,17,1.46,44,219,3,.349,.112,75.00,.795,.111,.139
Eduardo Escobar,3B,MIN,129,457,62,116,16,5,21,73,33,98,5,1,.254,.309,.449,.758,499,5,1,3,5,0.65,42,205,3,.279,.195,21.76,.337,.066,.196
Kennys Vargas,1B,MIN,78,241,33,61,13,0,11,41,20,77,0,0,.253,.314,.444,.758,264,2,0,1,10,1.81,24,107,1,.325,.191,21.91,.260,.076,.292
Robbie Grossman,DH,MIN,119,382,62,94,22,1,9,45,67,79,3,1,.246,.361,.380,.741,456,3,2,2,6,0.92,32,145,0,.287,.134,42.44,.848,.147,.173
Max Kepler,RF,MIN,147,511,67,124,32,2,19,69,47,114,6,1,.243,.312,.425,.737,568,6,1,3,5,0.92,53,217,2,.276,.182,26.90,.412,.083,.201
Chris Gimenez,C,MIN,77,186,28,41,9,0,7,16,33,60,1,0,.220,.350,.382,.732,225,4,2,0,3,0.93,16,71,0,.286,.161,26.57,.550,.147,.267
Byron Buxton,CF,MIN,140,462,69,117,14,6,16,51,38,150,29,1,.253,.314,.413,.727,511,4,5,2,1,0.80,36,191,2,.339,.160,28.88,.253,.074,.294
Jorge Polanco,SS,MIN,133,488,60,125,30,3,13,74,41,78,13,5,.256,.313,.410,.723,544,2,7,6,7,0.73,46,200,1,.278,.154,37.54,.526,.075,.143
Jason Castro,C,MIN,110,356,49,86,22,0,10,47,45,108,0,0,.242,.333,.388,.721,407,4,1,1,10,1.10,32,138,1,.318,.146,35.60,.417,.111,.265
Ehire Adrianza,SS,MIN,70,162,30,43,9,2,2,24,16,25,8,1,.265,.324,.383,.707,186,1,1,6,0,0.80,13,62,1,.291,.117,81.00,.640,.086,.134
Mitch Garver,C,MIN,23,46,5,9,1,3,0,3,6,15,0,0,.196,.288,.348,.636,52,0,0,0,1,1.00,4,16,0,.290,.152,-.--,.400,.115,.288
Zack Granite,CF,MIN,40,93,14,22,2,0,1,13,12,9,2,2,.237,.321,.290,.611,107,0,1,1,6,1.37,3,27,0,.250,.054,93.00,1.333,.112,.084
Danny Santana,LF,MIN,13,25,3,5,1,0,1,1,1,8,1,0,.200,.231,.360,.591,26,0,0,0,1,2.00,2,9,0,.250,.160,25.00,.125,.038,.308
Ervin Santana,P,MIN,33,10,3,2,1,0,0,5,0,3,0,0,.200,.200,.300,.500,10,0,0,0,0,4.00,1,3,0,.286,.100,-.--,.---,.000,.300
Jose Berrios,P,MIN,26,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.400
Niko Goodrum,2B,MIN,11,17,1,1,0,0,0,0,1,10,0,0,.059,.111,.059,.170,18,0,0,0,0,2.00,0,1,0,.143,.000,-.--,.100,.056,.556
Matt Belisle,P,MIN,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Buddy Boshers,P,MIN,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Craig Breslow,P,MIN,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alan Busenitz,P,MIN,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Bartolo Colon,P,MIN,15,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,5,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.400
Tyler Duffey,P,MIN,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Justin Haley,P,MIN,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Heston,P,MIN,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Trevor Hildenberger,P,MIN,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brandon Kintzler,P,MIN,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryan Pressly,P,MIN,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Taylor Rogers,P,MIN,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Nik Turley,P,MIN,10,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Alex Wimmers,P,MIN,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
