PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Kenley Jansen,P,LAD,65,4,0,2,1,0,0,1,0,0,0,0,.500,.500,.750,1.250,4,0,0,0,1,2.00,1,3,0,.500,.250,-.--,.---,.000,.000
Justin Turner,3B,LAD,130,457,72,147,32,0,21,71,59,56,7,1,.322,.415,.530,.945,543,19,1,7,12,0.59,53,242,5,.326,.208,21.76,1.054,.109,.103
Cody Bellinger,1B,LAD,132,480,87,128,26,4,39,97,64,146,10,3,.267,.352,.581,.933,548,1,0,3,5,0.67,69,279,13,.299,.315,12.31,.438,.117,.266
Austin Barnes,C,LAD,102,218,35,63,15,2,8,38,39,43,4,1,.289,.408,.486,.894,262,5,0,0,6,1.20,25,106,1,.329,.197,27.25,.907,.149,.164
Corey Seager,SS,LAD,145,539,85,159,33,0,22,77,67,131,4,2,.295,.375,.479,.854,613,4,0,3,14,1.12,55,258,5,.352,.184,24.50,.511,.109,.214
Chris Taylor,CF,LAD,140,514,85,148,34,5,21,72,50,142,17,4,.288,.354,.496,.850,568,3,0,1,2,0.96,60,255,0,.361,.208,24.48,.352,.088,.250
Yasiel Puig,RF,LAD,152,499,72,131,24,2,28,74,64,100,15,6,.263,.346,.487,.833,570,2,0,5,21,1.12,54,243,8,.274,.224,17.82,.640,.112,.175
Andrew Toles,LF,LAD,31,96,17,26,3,0,5,15,5,16,0,1,.271,.314,.458,.772,102,1,0,0,3,1.70,8,44,0,.280,.188,19.20,.313,.049,.157
Yasmani Grandal,C,LAD,129,438,50,108,27,0,22,58,40,130,0,1,.247,.308,.459,.767,482,0,1,3,10,1.02,49,201,0,.298,.212,19.91,.308,.083,.270
Andre Ethier,X,LAD,22,34,3,8,1,0,2,3,4,10,0,0,.235,.316,.441,.757,38,0,0,0,0,2.20,3,15,1,.273,.206,17.00,.400,.105,.263
Joc Pederson,CF,LAD,102,273,44,58,20,0,11,35,39,68,4,3,.212,.331,.407,.738,323,10,0,1,7,1.18,31,111,1,.241,.194,24.82,.574,.121,.211
Enrique Hernandez,X,LAD,140,297,46,64,24,2,11,37,41,80,3,0,.215,.308,.421,.729,342,0,1,3,4,0.89,37,125,2,.254,.205,27.00,.513,.120,.234
Chase Utley,2B,LAD,127,309,43,73,20,4,8,34,32,57,6,1,.236,.324,.405,.729,353,9,1,2,3,0.90,32,125,0,.264,.168,38.62,.561,.091,.161
Logan Forsythe,2B,LAD,119,361,56,81,19,0,6,36,69,109,3,2,.224,.351,.327,.678,439,4,0,5,12,0.93,25,118,1,.299,.102,60.17,.633,.157,.248
Franklin Gutierrez,X,LAD,35,56,8,13,3,0,1,8,7,16,0,1,.232,.317,.339,.656,63,0,0,0,2,2.86,4,19,0,.308,.107,56.00,.438,.111,.254
