PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Marco Gonzales,P,STL,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Tommy Pham,LF,STL,128,444,95,136,22,2,23,73,71,117,25,7,.306,.411,.520,.931,530,10,2,3,18,1.76,47,231,0,.368,.214,19.30,.607,.134,.221
Jose Martinez,1B,STL,106,272,47,84,13,1,14,46,32,60,4,0,.309,.379,.518,.897,307,0,1,2,9,1.26,28,141,2,.350,.210,19.43,.533,.104,.195
Paul DeJong,SS,STL,108,417,55,119,26,1,25,65,21,124,1,0,.285,.325,.532,.857,443,4,0,1,8,0.73,52,222,1,.349,.247,16.68,.169,.047,.280
Dexter Fowler,CF,STL,118,420,68,111,22,9,18,64,63,101,7,3,.264,.363,.488,.851,491,4,0,4,10,0.96,49,205,6,.305,.224,23.33,.624,.128,.206
Matt Carpenter,1B,STL,145,497,91,120,31,2,23,69,109,125,2,1,.241,.384,.451,.835,622,9,2,5,5,0.47,56,224,4,.274,.209,21.61,.872,.175,.201
Jedd Gyorko,3B,STL,125,426,52,116,21,2,20,67,47,105,6,2,.272,.341,.472,.813,481,1,0,7,12,0.89,43,201,1,.312,.200,21.30,.448,.098,.218
Kolten Wong,2B,STL,108,354,55,101,27,3,4,42,41,60,8,2,.285,.376,.412,.788,411,12,1,3,4,1.14,34,146,11,.331,.127,88.50,.683,.100,.146
Chad Huffman,X,STL,12,14,3,4,0,1,0,0,1,6,0,0,.286,.333,.429,.762,15,0,0,0,0,1.00,1,6,0,.500,.143,-.--,.167,.067,.400
Randal Grichuk,LF,STL,122,412,53,98,25,3,22,59,26,133,6,1,.238,.285,.473,.758,442,2,0,2,9,0.65,50,195,3,.293,.235,18.73,.195,.059,.301
Yadier Molina,C,STL,136,501,60,137,27,1,18,82,28,74,9,4,.273,.312,.439,.751,543,4,1,9,14,0.85,46,220,4,.285,.166,27.83,.378,.052,.136
Matt Adams,X,STL,31,48,4,14,2,0,1,7,4,17,0,0,.292,.340,.396,.736,53,0,0,1,0,0.50,3,19,0,.419,.104,48.00,.235,.075,.321
Luke Voit,X,STL,62,114,18,28,9,0,4,18,7,31,0,0,.246,.306,.430,.736,124,3,0,0,4,1.12,13,49,0,.304,.184,28.50,.226,.056,.250
Adam Wainwright,P,STL,26,42,7,11,2,0,2,11,1,15,0,0,.262,.279,.452,.731,50,0,7,0,2,2.83,4,19,0,.360,.190,21.00,.067,.020,.300
Stephen Piscotty,RF,STL,107,341,40,80,16,1,9,39,52,87,3,6,.235,.342,.367,.709,401,5,0,3,11,1.30,26,125,2,.286,.132,37.89,.598,.130,.217
Greg Garcia,X,STL,133,241,27,61,9,2,2,20,37,64,2,1,.253,.365,.332,.697,290,6,5,1,6,1.49,13,80,0,.335,.079,120.50,.578,.128,.221
Aledmys Diaz,SS,STL,79,286,31,74,17,0,7,20,13,42,4,1,.259,.290,.392,.682,301,0,1,1,9,0.81,24,112,1,.282,.133,40.86,.310,.043,.140
Magneuris Sierra,RF,STL,22,60,10,19,0,0,0,5,4,14,2,2,.317,.359,.317,.676,64,0,0,0,0,1.45,0,19,0,.413,.000,-.--,.286,.063,.219
Harrison Bader,CF,STL,32,85,10,20,3,0,3,10,5,24,2,1,.235,.283,.376,.659,92,1,0,1,1,0.75,6,32,1,.288,.141,28.33,.208,.054,.261
Tyler Lyons,P,STL,50,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,1.000,.500,.500
Eric Fryer,C,STL,34,71,7,11,3,0,0,3,11,18,0,0,.155,.277,.197,.474,83,1,0,0,3,1.63,3,14,0,.208,.042,-.--,.611,.133,.217
Jhonny Peralta,3B,STL,21,54,3,11,0,0,0,0,4,13,0,0,.204,.259,.204,.463,58,0,0,0,2,1.31,0,11,0,.268,.000,-.--,.308,.069,.224
Carson Kelly,C,STL,34,69,5,12,3,0,0,6,5,11,0,0,.174,.240,.217,.457,75,1,0,0,3,1.30,3,15,0,.207,.043,-.--,.455,.067,.147
Carlos Martinez,P,STL,34,62,5,11,3,0,0,11,1,19,0,0,.177,.203,.226,.429,69,1,5,0,1,6.40,3,14,0,.256,.048,-.--,.053,.014,.275
Mike Leake,P,STL,27,47,2,8,1,0,0,4,3,15,0,0,.170,.220,.191,.411,55,0,5,0,2,1.64,1,9,0,.250,.021,-.--,.200,.055,.273
Luke Weaver,P,STL,15,19,2,3,0,0,0,1,1,9,0,0,.158,.200,.158,.358,23,0,3,0,0,10.00,0,3,0,.300,.000,-.--,.111,.043,.391
Alex Mejia,3B,STL,29,46,6,5,0,0,1,3,2,13,0,0,.109,.146,.174,.320,49,0,1,0,2,2.22,1,8,0,.125,.065,46.00,.154,.041,.265
Breyvic Valera,2B,STL,5,10,0,1,0,0,0,0,1,0,0,0,.100,.182,.100,.282,11,0,0,0,0,0.50,0,1,0,.100,.000,-.--,.---,.091,.000
Lance Lynn,P,STL,33,54,2,4,2,0,0,0,1,25,0,0,.074,.107,.111,.218,61,1,5,0,1,5.00,2,6,0,.138,.037,-.--,.040,.016,.410
Michael Wacha,P,STL,30,46,3,2,0,0,0,3,1,22,0,0,.043,.063,.043,.106,55,0,7,1,2,6.50,0,2,0,.080,.000,-.--,.045,.018,.400
Sandy Alcantara,P,STL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Bowman,P,STL,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
John Brebbia,P,STL,50,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Jonathan Broxton,P,STL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brett Cecil,P,STL,73,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Zach Duke,P,STL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jack Flaherty,P,STL,6,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,6,0,0,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.333
