PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Giancarlo Stanton,RF,MIA,159,597,123,168,32,0,59,132,85,163,2,2,.281,.376,.631,1.007,692,7,0,3,13,1.30,91,377,13,.288,.350,10.12,.521,.123,.236
Marcell Ozuna,LF,MIA,159,613,93,191,30,2,37,124,64,144,1,3,.312,.376,.548,.924,679,0,0,2,18,1.11,69,336,4,.355,.237,16.57,.444,.094,.212
Justin Bour,1B,MIA,108,377,52,109,18,0,25,83,47,95,1,0,.289,.366,.536,.902,429,1,0,4,10,1.27,43,202,7,.322,.247,15.08,.495,.110,.221
Christian Yelich,CF,MIA,156,602,100,170,36,2,18,81,80,137,16,2,.282,.369,.439,.808,695,6,0,6,13,1.62,56,264,4,.336,.156,33.44,.584,.115,.197
J.T. Realmuto,C,MIA,141,532,68,148,31,5,17,65,36,106,8,2,.278,.332,.451,.783,579,8,0,3,13,1.01,53,240,4,.318,.173,31.29,.340,.062,.183
Derek Dietrich,3B,MIA,135,406,56,101,22,5,13,53,36,98,0,1,.249,.334,.424,.758,464,18,0,4,4,0.72,40,172,5,.294,.175,31.23,.367,.078,.211
Miguel Rojas,SS,MIA,90,272,37,79,16,2,1,26,27,32,2,1,.290,.361,.375,.736,306,4,1,2,6,1.19,19,102,5,.324,.085,272.00,.844,.088,.105
Dee Strange-Gordon,2B,MIA,158,653,114,201,20,9,2,33,25,93,60,16,.308,.341,.375,.716,695,10,2,4,7,1.92,31,245,0,.354,.067,326.50,.269,.036,.134
Brian Anderson,3B,MIA,25,84,11,22,7,1,0,8,10,28,0,0,.262,.337,.369,.706,95,0,0,1,1,1.50,8,31,0,.386,.107,-.--,.357,.105,.295
Adeiny Hechavarria,SS,MIA,20,65,8,18,2,1,1,6,1,9,0,0,.277,.288,.385,.673,67,0,1,0,1,1.17,4,25,0,.309,.108,65.00,.111,.015,.134
A.J. Ellis,C,MIA,51,143,17,30,5,0,6,14,12,29,0,0,.210,.298,.371,.669,163,6,2,0,6,1.15,11,53,0,.222,.161,23.83,.414,.074,.178
Tyler Moore,X,MIA,104,187,17,43,14,0,6,30,10,56,0,0,.230,.267,.401,.668,203,1,1,4,7,0.72,20,75,0,.287,.171,31.17,.179,.049,.276
