PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
David Price,P,BOS,16,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Chase d'Arnaud,2B,BOS,2,1,2,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Chris Sale,P,BOS,32,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,3,0,0,0,0,1.00,1,2,0,.500,.333,-.--,.---,.000,.333
Eduardo Nunez,2B,BOS,38,165,23,53,12,0,8,27,6,25,6,2,.321,.353,.539,.892,173,2,0,0,3,1.12,20,89,0,.341,.218,20.62,.240,.035,.145
Rafael Devers,3B,BOS,58,222,34,63,14,0,10,30,18,57,3,1,.284,.338,.482,.820,240,0,0,0,5,1.17,24,107,3,.342,.198,22.20,.316,.075,.238
Mookie Betts,RF,BOS,153,628,101,166,46,2,24,102,77,79,26,3,.264,.344,.459,.803,712,2,0,5,9,0.74,72,288,9,.268,.194,26.17,.975,.108,.111
Andrew Benintendi,LF,BOS,151,573,84,155,26,1,20,90,70,112,20,5,.271,.352,.424,.776,658,6,1,8,16,0.80,47,243,7,.301,.154,28.65,.625,.106,.170
Mitch Moreland,1B,BOS,149,508,73,125,34,0,22,79,57,120,0,1,.246,.326,.443,.769,576,6,0,5,14,1.16,56,225,6,.278,.197,23.09,.475,.099,.208
Dustin Pedroia,2B,BOS,105,406,46,119,19,0,7,62,49,48,4,3,.293,.369,.392,.761,463,2,2,4,11,1.25,26,159,4,.315,.099,58.00,1.021,.106,.104
Hanley Ramirez,DH,BOS,133,496,58,120,24,0,23,62,51,116,1,3,.242,.320,.429,.749,553,6,0,0,15,0.98,47,213,8,.272,.188,21.56,.440,.092,.210
Xander Bogaerts,SS,BOS,148,571,94,156,32,6,10,62,56,116,15,1,.273,.343,.403,.746,635,6,0,2,17,1.09,48,230,6,.327,.130,57.10,.483,.088,.183
