PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Francisco Pena,C,BAL,5,10,3,5,0,0,2,2,0,3,0,0,.500,.500,1.100,1.600,10,0,0,0,0,2.00,2,11,0,.600,.600,5.00,.---,.000,.300
Chance Sisco,C,BAL,10,18,3,6,2,0,2,4,3,7,0,0,.333,.455,.778,1.233,22,1,0,0,0,1.50,4,14,0,.444,.444,9.00,.429,.136,.318
Tim Beckham,SS,BAL,50,216,36,66,13,2,10,26,12,57,1,1,.306,.348,.523,.871,230,2,0,0,2,1.38,25,113,0,.376,.218,21.60,.211,.052,.248
Jonathan Schoop,2B,BAL,160,622,92,182,35,0,32,105,35,142,1,0,.293,.338,.503,.841,675,11,0,7,20,0.93,67,313,0,.330,.211,19.44,.246,.052,.210
Trey Mancini,LF,BAL,147,543,65,159,26,4,24,78,33,139,1,0,.293,.338,.488,.826,586,6,0,4,12,1.33,54,265,1,.352,.195,22.62,.237,.056,.237
Welington Castillo,C,BAL,96,341,44,96,11,0,20,53,22,97,0,0,.282,.323,.490,.813,365,0,0,2,10,0.95,31,167,0,.336,.208,17.05,.227,.060,.266
Pedro Alvarez,DH,BAL,14,32,4,10,1,0,1,4,2,10,0,0,.313,.353,.438,.791,34,0,0,0,0,2.00,2,14,0,.429,.125,32.00,.200,.059,.294
Adam Jones,CF,BAL,147,597,82,170,28,1,26,73,27,113,2,1,.285,.322,.466,.788,635,7,1,3,18,1.05,55,278,1,.312,.181,22.96,.239,.043,.178
Manny Machado,3B,BAL,156,630,81,163,33,1,33,95,50,115,9,4,.259,.310,.471,.781,690,1,0,9,17,0.77,67,297,3,.265,.213,19.09,.435,.072,.167
Seth Smith,RF,BAL,111,330,50,85,19,0,13,32,36,79,2,0,.258,.340,.433,.773,373,6,0,1,7,1.06,32,143,3,.301,.176,25.38,.456,.097,.212
Chris Davis,1B,BAL,128,456,65,98,15,1,26,61,61,195,1,1,.215,.309,.423,.732,524,3,0,4,7,0.96,42,193,4,.301,.208,17.54,.313,.116,.372
Craig Gentry,RF,BAL,77,101,17,26,5,1,2,11,11,24,5,4,.257,.333,.386,.719,117,1,3,1,1,1.75,8,39,0,.316,.129,50.50,.458,.094,.205
Caleb Joseph,C,BAL,89,254,31,65,14,1,8,28,10,72,0,0,.256,.287,.413,.700,266,1,1,0,7,1.36,23,105,0,.328,.157,31.75,.139,.038,.271
Mark Trumbo,DH,BAL,146,559,79,131,22,0,23,65,42,149,1,0,.234,.289,.397,.686,603,1,0,1,13,0.93,45,222,0,.278,.163,24.30,.282,.070,.247
Anthony Santander,RF,BAL,13,30,1,8,3,0,0,2,0,8,0,0,.267,.258,.367,.625,31,0,0,1,0,0.50,3,11,0,.348,.100,-.--,.---,.000,.258
Joey Rickard,RF,BAL,111,261,29,63,15,0,4,19,9,63,8,1,.241,.276,.345,.621,277,4,2,1,6,0.68,19,90,0,.303,.103,65.25,.143,.032,.227
Hyun Soo Kim,LF,BAL,56,125,11,29,4,0,1,10,12,27,0,0,.232,.305,.288,.593,142,2,0,2,2,1.15,5,36,0,.283,.056,125.00,.444,.085,.190
J.J. Hardy,SS,BAL,73,254,24,55,13,1,4,24,12,48,0,1,.217,.255,.323,.578,268,1,1,0,7,1.05,18,82,0,.252,.106,63.50,.250,.045,.179
Ruben Tejada,SS,BAL,41,113,17,26,6,0,0,5,8,15,0,0,.230,.293,.283,.576,124,2,1,0,6,0.92,6,32,0,.265,.053,-.--,.533,.065,.121
Austin Hays,RF,BAL,20,60,4,13,3,0,1,8,2,16,0,0,.217,.238,.317,.555,63,0,0,1,2,1.67,4,19,0,.273,.100,60.00,.125,.032,.254
Ryan Flaherty,2B,BAL,23,38,5,8,1,0,0,4,4,10,0,0,.211,.302,.237,.539,43,1,0,0,0,1.50,1,9,0,.286,.026,-.--,.400,.093,.233
Wade Miley,P,BAL,32,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,4,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.250
Ubaldo Jimenez,P,BAL,31,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400,5,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.600
Johnny Giavotella,2B,BAL,7,10,0,1,0,0,0,0,0,4,1,0,.100,.100,.100,.200,10,0,0,0,0,0.67,0,1,0,.167,.000,-.--,.---,.000,.400
Paul Janish,SS,BAL,14,26,0,2,0,0,0,3,1,6,0,0,.077,.111,.077,.188,28,0,1,0,1,1.11,0,2,0,.100,.000,-.--,.167,.036,.214
Jayson Aquino,P,BAL,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Alec Asher,P,BAL,24,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Richard Bleier,P,BAL,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brad Brach,P,BAL,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zack Britton,P,BAL,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Miguel Castro,P,BAL,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kevin Gausman,P,BAL,34,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Mychal Givens,P,BAL,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Donnie Hart,P,BAL,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Vidal Nuno,P,BAL,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Darren O'Day,P,BAL,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Washington,RF,BAL,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,6,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.833
Tyler Wilson,P,BAL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mike Wright,P,BAL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jimmy Yacabonis,P,BAL,14,2,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Gabriel Ynoa,P,BAL,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
