PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Miguel Gonzalez,P,TEX,5,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Adrian Beltre,3B,TEX,94,340,47,106,22,1,17,71,39,52,1,0,.312,.383,.532,.915,389,4,0,6,7,1.02,40,181,2,.321,.221,20.00,.750,.100,.134
Joey Gallo,3B,TEX,145,449,85,94,18,3,41,80,75,196,7,2,.209,.333,.537,.870,532,8,0,0,3,0.64,62,241,1,.250,.327,10.95,.383,.141,.368
Robinson Chirinos,C,TEX,88,263,46,67,13,1,17,38,34,79,1,0,.255,.360,.506,.866,309,10,1,1,5,0.80,31,133,0,.298,.251,15.47,.430,.110,.256
Elvis Andrus,SS,TEX,158,643,100,191,44,4,20,88,38,101,25,10,.297,.337,.471,.808,689,3,1,4,18,1.12,68,303,0,.325,.174,32.15,.376,.055,.147
Carlos Gomez,CF,TEX,105,368,51,94,23,1,17,51,31,127,13,5,.255,.340,.462,.802,426,19,3,5,3,0.80,41,170,0,.336,.207,21.65,.244,.073,.298
Shin-Soo Choo,RF,TEX,149,544,96,142,20,1,22,78,77,134,12,3,.261,.357,.423,.780,636,7,3,5,18,1.42,43,230,1,.305,.162,24.73,.575,.121,.211
Drew Robinson,3B,TEX,48,107,11,24,5,0,6,13,14,42,0,2,.224,.314,.439,.753,121,0,0,0,2,1.28,11,47,0,.305,.215,17.83,.333,.116,.347
Nomar Mazara,RF,TEX,148,554,64,140,30,2,20,101,55,127,2,2,.253,.323,.422,.745,616,4,0,3,12,1.16,52,234,6,.293,.170,27.70,.433,.089,.206
Delino DeShields,LF,TEX,120,376,75,101,15,2,6,22,44,109,29,8,.269,.347,.367,.714,440,3,13,4,2,0.95,23,138,0,.358,.098,62.67,.404,.100,.248
Mike Napoli,1B,TEX,124,425,60,82,11,1,29,66,49,163,1,2,.193,.285,.428,.713,485,7,0,3,11,0.66,41,182,3,.225,.235,14.66,.301,.101,.336
Willie Calhoun,LF,TEX,13,34,3,9,0,0,1,4,2,7,0,0,.265,.324,.353,.677,37,1,0,0,0,1.25,1,12,0,.308,.088,34.00,.286,.054,.189
Brett Nicholas,C,TEX,22,63,7,15,4,0,2,11,2,13,0,0,.238,.262,.397,.659,65,0,0,0,2,1.06,6,25,0,.271,.159,31.50,.154,.031,.200
Rougned Odor,2B,TEX,162,607,79,124,21,3,30,75,32,162,15,6,.204,.252,.397,.649,651,8,0,4,13,0.88,54,241,5,.224,.193,20.23,.198,.049,.249
Jonathan Lucroy,C,TEX,77,281,27,68,15,0,4,27,19,32,1,0,.242,.297,.338,.635,306,4,0,2,10,1.65,19,95,0,.259,.096,70.25,.594,.062,.105
Ryan Rua,LF,TEX,63,129,17,28,6,0,3,12,14,52,2,2,.217,.294,.333,.627,144,0,1,0,3,0.92,9,43,0,.338,.116,43.00,.269,.097,.361
Will Middlebrooks,3B,TEX,22,38,5,8,2,2,0,3,1,14,0,0,.211,.231,.368,.599,39,0,0,0,0,1.29,4,14,0,.333,.158,-.--,.071,.026,.359
Jared Hoying,CF,TEX,36,72,13,16,3,0,1,7,4,23,3,0,.222,.260,.306,.566,77,0,0,1,0,1.00,4,22,0,.306,.083,72.00,.174,.052,.299
Jurickson Profar,LF,TEX,22,58,8,10,2,0,0,5,9,14,1,1,.172,.294,.207,.501,70,1,2,0,0,0.89,2,12,0,.227,.034,-.--,.643,.129,.200
Nick Martinez,P,TEX,23,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,1.000,.500,.500
Pete Kozma,3B,TEX,28,36,4,4,0,0,1,2,2,18,0,1,.111,.200,.194,.394,41,2,1,0,0,0.67,1,7,0,.176,.083,36.00,.111,.049,.439
Phil Gosselin,2B,TEX,12,8,0,1,1,0,0,0,0,3,0,0,.125,.125,.250,.375,8,0,0,0,0,1.00,1,2,0,.200,.125,-.--,.---,.000,.375
Andrew Cashner,P,TEX,28,5,0,1,0,0,0,1,0,2,0,0,.200,.167,.200,.367,7,0,1,1,0,3.00,0,1,0,.250,.000,-.--,.---,.000,.286
A.J. Griffin,P,TEX,18,5,0,0,0,0,0,0,1,5,0,0,.000,.167,.000,.167,6,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.200,.167,.833
A.J. Jimenez,X,TEX,7,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.166,13,0,1,0,1,0.67,0,1,0,.200,.000,-.--,.---,.000,.538
Tony Barnette,P,TEX,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Austin Bibens-Dirkx,P,TEX,24,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Matt Bush,P,TEX,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alex Claudio,P,TEX,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jake Diekman,P,TEX,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Nick Gardewine,P,TEX,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jason Grilli,P,TEX,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cole Hamels,P,TEX,24,3,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.333
Jeremy Jeffress,P,TEX,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
