PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Aaron Blair,P,ATL,1,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.500,.000
Freddie Freeman,1B,ATL,117,440,84,135,35,2,28,71,65,95,8,5,.307,.403,.586,.989,514,7,0,2,9,0.78,65,258,14,.335,.280,15.71,.684,.126,.185
Kurt Suzuki,C,ATL,81,276,38,78,13,0,19,50,17,39,0,0,.283,.351,.536,.887,309,13,1,2,5,0.69,32,148,2,.268,.254,14.53,.436,.055,.126
Chase d'Arnaud,X,ATL,11,8,5,3,0,0,0,0,2,3,0,0,.375,.500,.375,.875,10,0,0,0,0,1.00,0,3,0,.600,.000,-.--,.667,.200,.300
Matt Adams,1B,ATL,100,291,42,79,20,1,19,58,19,71,0,0,.271,.315,.543,.858,314,1,0,3,5,0.95,40,158,5,.294,.271,15.32,.268,.061,.226
Tyler Flowers,C,ATL,99,317,41,89,16,0,12,49,31,82,0,1,.281,.378,.445,.823,370,20,0,2,6,0.97,28,141,1,.342,.164,26.42,.378,.084,.222
Ozzie Albies,2B,ATL,57,217,34,62,9,5,6,28,21,36,8,1,.286,.354,.456,.810,244,3,1,2,3,0.77,20,99,0,.316,.171,36.17,.583,.086,.148
Lane Adams,X,ATL,85,109,19,30,4,1,5,20,10,37,10,0,.275,.339,.468,.807,122,1,1,1,3,1.00,10,51,0,.368,.193,21.80,.270,.082,.303
Johan Camargo,3B,ATL,82,241,30,72,21,2,4,27,12,51,0,0,.299,.331,.452,.783,256,0,2,1,5,1.37,27,109,2,.364,.154,60.25,.235,.047,.199
Matt Kemp,LF,ATL,115,438,47,121,23,1,19,64,27,99,0,2,.276,.318,.463,.781,467,0,0,1,25,1.55,43,203,5,.318,.187,23.05,.273,.058,.212
