PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jose Torres,P,SD,62,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Craig Stammen,P,SD,60,6,2,3,1,0,0,0,2,2,0,0,.500,.625,.667,1.292,8,0,0,0,0,1.00,1,4,0,.750,.167,-.--,1.000,.250,.250
Christian Villanueva,3B,SD,12,32,5,11,1,0,4,7,0,10,0,0,.344,.344,.750,1.094,32,0,0,0,0,1.75,5,24,0,.389,.406,8.00,.---,.000,.313
Jose Pirela,LF,SD,83,312,43,90,25,4,10,40,27,71,4,3,.288,.347,.490,.837,344,2,1,2,8,0.95,39,153,0,.343,.202,31.20,.380,.078,.206
Travis Wood,P,SD,12,17,3,4,0,0,2,6,0,7,0,0,.235,.235,.588,.823,17,0,0,0,0,0.20,2,10,0,.250,.353,8.50,.---,.000,.412
Wil Myers,1B,SD,155,567,80,138,29,3,30,74,70,180,20,6,.243,.328,.464,.792,649,5,0,7,15,0.70,62,263,3,.297,.220,18.90,.389,.108,.277
Hunter Renfroe,RF,SD,122,445,51,103,25,1,26,58,27,140,3,0,.231,.284,.467,.751,479,6,0,1,4,0.80,52,208,1,.275,.236,17.12,.193,.056,.292
Trevor Cahill,P,SD,11,13,1,4,1,0,0,2,1,3,0,0,.308,.357,.385,.742,17,0,3,0,0,8.00,1,5,0,.400,.077,-.--,.333,.059,.176
Yangervis Solarte,2B,SD,128,466,49,119,21,0,18,64,37,61,3,0,.255,.314,.416,.730,512,5,0,4,18,0.86,39,194,4,.258,.161,25.89,.607,.072,.119
Dusty Coleman,SS,SD,27,66,6,15,3,0,4,9,2,33,1,0,.227,.268,.455,.723,71,2,0,1,1,0.73,7,30,0,.367,.227,16.50,.061,.028,.465
Cory Spangenberg,3B,SD,129,444,57,117,18,2,13,46,34,128,11,3,.264,.322,.401,.723,486,5,2,1,2,1.46,33,178,1,.342,.137,34.15,.266,.070,.263
Manuel Margot,CF,SD,126,487,53,128,18,7,13,39,35,106,17,7,.263,.313,.409,.722,529,2,1,4,6,0.86,38,199,0,.309,.146,37.46,.330,.066,.200
Matt Szczur,LF,SD,104,176,26,40,11,2,3,15,32,40,0,2,.227,.358,.364,.722,214,4,2,0,2,0.69,16,64,0,.278,.136,58.67,.800,.150,.187
Ryan Schimpf,3B,SD,53,165,24,26,2,0,14,25,27,70,0,0,.158,.284,.424,.708,197,3,0,2,0,0.27,16,70,0,.145,.267,11.79,.386,.137,.355
Franchy Cordero,CF,SD,30,92,15,21,3,3,3,9,6,44,1,1,.228,.276,.424,.700,99,0,1,0,0,1.55,9,39,0,.400,.196,30.67,.136,.061,.444
Carlos Asuaje,2B,SD,89,307,28,83,14,1,4,21,28,76,0,1,.270,.334,.362,.696,343,2,5,1,6,0.95,19,111,0,.346,.091,76.75,.368,.082,.222
Jabari Blash,RF,SD,61,164,24,35,6,0,5,16,28,66,1,2,.213,.333,.341,.674,195,2,0,1,5,0.88,11,56,0,.319,.128,32.80,.424,.144,.338
Hector Sanchez,X,SD,75,137,14,30,4,0,8,25,5,41,0,0,.219,.245,.423,.668,143,0,0,1,4,0.60,12,58,1,.247,.204,17.12,.122,.035,.287
