PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
J.D. Martinez,RF,DET,57,200,38,61,13,2,16,39,29,54,2,0,.305,.388,.630,1.018,232,0,0,3,10,1.00,31,126,5,.338,.325,12.50,.537,.125,.233
Justin Upton,LF,DET,125,459,81,128,37,0,28,94,57,147,10,5,.279,.362,.542,.904,520,3,0,1,6,0.80,65,249,2,.351,.264,16.39,.388,.110,.283
Jeimer Candelario,3B,DET,27,94,16,31,7,0,2,13,12,18,0,0,.330,.406,.468,.874,106,0,0,0,2,1.25,9,44,0,.392,.138,47.00,.667,.113,.170
Alex Avila,C,DET,77,219,30,60,11,0,11,32,43,80,0,1,.274,.394,.475,.869,264,1,0,1,6,1.00,22,104,2,.380,.201,19.91,.538,.163,.303
Nick Castellanos,3B,DET,157,614,73,167,36,10,26,101,41,142,4,5,.272,.320,.490,.810,665,5,0,5,12,0.73,72,301,0,.313,.218,23.62,.289,.062,.214
Mikie Mahtook,CF,DET,109,348,50,96,15,6,12,38,23,79,6,0,.276,.330,.457,.787,379,6,0,2,4,1.08,33,159,0,.324,.181,29.00,.291,.061,.208
Alex Presley,RF,DET,71,245,30,77,10,3,3,20,15,49,5,0,.314,.354,.416,.770,264,0,3,0,5,1.30,16,102,0,.383,.102,81.67,.306,.057,.186
John Hicks,1B,DET,60,173,25,46,12,0,6,22,13,51,2,1,.266,.326,.439,.765,190,3,0,1,5,1.85,18,76,0,.342,.173,28.83,.255,.068,.268
James McCann,C,DET,106,352,39,89,14,2,13,49,26,89,1,0,.253,.318,.415,.733,391,9,1,3,8,0.89,29,146,0,.300,.162,27.08,.292,.066,.228
Miguel Cabrera,1B,DET,130,469,50,117,22,0,16,60,54,110,0,1,.249,.329,.399,.728,529,3,0,3,15,0.86,38,187,6,.292,.149,29.31,.491,.102,.208
Ian Kinsler,2B,DET,139,551,90,130,25,3,22,52,55,86,14,5,.236,.313,.412,.725,613,7,0,0,9,0.57,50,227,2,.244,.176,25.04,.640,.090,.140
James Adduci,RF,DET,29,83,14,20,6,2,1,10,10,27,1,1,.241,.323,.398,.721,93,0,0,0,1,1.25,9,33,0,.345,.157,83.00,.370,.108,.290
Victor Martinez,DH,DET,107,392,38,100,16,0,10,47,36,63,0,0,.255,.324,.372,.696,435,5,0,2,15,0.96,26,146,3,.280,.117,39.20,.571,.083,.145
Efren Navarro,1B,DET,23,61,9,14,1,1,2,2,8,21,0,1,.230,.319,.377,.696,69,0,0,0,1,0.86,4,23,1,.316,.148,30.50,.381,.116,.304
Matthew Boyd,P,DET,26,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.000
Jose Iglesias,SS,DET,130,463,56,118,33,1,6,54,21,65,7,4,.255,.288,.369,.657,489,1,3,1,6,1.31,40,171,0,.285,.114,77.17,.323,.043,.133
Andrew Romine,2B,DET,124,318,45,74,17,2,4,25,22,67,6,4,.233,.289,.336,.625,348,4,2,2,7,1.29,23,107,0,.281,.104,79.50,.328,.063,.193
Dixon Machado,SS,DET,73,166,17,43,5,1,1,11,10,32,1,0,.259,.302,.319,.621,181,1,2,2,6,1.50,7,53,0,.311,.060,166.00,.313,.055,.177
Tyler Collins,CF,DET,49,150,18,29,4,1,5,14,18,55,0,4,.193,.278,.333,.611,169,0,0,1,2,0.68,10,50,0,.264,.140,30.00,.327,.107,.325
Bryan Holaday,C,DET,13,29,1,7,2,0,0,2,0,1,0,0,.241,.241,.310,.551,29,0,0,0,2,1.10,2,9,0,.250,.069,-.--,.---,.000,.034
