PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Zach Duke,P,CIN,14,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Manny Parra,P,CIN,57,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0.00,0,1,0,.500,.000,-.--,.---,.000,.000
Joey Votto,1B,CIN,162,581,101,177,30,3,24,73,135,138,6,3,.305,.435,.491,.926,726,4,0,6,15,1.09,57,285,19,.360,.186,24.21,.978,.186,.190
Billy Hamilton,CF,CIN,13,19,9,7,2,0,0,1,2,4,13,1,.368,.429,.474,.903,22,0,1,0,0,1.25,2,9,0,.467,.105,-.--,.500,.091,.182
Shin-Soo Choo,CF,CIN,154,569,107,162,34,2,21,54,112,133,20,11,.285,.423,.462,.885,712,26,3,2,3,1.47,57,263,5,.338,.178,27.10,.842,.157,.187
Jay Bruce,RF,CIN,160,626,89,164,43,1,30,109,63,185,7,3,.262,.329,.478,.807,697,2,0,5,9,0.91,74,299,13,.322,.216,20.87,.341,.090,.265
Corky Miller,C,CIN,17,35,2,9,5,0,0,8,5,6,0,0,.257,.366,.400,.766,41,1,0,0,1,1.00,5,14,0,.310,.143,-.--,.833,.122,.146
Xavier Paul,LF,CIN,97,209,24,51,12,0,7,32,27,53,0,1,.244,.339,.402,.741,239,3,0,0,6,1.63,19,84,3,.295,.158,29.86,.509,.113,.222
Todd Frazier,3B,CIN,150,531,63,124,29,3,19,73,50,125,6,5,.234,.314,.407,.721,600,14,2,3,14,0.93,51,216,1,.269,.173,27.95,.400,.083,.208
Brandon Phillips,2B,CIN,151,606,80,158,24,2,18,103,39,98,5,3,.261,.310,.396,.706,666,8,4,9,19,1.06,44,240,6,.281,.135,33.67,.398,.059,.147
Chris Heisey,LF,CIN,87,224,29,53,11,1,9,23,9,51,3,0,.237,.279,.415,.694,244,5,4,2,4,0.83,21,93,0,.265,.179,24.89,.176,.037,.209
Zack Cozart,SS,CIN,151,567,74,144,30,3,12,63,26,102,0,0,.254,.284,.381,.665,618,2,13,10,18,1.28,45,216,2,.285,.127,47.25,.255,.042,.165
Devin Mesoraco,C,CIN,103,323,31,77,13,0,9,42,24,61,0,2,.238,.287,.362,.649,352,0,0,5,9,1.13,22,117,4,.264,.124,35.89,.393,.068,.173
Derrick Robinson,LF,CIN,102,192,21,49,7,3,0,8,18,44,4,5,.255,.322,.323,.645,216,1,5,0,0,1.08,10,62,0,.331,.068,-.--,.409,.083,.204
Ryan Ludwick,LF,CIN,38,129,7,31,5,0,2,12,10,29,0,0,.240,.293,.326,.619,140,0,0,1,7,0.71,7,42,0,.293,.085,64.50,.345,.071,.207
