PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Melky Mesa,LF,NYY,5,13,2,5,2,0,0,1,1,2,0,1,.385,.429,.538,.967,14,0,0,0,0,0.50,2,7,0,.455,.154,-.--,.500,.071,.143
Robinson Cano,2B,NYY,160,605,81,190,41,0,27,107,65,85,7,1,.314,.383,.516,.899,681,6,0,5,18,1.19,68,312,16,.327,.202,22.41,.765,.095,.125
Francisco Cervelli,C,NYY,17,52,12,14,3,0,3,8,8,9,0,0,.269,.377,.500,.877,61,1,0,0,1,0.71,6,26,0,.275,.231,17.33,.889,.131,.148
Alfonso Soriano,LF,NYY,58,219,37,56,8,0,17,50,21,67,8,4,.256,.325,.525,.850,243,2,0,1,2,0.98,25,115,1,.287,.269,12.88,.313,.086,.276
Brennan Boesch,RF,NYY,23,51,6,14,2,1,3,8,2,9,0,0,.275,.302,.529,.831,53,0,0,0,2,1.33,6,27,0,.282,.255,17.00,.222,.038,.170
Alex Rodriguez,3B,NYY,44,156,21,38,7,0,7,19,23,43,4,2,.244,.348,.423,.771,181,2,0,0,5,0.74,14,66,1,.292,.179,22.29,.535,.127,.238
Brett Gardner,CF,NYY,145,539,81,147,33,10,8,52,52,127,24,8,.273,.344,.416,.760,609,8,7,3,8,0.98,51,224,1,.342,.143,67.38,.409,.085,.209
Mark Reynolds,1B,NYY,36,110,15,26,6,0,6,19,8,31,0,1,.236,.300,.455,.755,120,2,0,0,2,0.71,12,50,0,.274,.218,18.33,.258,.067,.258
Curtis Granderson,CF,NYY,61,214,31,49,13,2,7,15,27,69,8,2,.229,.317,.407,.724,245,1,2,1,1,0.71,22,87,1,.302,.178,30.57,.391,.110,.282
Lyle Overbay,1B,NYY,142,445,43,107,24,1,14,59,36,111,2,0,.240,.295,.393,.688,486,0,0,4,16,1.04,39,175,0,.287,.153,31.79,.324,.074,.228
Travis Hafner,DH,NYY,82,262,31,53,8,1,12,37,32,79,2,0,.202,.301,.378,.679,299,5,0,0,5,0.86,21,99,2,.240,.176,21.83,.405,.107,.264
Eduardo Nunez,SS,NYY,90,304,38,79,17,4,3,28,20,51,10,3,.260,.307,.372,.679,336,3,4,5,3,0.83,24,113,1,.298,.112,101.33,.392,.060,.152
Kevin Youkilis,3B,NYY,28,105,12,23,7,0,2,8,8,31,0,0,.219,.305,.343,.648,118,5,0,0,4,0.96,9,36,1,.292,.124,52.50,.258,.068,.263
Ichiro Suzuki,RF,NYY,150,520,57,136,15,3,7,35,26,63,20,4,.262,.297,.342,.639,555,1,6,2,6,1.42,25,178,4,.285,.081,74.29,.413,.047,.114
Vernon Wells,LF,NYY,130,424,45,99,16,0,11,50,30,73,7,3,.233,.282,.349,.631,458,0,0,4,9,0.79,27,148,1,.256,.116,38.54,.411,.066,.159
Corban Joseph,1B,NYY,2,6,1,1,1,0,0,0,1,1,0,0,.167,.286,.333,.619,7,0,0,0,0,1.00,1,2,0,.200,.167,-.--,1.000,.143,.143
Jayson Nix,SS,NYY,87,267,32,63,9,1,3,24,24,80,13,1,.236,.308,.311,.619,303,5,4,3,4,0.72,13,83,1,.321,.075,89.00,.300,.079,.264
Mark Teixeira,1B,NYY,15,53,5,8,1,0,3,12,8,19,0,0,.151,.270,.340,.610,63,1,0,1,1,0.69,4,18,2,.156,.189,17.67,.421,.127,.302
Zoilo Almonte,LF,NYY,34,106,9,25,4,0,1,9,6,19,3,1,.236,.274,.302,.576,113,0,0,1,2,1.25,5,32,0,.276,.066,106.00,.316,.053,.168
Chris Stewart,C,NYY,109,294,28,62,6,0,4,25,30,49,4,0,.211,.293,.272,.565,340,6,6,4,8,0.89,10,80,0,.237,.061,73.50,.612,.088,.144
Brendan Ryan,SS,NYY,17,59,7,13,2,0,1,1,2,13,0,0,.220,.258,.305,.563,62,1,0,0,0,0.38,3,18,0,.267,.085,59.00,.154,.032,.210
Austin Romine,C,NYY,60,135,15,28,9,0,1,10,8,37,1,0,.207,.255,.296,.551,148,1,3,1,7,1.64,10,40,0,.276,.089,135.00,.216,.054,.250
Derek Jeter,SS,NYY,17,63,8,12,1,0,1,7,8,10,0,0,.190,.288,.254,.542,73,1,0,1,3,3.67,2,16,1,.208,.063,63.00,.800,.110,.137
David Adams,3B,NYY,43,140,10,27,5,1,2,13,9,43,0,0,.193,.252,.286,.538,152,2,1,0,4,1.63,8,40,0,.263,.093,70.00,.209,.059,.283
Chris Nelson,3B,NYY,10,36,3,8,2,0,0,2,1,11,0,0,.222,.243,.278,.521,37,0,0,0,3,2.40,2,10,0,.320,.056,-.--,.091,.027,.297
Thomas Neal,RF,NYY,4,11,1,2,0,0,0,0,1,4,0,0,.182,.308,.182,.490,13,1,0,0,0,4.00,0,2,0,.286,.000,-.--,.250,.077,.308
Luis Alfonso Cruz,3B,NYY,16,55,6,10,1,0,0,5,1,13,1,0,.182,.224,.200,.424,59,2,1,0,3,1.36,1,11,0,.238,.018,-.--,.077,.017,.220
Ben Francisco,DH,NYY,21,44,4,5,0,0,1,1,5,11,0,0,.114,.220,.182,.402,50,1,0,0,0,0.40,1,8,0,.125,.068,44.00,.455,.100,.220
