PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Quintin Berry,X,BOS,13,8,5,5,0,0,1,4,1,2,3,0,.625,.667,1.000,1.667,9,0,0,0,0,0.00,1,8,0,.800,.375,8.00,.500,.111,.222
David Ortiz,DH,BOS,137,518,84,160,38,2,30,103,76,88,4,0,.309,.395,.564,.959,600,1,0,5,21,0.96,70,292,27,.321,.255,17.27,.864,.127,.147
Mike Carp,LF,BOS,86,216,34,64,18,2,9,43,22,67,1,0,.296,.362,.523,.885,243,2,0,3,3,1.10,29,113,0,.385,.227,24.00,.328,.091,.276
Mike Napoli,1B,BOS,139,498,79,129,38,2,23,92,73,187,1,1,.259,.360,.482,.842,578,6,0,1,15,0.97,63,240,3,.367,.223,21.65,.390,.126,.324
Daniel Nava,RF,BOS,134,458,77,139,29,0,12,66,51,93,0,2,.303,.385,.445,.830,536,15,4,8,10,0.66,41,204,2,.352,.142,38.17,.548,.095,.174
Jarrod Saltalamacchia,C,BOS,121,425,68,116,40,0,14,65,43,139,4,1,.273,.338,.466,.804,470,0,0,2,7,0.83,54,198,3,.372,.193,30.36,.309,.091,.296
Shane Victorino,RF,BOS,122,477,82,140,26,2,15,61,25,75,21,3,.294,.351,.451,.802,532,18,10,2,5,0.92,43,215,0,.321,.157,31.80,.333,.047,.141
Dustin Pedroia,2B,BOS,160,641,91,193,42,2,9,84,73,75,17,5,.301,.372,.415,.787,724,3,0,7,24,1.12,53,266,4,.326,.114,71.22,.973,.101,.104
Jose Iglesias,3B,BOS,63,215,27,71,10,2,1,19,11,30,3,1,.330,.376,.409,.785,234,6,0,2,4,1.42,13,88,0,.376,.079,215.00,.367,.047,.128
Jacoby Ellsbury,CF,BOS,134,577,92,172,31,8,9,53,47,92,52,4,.298,.355,.426,.781,636,5,1,2,12,1.45,48,246,3,.341,.128,64.11,.511,.074,.145
Stephen Drew,SS,BOS,124,442,57,112,29,8,13,67,54,124,6,0,.253,.333,.443,.776,501,1,0,4,9,0.71,50,196,3,.320,.190,34.00,.435,.108,.248
