PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Miguel Cabrera,3B,DET,148,555,103,193,26,1,44,137,90,94,3,0,.348,.442,.636,1.078,652,5,0,2,19,0.93,71,353,19,.356,.288,12.61,.957,.138,.144
Max Scherzer,P,DET,32,3,0,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000,3,0,0,0,0,1.00,1,2,0,.333,.333,-.--,.---,.000,.000
Prince Fielder,1B,DET,162,624,82,174,36,0,25,106,75,117,1,1,.279,.362,.457,.819,712,9,0,4,20,0.91,61,285,5,.307,.178,24.96,.641,.105,.164
Jhonny Peralta,SS,DET,107,409,50,124,30,0,11,55,35,98,3,3,.303,.358,.457,.815,448,1,1,2,9,1.00,41,187,2,.374,.154,37.18,.357,.078,.219
Bryan Holaday,C,DET,16,27,8,8,1,0,1,2,2,3,0,0,.296,.367,.444,.811,33,1,3,0,0,0.90,2,12,0,.304,.148,27.00,.667,.061,.091
Doug Fister,P,DET,33,5,0,2,0,0,0,1,0,1,0,0,.400,.400,.400,.800,7,0,2,0,0,3.00,0,2,0,.500,.000,-.--,.---,.000,.143
Torii Hunter,RF,DET,144,606,90,184,37,5,17,84,26,113,3,2,.304,.334,.465,.799,652,7,3,10,11,1.33,59,282,0,.344,.162,35.65,.230,.040,.173
Omar Infante,2B,DET,118,453,54,144,24,3,10,51,20,44,5,2,.318,.345,.450,.795,476,0,0,3,11,0.73,37,204,1,.333,.132,45.30,.455,.042,.092
Victor Martinez,DH,DET,159,605,68,182,36,0,14,83,54,62,0,2,.301,.355,.430,.785,668,1,0,8,23,0.85,50,260,10,.313,.129,43.21,.871,.081,.093
Matt Tuiasosopo,LF,DET,81,164,26,40,7,0,7,30,25,57,0,0,.244,.351,.415,.766,191,2,0,0,3,2.19,14,68,0,.330,.171,23.43,.439,.131,.298
Austin Jackson,CF,DET,129,552,99,150,30,7,12,49,52,129,8,4,.272,.337,.417,.754,614,4,3,3,12,1.01,49,230,0,.333,.145,46.00,.403,.085,.210
Brayan Pena,C,DET,71,229,19,68,11,0,4,22,6,26,0,2,.297,.315,.397,.712,243,2,2,4,7,1.43,15,91,0,.315,.100,57.25,.231,.025,.107
Alex Avila,C,DET,102,330,39,75,14,1,11,47,44,112,0,0,.227,.317,.376,.693,379,1,1,3,10,1.23,26,124,0,.305,.148,30.00,.393,.116,.296
Andy Dirks,LF,DET,131,438,60,112,16,2,9,37,42,84,7,1,.256,.323,.363,.686,484,2,1,1,6,0.92,27,159,2,.298,.107,48.67,.500,.087,.174
