PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Edwin Encarnacion,1B,TOR,142,530,90,144,29,1,36,104,82,62,7,1,.272,.370,.534,.904,142,530,90,144,29,1,36,104,82,62,7,1,.272,.370,.534
Jose Bautista,RF,TOR,118,452,82,117,24,0,28,73,69,84,7,2,.259,.358,.498,.856,TOR,118,452,82,117,24,0,28,73,69,84,7,2,.259,.358
Adam Lind,1B,TOR,143,465,67,134,26,1,23,67,51,103,1,0,.288,.357,.497,.854,.856,TOR,143,465,67,134,26,1,23,67,51,103,1,0,.288
Colby Rasmus,CF,TOR,118,417,57,115,26,1,22,66,37,135,0,1,.276,.338,.501,.839,.497,.854,TOR,118,417,57,115,26,1,22,66,37,135,0,1
R.A. Dickey,P,TOR,34,6,2,2,1,0,0,1,0,0,0,0,.333,.333,.500,.833,.338,.501,.839,TOR,34,6,2,2,1,0,0,1,0,0,0
Moises Sierra,RF,TOR,35,107,11,31,13,1,1,13,14,29,1,0,.290,.369,.458,.827,.333,.333,.500,.833,TOR,35,107,11,31,13,1,1,13,14,29
Jose Reyes,SS,TOR,93,382,58,113,20,0,10,37,34,47,15,6,.296,.353,.427,.780,0,.290,.369,.458,.827,TOR,93,382,58,113,20,0,10,37,34
Mark DeRosa,X,TOR,88,204,23,48,12,1,7,36,28,49,0,0,.235,.326,.407,.733,15,6,.296,.353,.427,.780,TOR,88,204,23,48,12,1,7,36
Brett Lawrie,3B,TOR,107,401,41,102,18,3,11,46,30,68,9,5,.254,.315,.397,.712,49,0,0,.235,.326,.407,.733,TOR,107,401,41,102,18,3,11
Anthony Gose,CF,TOR,52,147,15,38,6,5,2,12,5,37,4,3,.259,.283,.408,.691,30,68,9,5,.254,.315,.397,.712,TOR,52,147,15,38,6,5
Rajai Davis,LF,TOR,108,331,49,86,16,2,6,24,21,67,45,6,.260,.312,.375,.687,12,5,37,4,3,.259,.283,.408,.691,TOR,108,331,49,86,16
Melky Cabrera,LF,TOR,88,344,39,96,15,2,3,30,23,47,2,2,.279,.322,.360,.682,6,24,21,67,45,6,.260,.312,.375,.687,TOR,88,344,39,96
