PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Zach Duke,P,WSH,12,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Zach Walters,X,WSH,8,8,2,3,0,1,0,1,1,0,0,0,.375,.444,.625,1.069,9,0,0,0,1,1.50,1,5,0,.375,.250,-.--,.---,.111,.000
Jayson Werth,RF,WSH,129,462,84,147,24,0,25,82,60,101,10,1,.318,.398,.532,.930,532,5,0,5,9,0.74,49,246,3,.358,.214,18.48,.594,.113,.190
Bryce Harper,LF,WSH,118,424,71,116,24,3,20,58,61,94,11,4,.274,.368,.486,.854,497,5,3,4,4,1.28,47,206,4,.306,.212,21.20,.649,.123,.189
Corey Brown,LF,WSH,14,12,2,2,1,0,1,1,3,4,1,0,.167,.333,.500,.833,15,0,0,0,1,1.00,2,6,0,.143,.333,12.00,.750,.200,.267
Ryan Zimmerman,3B,WSH,147,568,84,156,26,2,26,79,60,133,6,0,.275,.344,.465,.809,633,2,0,3,16,1.14,54,264,2,.316,.190,21.85,.451,.095,.210
Ian Desmond,SS,WSH,158,600,77,168,38,3,20,80,43,145,21,6,.280,.331,.453,.784,655,5,2,5,16,1.07,61,272,3,.336,.173,30.00,.297,.066,.221
Wilson Ramos,C,WSH,78,287,29,78,9,0,16,59,15,42,0,1,.272,.307,.470,.777,303,0,0,1,12,2.00,25,135,1,.270,.199,17.94,.357,.050,.139
Adam LaRoche,1B,WSH,152,511,70,121,19,3,20,62,72,131,4,1,.237,.332,.403,.735,590,3,0,4,13,0.79,42,206,10,.277,.166,25.55,.550,.122,.222
Anthony Rendon,2B,WSH,98,351,40,93,23,1,7,35,31,69,1,1,.265,.329,.396,.725,394,5,2,5,7,0.78,31,139,3,.307,.131,50.14,.449,.079,.175
Denard Span,CF,WSH,153,610,75,170,28,11,4,47,42,77,20,6,.279,.327,.380,.707,662,2,7,1,11,1.54,43,232,0,.313,.102,152.50,.545,.063,.116
Tanner Roark,P,WSH,14,14,0,4,1,0,0,1,0,5,0,0,.286,.286,.357,.643,15,0,1,0,0,5.00,1,5,0,.444,.071,-.--,.---,.000,.333
Scott Hairston,X,WSH,33,58,5,13,3,0,2,7,2,19,0,0,.224,.246,.379,.625,62,0,1,1,0,0.33,5,22,0,.289,.155,29.00,.105,.032,.306
Steve Lombardozzi,X,WSH,118,290,25,75,15,1,2,22,8,34,4,3,.259,.278,.338,.616,307,1,5,3,6,1.36,18,98,1,.284,.079,145.00,.235,.026,.111
Tyler Moore,LF,WSH,63,167,16,37,9,0,4,21,8,58,0,0,.222,.260,.347,.607,178,1,1,1,1,0.85,13,58,1,.311,.126,41.75,.138,.045,.326
Kurt Suzuki,C,WSH,79,252,19,56,11,1,3,25,20,32,2,0,.222,.283,.310,.593,281,3,2,4,2,0.75,15,78,6,.240,.087,84.00,.625,.071,.114
Jeff Kobernus,X,WSH,24,30,8,5,0,0,1,1,5,6,3,2,.167,.306,.267,.573,36,1,0,0,0,0.90,1,8,0,.174,.100,30.00,.833,.139,.167
Chad Tracy,X,WSH,92,129,6,26,4,0,4,11,7,25,0,2,.202,.243,.326,.569,136,0,0,0,2,0.50,8,42,0,.220,.124,32.25,.280,.051,.184
Roger Bernadina,LF,WSH,85,152,18,27,6,1,2,6,12,44,3,0,.178,.247,.270,.517,167,2,1,0,4,1.41,9,41,1,.236,.092,76.00,.273,.072,.263
Danny Espinosa,2B,WSH,44,158,11,25,9,0,3,12,4,47,1,0,.158,.193,.272,.465,167,3,1,1,1,1.32,12,43,0,.202,.114,52.67,.085,.024,.281
Dan Haren,P,WSH,31,47,2,8,3,0,0,2,1,17,0,0,.170,.204,.234,.438,55,1,6,0,0,3.67,3,11,0,.267,.064,-.--,.059,.018,.309
Jhonatan Solano,C,WSH,24,48,2,7,2,0,0,2,2,7,0,1,.146,.180,.188,.368,50,0,0,0,4,1.43,2,9,0,.171,.042,-.--,.286,.040,.140
Stephen Strasburg,P,WSH,30,49,2,7,2,0,0,2,2,23,0,0,.143,.176,.184,.360,61,0,10,0,0,8.67,2,9,0,.269,.041,-.--,.087,.033,.377
Taylor Jordan,P,WSH,9,14,0,2,0,0,0,0,0,3,0,0,.143,.143,.143,.286,18,0,4,0,0,5.50,0,2,0,.182,.000,-.--,.---,.000,.167
Gio Gonzalez,P,WSH,32,56,2,5,1,0,1,1,1,16,0,0,.089,.121,.161,.282,66,1,8,0,2,1.87,2,9,0,.103,.071,56.00,.063,.015,.242
Jordan Zimmermann,P,WSH,32,65,4,8,1,0,0,2,1,20,0,0,.123,.134,.138,.272,73,0,6,1,0,1.75,1,9,0,.174,.015,-.--,.050,.014,.274
Chris Marrero,X,WSH,8,16,0,2,0,0,0,1,0,4,0,0,.125,.125,.125,.250,16,0,0,0,0,1.50,0,2,0,.167,.000,-.--,.---,.000,.250
Eury Perez,CF,WSH,9,8,1,1,0,0,0,0,0,3,1,0,.125,.125,.125,.250,8,0,0,0,0,1.00,0,1,0,.200,.000,-.--,.---,.000,.375
Ross Detwiler,P,WSH,13,22,1,2,0,0,0,0,1,17,0,0,.091,.130,.091,.221,25,0,2,0,0,5.00,0,2,0,.400,.000,-.--,.059,.040,.680
Craig Stammen,P,WSH,55,5,0,0,0,0,0,0,1,2,0,0,.000,.167,.000,.167,6,0,0,0,1,2.00,0,0,0,.000,.000,-.--,.500,.167,.333
Ross Ohlendorf,P,WSH,16,15,0,0,0,0,0,1,1,11,0,0,.000,.063,.000,.063,19,0,3,0,1,7.00,0,0,0,.000,.000,-.--,.091,.053,.579
Fernando Abad,P,WSH,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Xavier Cedeno,P,WSH,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tyler Clippard,P,WSH,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Erik Davis,P,WSH,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David DeJesus,RF,WSH,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
Nate Karns,P,WSH,3,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,5,0,2,0,1,4.00,0,0,0,.000,.000,-.--,.---,.000,.200
Ian Krol,P,WSH,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sandy Leon,C,WSH,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Ryan Mattheus,P,WSH,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Yunesky Maya,P,WSH,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Henry Alberto Rodriguez,P,WSH,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Rafael Soriano,P,WSH,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Storen,P,WSH,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
