PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Robert Carson,P,NYM,14,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,14,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000
David Wright,3B,NYM,112,430,63,132,23,6,18,58,55,79,17,3,.307,.390,.514,.904,NYM,112,430,63,132,23,6,18,58,55,79,17,3,.307,.390
Zach Lutz,X,NYM,15,20,2,6,2,0,0,2,6,6,0,0,.300,.462,.400,.862,.904,NYM,15,20,2,6,2,0,0,2,6,6,0,0,.300
Marlon Byrd,RF,NYM,117,425,61,121,26,5,21,71,25,124,2,4,.285,.330,.518,.848,.400,.862,NYM,117,425,61,121,26,5,21,71,25,124,2,4
Josh Satin,1B,NYM,75,190,23,53,15,0,3,17,30,56,1,1,.279,.376,.405,.781,.330,.518,.848,NYM,75,190,23,53,15,0,3,17,30,56,1
Lucas Duda,LF,NYM,100,318,42,71,16,0,15,33,55,102,0,3,.223,.352,.415,.767,.279,.376,.405,.781,NYM,100,318,42,71,16,0,15,33,55,102
Daniel Murphy,2B,NYM,161,658,92,188,38,4,13,78,32,95,23,3,.286,.319,.415,.734,3,.223,.352,.415,.767,NYM,161,658,92,188,38,4,13,78,32
Justin Turner,X,NYM,86,200,12,56,13,1,2,16,11,34,0,1,.280,.319,.385,.704,23,3,.286,.319,.415,.734,NYM,86,200,12,56,13,1,2,16
Andrew Brown,RF,NYM,68,150,16,34,5,0,7,24,13,44,1,0,.227,.288,.400,.688,34,0,1,.280,.319,.385,.704,NYM,68,150,16,34,5,0,7
Anthony Recker,C,NYM,50,135,17,29,7,0,6,19,13,49,0,1,.215,.280,.400,.680,13,44,1,0,.227,.288,.400,.688,NYM,50,135,17,29,7,0
Ike Davis,1B,NYM,103,317,37,65,14,0,9,33,57,101,4,0,.205,.326,.334,.660,19,13,49,0,1,.215,.280,.400,.680,NYM,103,317,37,65,14
John Buck,C,NYM,101,368,38,79,11,0,15,60,29,99,2,1,.215,.285,.367,.652,9,33,57,101,4,0,.205,.326,.334,.660,NYM,101,368,38,79
Eric Young,LF,NYM,91,374,48,94,18,4,1,26,35,67,38,7,.251,.318,.329,.647,0,15,60,29,99,2,1,.215,.285,.367,.652,NYM,91,374,48
Juan Lagares,CF,NYM,121,392,35,95,21,5,4,34,20,96,6,3,.242,.281,.352,.633,18,4,1,26,35,67,38,7,.251,.318,.329,.647,NYM,121,392
Kirk Nieuwenhuis,CF,NYM,47,95,10,18,3,1,3,14,12,32,2,0,.189,.278,.337,.615,95,21,5,4,34,20,96,6,3,.242,.281,.352,.633,NYM,47
Rick Ankiel,CF,NYM,20,66,7,12,4,1,2,7,5,25,0,1,.182,.239,.364,.603,10,18,3,1,3,14,12,32,2,0,.189,.278,.337,.615,NYM
Juan Centeno,C,NYM,4,10,0,3,0,0,0,1,0,1,0,0,.300,.300,.300,.600,66,7,12,4,1,2,7,5,25,0,1,.182,.239,.364,.603
Omar Quintanilla,SS,NYM,95,315,28,70,9,2,2,21,38,70,2,0,.222,.306,.283,.589,4,10,0,3,0,0,0,1,0,1,0,0,.300,.300,.300
Aaron Harang,P,NYM,4,7,1,2,0,0,0,0,0,3,0,0,.286,.286,.286,.572,NYM,95,315,28,70,9,2,2,21,38,70,2,0,.222,.306
Jordany Valdespin,X,NYM,66,133,16,25,3,1,4,16,8,28,4,3,.188,.250,.316,.566,.589,NYM,4,7,1,2,0,0,0,0,0,3,0,0,.286
Mike Baxter,X,NYM,74,132,14,25,6,1,0,4,17,28,5,2,.189,.303,.250,.553,.286,.572,NYM,66,133,16,25,3,1,4,16,8,28,4,3
Travis d'Arnaud,C,NYM,31,99,4,20,3,0,1,5,12,21,0,0,.202,.286,.263,.549,.250,.316,.566,NYM,74,132,14,25,6,1,0,4,17,28,5
Matthew den Dekker,CF,NYM,27,58,7,12,1,0,1,6,4,23,4,1,.207,.270,.276,.546,.189,.303,.250,.553,NYM,31,99,4,20,3,0,1,5,12,21
Wilmer Flores,3B,NYM,27,95,8,20,5,0,1,13,5,23,0,0,.211,.248,.295,.543,0,.202,.286,.263,.549,NYM,27,58,7,12,1,0,1,6,4
Jonathon Niese,P,NYM,24,39,6,8,2,0,0,4,4,17,0,0,.205,.279,.256,.535,4,1,.207,.270,.276,.546,NYM,27,95,8,20,5,0,1,13
