PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Hanley Ramirez,SS,LAD,86,304,62,105,25,2,20,57,27,52,10,2,.345,.402,.638,1.040,336,3,0,2,5,0.94,47,194,3,.363,.293,15.20,.519,.080,.155
Brandon League,P,LAD,58,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Yasiel Puig,RF,LAD,104,382,66,122,21,2,19,42,36,97,11,8,.319,.391,.534,.925,432,11,0,3,6,1.44,42,204,6,.383,.215,20.10,.371,.083,.225
Scott Van Slyke,LF,LAD,53,129,13,31,8,0,7,19,20,37,1,1,.240,.342,.465,.807,152,1,0,2,7,0.70,15,60,0,.276,.225,18.43,.541,.132,.243
Adrian Gonzalez,1B,LAD,157,583,69,171,32,0,22,100,47,98,1,0,.293,.342,.461,.803,641,1,0,10,12,0.79,54,269,6,.315,.168,26.50,.480,.073,.153
Zack Greinke,P,LAD,29,58,5,19,3,0,0,4,7,10,2,0,.328,.409,.379,.788,72,1,6,0,0,2.18,3,22,0,.396,.052,-.--,.700,.097,.139
Andre Ethier,CF,LAD,142,482,54,131,33,2,12,52,61,95,4,3,.272,.360,.423,.783,553,7,0,3,9,0.77,47,204,11,.315,.151,40.17,.642,.110,.172
Juan Uribe,3B,LAD,132,388,47,108,22,2,12,50,30,81,5,0,.278,.331,.438,.769,426,2,3,3,12,0.85,36,170,3,.322,.160,32.33,.370,.070,.190
Carl Crawford,LF,LAD,116,435,62,123,30,3,6,31,28,66,15,4,.283,.329,.407,.736,469,3,0,2,4,1.05,39,177,2,.321,.124,72.50,.424,.060,.141
Ramon Hernandez,C,LAD,17,48,4,10,2,0,3,6,6,7,1,0,.208,.291,.438,.729,55,0,0,1,6,2.56,5,21,0,.179,.229,16.00,.857,.109,.127
Matt Kemp,CF,LAD,73,263,35,71,15,0,6,33,22,76,9,0,.270,.328,.395,.723,290,2,0,3,11,1.02,21,104,3,.353,.125,43.83,.289,.076,.262
Michael Young,1B,LAD,21,51,3,16,2,1,0,4,1,5,0,0,.314,.321,.392,.713,53,0,0,1,3,1.82,3,20,0,.340,.078,-.--,.200,.019,.094
A.J. Ellis,C,LAD,115,390,43,93,17,1,10,52,45,78,0,2,.238,.318,.364,.682,448,3,4,6,11,1.03,28,142,1,.269,.126,39.00,.577,.100,.174
