PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Joey Butler,X,TEX,8,12,3,4,2,0,0,1,3,6,0,0,.333,.467,.500,.967,15,0,0,0,0,1.00,2,6,0,.667,.167,-.--,.500,.200,.400
Jeff Baker,X,TEX,74,154,21,43,8,0,11,21,18,48,1,0,.279,.360,.545,.905,175,2,0,1,5,1.29,19,84,1,.333,.266,14.00,.375,.103,.274
Adrian Beltre,3B,TEX,161,631,88,199,32,0,30,92,50,78,1,0,.315,.371,.509,.880,690,7,0,2,17,0.76,62,321,12,.322,.193,21.03,.641,.072,.113
Nelson Cruz,RF,TEX,109,413,49,110,18,0,27,76,35,109,5,1,.266,.327,.506,.833,456,4,0,4,14,0.94,45,209,2,.295,.240,15.30,.321,.077,.239
Geovany Soto,C,TEX,54,163,20,40,9,0,9,22,20,60,1,2,.245,.328,.466,.794,184,0,1,0,2,0.68,18,76,0,.330,.221,18.11,.333,.109,.326
Alex Rios,RF,TEX,47,186,26,52,11,2,6,26,9,30,16,1,.280,.315,.457,.772,197,1,0,1,5,1.10,19,85,0,.305,.177,31.00,.300,.046,.152
Craig Gentry,CF,TEX,106,246,39,69,12,4,2,22,29,46,24,3,.280,.373,.386,.759,287,8,3,1,5,1.21,18,95,2,.337,.106,123.00,.630,.101,.160
Ian Kinsler,2B,TEX,136,545,85,151,31,2,13,72,51,59,15,11,.277,.344,.413,.757,614,8,3,7,5,0.69,46,225,0,.288,.136,41.92,.864,.083,.096
Mitch Moreland,1B,TEX,147,462,60,107,24,1,23,60,45,117,0,0,.232,.299,.437,.736,518,3,0,8,10,1.00,48,202,1,.255,.206,20.09,.385,.087,.226
A.J. Pierzynski,C,TEX,134,503,48,137,24,1,17,70,11,76,1,1,.272,.297,.425,.722,529,9,0,6,14,1.04,42,214,2,.288,.153,29.59,.145,.021,.144
Lance Berkman,DH,TEX,73,256,27,62,10,1,6,34,38,52,0,0,.242,.340,.359,.699,294,0,0,0,7,1.06,17,92,3,.283,.117,42.67,.731,.129,.177
Leonys Martin,CF,TEX,147,457,66,119,21,6,8,49,28,104,36,9,.260,.313,.385,.698,508,8,12,3,6,1.47,35,176,0,.319,.125,57.12,.269,.055,.205
Elvis Andrus,SS,TEX,156,620,91,168,17,4,4,67,52,97,42,8,.271,.328,.331,.659,698,4,16,6,19,1.73,25,205,1,.312,.060,155.00,.536,.074,.139
