PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
John Hester,C,LAA,1,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Mike Trout,CF,LAA,157,589,109,190,39,9,27,97,110,136,33,7,.323,.432,.557,.989,716,9,0,8,8,0.83,75,328,10,.376,.234,21.82,.809,.154,.190
Kole Calhoun,RF,LAA,58,195,29,55,7,2,8,32,21,41,2,2,.282,.347,.462,.809,222,1,0,5,6,1.04,17,90,0,.311,.179,24.38,.512,.095,.185
Howie Kendrick,2B,LAA,122,478,55,142,21,4,13,54,23,89,6,3,.297,.335,.439,.774,513,6,3,3,16,1.66,38,210,5,.340,.142,36.77,.258,.045,.173
Albert Pujols,DH,LAA,99,391,49,101,19,0,17,64,40,55,1,1,.258,.330,.437,.767,443,5,0,7,18,0.78,36,171,8,.258,.179,23.00,.727,.090,.124
Efren Navarro,1B,LAA,4,4,0,1,0,0,0,1,2,1,1,0,.250,.500,.250,.750,6,0,0,0,0,2.00,0,1,0,.333,.000,-.--,2.000,.333,.167
Mark Trumbo,1B,LAA,159,620,85,145,30,2,34,100,54,184,5,2,.234,.294,.453,.747,678,0,0,4,18,1.17,66,281,6,.273,.219,18.24,.293,.080,.271
Josh Hamilton,RF,LAA,151,576,73,144,32,5,21,79,47,158,4,0,.250,.307,.432,.739,636,4,0,9,16,0.81,58,249,4,.303,.182,27.43,.297,.074,.248
Chris Iannetta,C,LAA,115,325,40,73,15,0,11,39,68,100,0,1,.225,.358,.372,.730,399,2,0,4,8,0.71,26,121,2,.284,.148,29.54,.680,.170,.251
Grant Green,2B,LAA,40,125,16,35,8,1,1,16,10,38,0,0,.280,.336,.384,.720,137,1,0,1,3,0.83,10,48,0,.391,.104,125.00,.263,.073,.277
Hank Conger,C,LAA,92,233,23,58,13,1,7,21,17,61,0,1,.249,.310,.403,.713,255,4,0,1,6,0.85,21,94,2,.307,.155,33.29,.279,.067,.239
Peter Bourjos,CF,LAA,55,175,26,48,3,3,3,12,10,43,6,0,.274,.333,.377,.710,196,6,4,1,8,2.07,9,66,0,.346,.103,58.33,.233,.051,.219
JB Shuck,LF,LAA,129,437,60,128,20,3,2,39,27,54,8,4,.293,.331,.366,.697,478,1,6,7,10,1.41,25,160,0,.325,.073,218.50,.500,.056,.113
Erick Aybar,SS,LAA,138,550,68,149,33,5,6,54,23,59,12,7,.271,.301,.382,.683,589,3,8,5,14,1.45,44,210,1,.292,.111,91.67,.390,.039,.100
Alberto Callaspo,3B,LAA,86,294,32,74,13,0,5,36,34,22,0,2,.252,.324,.347,.671,336,0,3,5,8,0.89,18,102,2,.254,.095,58.80,1.545,.101,.065
Collin Cowgill,LF,LAA,50,91,11,21,3,2,2,8,5,27,1,0,.231,.271,.374,.645,99,0,3,0,1,2.29,7,34,0,.306,.143,45.50,.185,.051,.273
Chris Nelson,3B,LAA,33,109,10,24,1,2,3,18,8,36,2,1,.220,.277,.349,.626,119,1,0,1,4,0.92,6,38,0,.296,.128,36.33,.222,.067,.303
Luis Jimenez,3B,LAA,34,104,15,27,6,0,0,5,2,28,0,2,.260,.291,.317,.608,110,3,0,1,2,1.08,6,33,0,.351,.058,-.--,.071,.018,.255
Brendan Harris,SS,LAA,44,107,14,22,4,0,4,9,6,29,0,1,.206,.252,.355,.607,117,1,2,1,2,1.57,8,38,0,.240,.150,26.75,.207,.051,.248
Andrew Romine,3B,LAA,47,108,9,28,3,0,0,10,7,24,1,0,.259,.308,.287,.595,123,1,6,1,2,2.15,3,31,0,.329,.028,-.--,.292,.057,.195
Brad Hawpe,1B,LAA,17,27,2,5,0,0,0,2,5,14,0,0,.185,.313,.185,.498,32,0,0,0,0,3.00,0,5,0,.385,.000,-.--,.357,.156,.438
C.J. Wilson,P,LAA,33,8,1,1,0,0,0,0,1,5,0,0,.125,.222,.125,.347,11,0,2,0,0,3.00,0,1,0,.333,.000,-.--,.200,.091,.455
Tommy Field,2B,LAA,15,26,4,4,0,0,0,0,1,7,0,0,.154,.185,.154,.339,27,0,0,0,0,2.00,0,4,0,.211,.000,-.--,.143,.037,.259
Joe Blanton,P,LAA,28,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.334,6,0,0,0,0,3.00,0,1,0,.250,.000,-.--,.---,.000,.333
Scott Cousins,X,LAA,7,4,1,0,0,0,0,0,1,3,0,0,.000,.200,.000,.200,5,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.333,.200,.600
Buddy Boshers,P,LAA,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Billy Buckner,P,LAA,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sean Burnett,P,LAA,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Robert Coello,P,LAA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dane De La Rosa,P,LAA,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Scott Downs,P,LAA,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ernesto Frieri,P,LAA,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kevin Jepsen,P,LAA,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Kohn,P,LAA,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mark Lowe,P,LAA,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cory Rasmus,P,LAA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Garrett Richards,P,LAA,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Roth,P,LAA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jered Weaver,P,LAA,24,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,4,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jerome Williams,P,LAA,37,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
