PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Yordan Alvarez,DH,HOU,87,313,58,98,26,0,27,78,52,94,0,0,.313,.412,.655,1.067,369,2,0,2,9,1.12,53,205,4,.366,.342,11.59,.553,.141,.255
Alex Bregman,3B,HOU,156,554,122,164,37,2,41,112,119,83,5,1,.296,.423,.592,1.015,690,9,0,8,9,0.54,80,328,2,.281,.296,13.51,1.434,.172,.120
Zack Greinke,P,HOU,10,2,0,1,0,0,0,0,0,1,0,1,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
George Springer,CF,HOU,122,479,96,140,20,3,39,96,67,113,6,2,.292,.383,.591,.974,556,6,0,4,12,1.15,62,283,1,.305,.299,12.28,.593,.121,.203
Carlos Correa,SS,HOU,75,280,42,78,16,1,21,59,35,75,1,0,.279,.358,.568,.926,321,2,0,4,8,0.79,38,159,0,.303,.289,13.33,.467,.109,.234
Jose Altuve,2B,HOU,124,500,89,149,27,3,31,74,41,82,6,5,.298,.353,.550,.903,548,3,1,3,19,1.29,61,275,0,.303,.252,16.13,.500,.075,.150
Yuli Gurriel,1B,HOU,144,564,85,168,40,2,31,104,37,65,5,3,.298,.343,.541,.884,612,5,0,6,12,0.76,73,305,2,.289,.243,18.19,.569,.060,.106
Michael Brantley,LF,HOU,148,575,88,179,40,2,22,90,51,66,3,2,.311,.372,.503,.875,637,7,0,4,21,1.17,64,289,3,.320,.191,26.14,.773,.080,.104
Kyle Tucker,RF,HOU,22,67,15,18,6,0,4,11,4,20,5,0,.269,.319,.537,.856,72,1,0,0,1,0.81,10,36,1,.326,.269,16.75,.200,.056,.278
Aledmys Diaz,1B,HOU,69,210,36,57,12,1,9,40,26,28,2,0,.271,.356,.467,.823,247,5,0,6,10,1.15,22,98,1,.268,.195,23.33,.929,.105,.113
Robinson Chirinos,C,HOU,114,366,57,87,22,1,17,58,51,125,1,2,.238,.347,.443,.790,437,13,2,5,11,0.85,40,162,1,.306,.205,21.53,.408,.117,.286
Martin Maldonado,C,HOU,27,84,20,17,4,0,6,10,13,26,0,0,.202,.316,.464,.780,98,1,0,0,2,0.86,10,39,0,.212,.262,14.00,.500,.133,.265
Josh Reddick,RF,HOU,141,501,57,138,19,3,14,56,36,66,5,2,.275,.319,.409,.728,550,0,1,9,9,0.77,36,205,1,.288,.134,35.79,.545,.065,.120
Tony Kemp,2B,HOU,66,163,23,37,6,2,7,17,16,29,4,3,.227,.308,.417,.725,186,4,1,2,2,1.04,15,68,1,.233,.190,23.29,.552,.086,.156
Myles Straw,SS,HOU,56,108,27,29,4,2,0,7,19,24,8,1,.269,.378,.343,.721,128,0,1,0,2,1.07,6,37,0,.345,.074,-.--,.792,.148,.188
Jake Marisnick,CF,HOU,120,292,46,68,16,3,10,34,17,95,10,3,.233,.289,.411,.700,318,6,3,0,6,1.20,29,120,0,.310,.178,29.20,.179,.053,.299
Abraham Toro,3B,HOU,25,78,13,17,3,2,2,9,9,19,1,1,.218,.303,.385,.688,89,1,0,1,2,1.53,7,30,0,.259,.167,39.00,.474,.101,.213
Derek Fisher,LF,HOU,17,53,9,12,2,1,1,5,7,14,4,1,.226,.317,.358,.675,60,0,0,0,0,1.45,4,19,0,.289,.132,53.00,.500,.117,.233
Tyler White,1B,HOU,71,218,16,49,14,0,3,21,32,74,0,0,.225,.320,.330,.650,253,0,0,3,7,0.96,17,72,0,.319,.106,72.67,.432,.126,.292
Garrett Stubbs,C,HOU,19,35,8,7,3,0,0,2,4,7,1,0,.200,.282,.286,.568,39,0,0,0,1,1.63,3,10,0,.250,.086,-.--,.571,.103,.179
Jack Mayfield,SS,HOU,26,64,8,10,5,0,2,5,1,16,0,0,.156,.169,.328,.497,65,0,0,0,0,0.46,7,21,0,.174,.172,32.00,.063,.015,.246
Max Stassi,C,HOU,31,90,4,15,1,0,1,3,7,34,0,0,.167,.235,.211,.446,98,1,0,0,1,1.16,2,19,0,.255,.044,90.00,.206,.071,.347
Wade Miley,P,HOU,33,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200,6,0,1,0,0,3.00,0,0,0,.000,.000,-.--,1.000,.167,.167
Joe Biagini,P,HOU,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Gerrit Cole,P,HOU,33,7,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,7,0,0,0,1,2.00,0,0,0,.000,.000,-.--,.---,.000,.714
Chris Devenski,P,HOU,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Will Harris,P,HOU,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Josh James,P,HOU,49,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Collin McHugh,P,HOU,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Roberto Osuna,P,HOU,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cionel Perez,P,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryan Pressly,P,HOU,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Hector Rondon,P,HOU,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joe Smith,P,HOU,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Urquidy,P,HOU,9,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.750
Justin Verlander,P,HOU,34,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,1,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
