PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Oliver Drake,P,TB,50,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Anthony Bemboom,C,TB,3,5,0,2,1,0,0,1,0,2,0,0,.400,.400,.600,1.000,5,0,0,0,0,0.00,1,3,0,.667,.200,-.--,.---,.000,.400
Johnny Davis,X,TB,8,4,5,1,0,1,0,0,0,2,0,0,.250,.250,.750,1.000,4,0,0,0,0,0.00,1,3,0,.500,.500,-.--,.---,.000,.500
Austin Meadows,RF,TB,138,530,83,154,29,7,33,89,54,131,12,7,.291,.364,.558,.922,591,7,0,0,3,0.69,69,296,6,.331,.268,16.06,.412,.091,.222
Brandon Lowe,2B,TB,82,296,42,80,17,2,17,51,25,113,5,0,.270,.336,.514,.850,327,5,0,1,1,0.65,36,152,0,.377,.243,17.41,.221,.076,.346
Ji Man Choi,1B,TB,127,410,54,107,20,2,19,63,64,108,2,3,.261,.363,.459,.822,487,6,0,7,7,0.91,41,188,2,.303,.198,21.58,.593,.131,.222
Tommy Pham,LF,TB,145,567,77,155,33,2,21,68,81,123,25,4,.273,.369,.450,.819,654,5,0,1,22,1.50,56,255,4,.316,.176,27.00,.659,.124,.188
Yandy Diaz,3B,TB,79,307,53,82,20,1,14,38,35,61,2,2,.267,.340,.476,.816,347,1,0,4,9,1.37,35,146,1,.288,.208,21.93,.574,.101,.176
Avisail Garcia,RF,TB,125,489,61,138,25,2,20,72,31,125,10,4,.282,.332,.464,.796,530,7,0,3,15,1.08,47,227,2,.340,.182,24.45,.248,.058,.236
Travis d'Arnaud,C,TB,92,327,50,86,16,0,16,67,30,80,0,1,.263,.323,.459,.782,365,2,0,6,3,0.84,32,150,0,.295,.196,20.44,.375,.082,.219
Mike Brosseau,2B,TB,51,132,17,36,7,0,6,16,7,39,1,0,.273,.319,.462,.781,142,2,1,0,3,0.87,13,61,0,.345,.189,22.00,.179,.049,.275
Nathaniel Lowe,1B,TB,50,152,24,40,8,0,7,19,13,50,0,0,.263,.325,.454,.779,169,2,0,2,4,1.06,15,69,0,.340,.191,21.71,.260,.077,.296
Brendan McKay,P,TB,18,10,2,2,0,0,1,1,1,2,0,0,.200,.273,.500,.773,11,0,0,0,1,5.00,1,5,0,.143,.300,10.00,.500,.091,.182
Jesus Aguilar,1B,TB,37,92,13,24,3,0,4,16,12,22,0,0,.261,.336,.424,.760,107,0,0,3,1,0.88,7,39,0,.290,.163,23.00,.545,.112,.206
Willy Adames,SS,TB,152,531,69,135,25,1,20,52,46,153,4,2,.254,.317,.418,.735,584,3,3,1,9,1.23,46,222,1,.320,.164,26.55,.301,.079,.262
Eric Sogard,2B,TB,37,109,14,29,6,0,3,10,9,16,2,0,.266,.328,.404,.732,119,1,0,0,2,0.60,9,44,2,.289,.138,36.33,.563,.076,.134
Christian Arroyo,3B,TB,16,50,8,11,2,0,2,7,5,18,0,0,.220,.304,.380,.684,57,1,1,0,0,1.20,4,19,0,.300,.160,25.00,.278,.088,.316
Kevin Kiermaier,CF,TB,129,447,60,102,20,7,14,55,26,104,19,5,.228,.278,.398,.676,480,5,1,1,8,1.43,41,178,2,.267,.170,31.93,.250,.054,.217
