PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jesse Chavez,P,TEX,48,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Joey Gallo,CF,TEX,70,241,54,61,15,1,22,49,52,114,4,2,.253,.389,.598,.987,297,2,1,1,0,0.66,38,144,4,.368,.344,10.96,.456,.175,.384
Hunter Pence,DH,TEX,83,286,53,85,17,1,18,59,26,69,6,1,.297,.358,.552,.910,316,2,0,2,2,0.97,36,158,0,.333,.255,15.89,.377,.082,.218
Nick Solak,DH,TEX,33,116,19,34,6,1,5,17,15,29,2,0,.293,.393,.491,.884,135,4,0,0,2,1.79,12,57,1,.354,.198,23.20,.517,.111,.215
Danny Santana,1B,TEX,130,474,81,134,23,6,28,81,25,151,21,6,.283,.324,.534,.858,511,6,0,5,8,1.09,57,253,2,.353,.251,16.93,.166,.049,.295
Willie Calhoun,LF,TEX,83,309,51,83,14,1,21,48,23,53,0,0,.269,.323,.524,.847,337,3,0,2,5,0.68,36,162,0,.262,.256,14.71,.434,.068,.157
Shin-Soo Choo,DH,TEX,151,563,93,149,31,2,24,61,78,165,15,1,.265,.371,.455,.826,660,18,0,1,6,1.40,57,256,3,.333,.190,23.46,.473,.118,.250
Nomar Mazara,RF,TEX,116,429,69,115,27,1,19,66,28,108,4,1,.268,.318,.469,.787,469,6,0,6,5,1.19,47,201,2,.312,.200,22.58,.259,.060,.230
Ronald Guzman,1B,TEX,87,256,34,56,20,0,10,36,32,87,1,2,.219,.308,.414,.722,295,3,0,4,7,0.95,30,106,1,.282,.195,25.60,.368,.108,.295
Rougned Odor,2B,TEX,145,522,77,107,30,1,30,93,52,178,11,9,.205,.283,.439,.722,581,5,1,1,4,0.76,61,229,2,.244,.234,17.40,.292,.090,.306
Asdrubal Cabrera,3B,TEX,93,323,45,76,15,0,12,51,38,85,4,0,.235,.318,.393,.711,368,3,0,4,6,0.75,27,127,1,.278,.158,26.92,.447,.103,.231
Elvis Andrus,SS,TEX,147,600,81,165,27,4,12,72,34,96,31,8,.275,.313,.393,.706,648,4,0,10,16,1.31,43,236,1,.305,.118,50.00,.354,.052,.148
Scott Heineman,CF,TEX,25,75,8,16,6,0,2,7,9,20,1,2,.213,.306,.373,.679,85,1,0,0,3,1.05,8,28,0,.264,.160,37.50,.450,.106,.235
Logan Forsythe,1B,TEX,101,317,38,72,17,1,7,39,44,100,2,0,.227,.325,.353,.678,367,3,0,2,8,0.93,25,112,0,.307,.126,45.29,.440,.120,.272
Delino DeShields,CF,TEX,118,357,42,89,15,4,4,32,38,100,24,6,.249,.325,.347,.672,408,3,8,2,8,1.02,23,124,0,.333,.098,89.25,.380,.093,.245
