PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Fernando Tatis,SS,SD,84,334,61,106,13,6,22,53,30,110,16,6,.317,.379,.590,.969,372,5,0,3,4,1.47,41,197,1,.410,.272,15.18,.273,.081,.296
Franchy Cordero,CF,SD,9,15,2,5,1,0,0,1,4,7,1,0,.333,.450,.400,.850,20,0,0,1,0,0.33,1,6,0,.556,.067,-.--,.571,.200,.350
Franmil Reyes,RF,SD,99,321,43,82,9,0,27,46,29,93,0,0,.255,.314,.536,.850,354,0,0,4,12,1.14,36,172,1,.268,.280,11.89,.312,.082,.263
Seth Mejias-Brean,X,SD,14,30,3,7,2,0,2,5,3,9,0,0,.233,.303,.500,.803,33,0,0,0,1,2.50,4,15,0,.263,.267,15.00,.333,.091,.273
Manny Machado,3B,SD,156,587,81,150,21,2,32,85,65,128,5,3,.256,.334,.462,.796,661,6,0,3,24,0.90,55,271,3,.274,.206,18.34,.508,.098,.194
Hunter Renfroe,RF,SD,140,440,64,95,19,1,33,64,46,154,5,0,.216,.289,.489,.778,494,2,0,6,6,0.71,53,215,1,.239,.273,13.33,.299,.093,.312
Francisco Mejia,C,SD,79,226,27,60,11,2,8,22,13,56,1,1,.265,.316,.438,.754,244,4,0,1,6,0.66,21,99,1,.319,.173,28.25,.232,.053,.230
Wil Myers,LF,SD,155,435,58,104,22,1,18,53,51,168,16,7,.239,.321,.418,.739,490,2,1,1,12,0.99,41,182,0,.344,.179,24.17,.304,.104,.343
Eric Hosmer,1B,SD,160,619,72,164,29,2,22,99,40,163,0,3,.265,.310,.425,.735,667,3,0,5,12,1.91,53,263,3,.323,.160,28.14,.245,.060,.244
Matt Strahm,P,SD,47,21,1,6,2,0,0,1,2,12,0,0,.286,.348,.381,.729,27,0,4,0,0,2.50,2,8,0,.667,.095,-.--,.167,.074,.444
Greg Garcia,2B,SD,134,311,52,77,13,4,4,31,53,83,0,2,.248,.364,.354,.718,372,5,1,2,4,1.70,21,110,1,.323,.106,77.75,.639,.142,.223
Josh Naylor,LF,SD,94,253,29,63,15,0,8,32,25,64,1,1,.249,.315,.403,.718,279,0,0,1,4,1.65,23,102,1,.302,.154,31.62,.391,.090,.229
Ty France,3B,SD,69,184,20,43,8,1,7,24,9,49,0,2,.234,.294,.402,.696,201,7,0,1,8,0.82,16,74,0,.279,.168,26.29,.184,.045,.244
Manuel Margot,CF,SD,151,398,59,93,19,3,12,37,38,88,20,4,.234,.304,.387,.691,441,2,3,0,6,0.83,34,154,1,.272,.153,33.17,.432,.086,.200
Nick Martini,LF,SD,26,82,7,20,4,1,0,5,12,21,0,0,.244,.344,.317,.661,96,1,0,1,0,2.00,5,26,0,.323,.073,-.--,.571,.125,.219
Luis Urias,SS,SD,71,215,27,48,8,1,4,24,25,56,0,1,.223,.329,.326,.655,249,9,0,0,8,1.22,13,70,0,.284,.102,53.75,.446,.100,.225
Logan Allen,P,SD,8,4,1,1,0,0,0,0,0,0,0,0,.250,.400,.250,.650,5,1,0,0,0,3.00,0,1,0,.250,.000,-.--,.---,.000,.000
