PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tyler Heineman,X,MIA,5,11,1,3,1,0,1,2,0,4,0,0,.273,.273,.636,.909,12,0,1,0,0,1.50,2,7,0,.333,.364,11.00,.---,.000,.333
Brian Anderson,3B,MIA,126,459,57,120,33,1,20,66,44,114,5,1,.261,.342,.468,.810,520,14,0,3,15,1.15,54,215,1,.305,.207,22.95,.386,.085,.219
Magneuris Sierra,CF,MIA,15,40,5,14,1,1,0,1,2,7,3,3,.350,.381,.425,.806,42,0,0,0,0,1.71,2,17,0,.424,.075,-.--,.286,.048,.167
Garrett Cooper,1B,MIA,107,381,52,107,16,1,15,50,33,110,0,0,.281,.344,.446,.790,421,5,0,2,10,1.86,32,170,0,.357,.165,25.40,.300,.078,.261
Bryan Holaday,C,MIA,43,115,12,32,6,0,4,12,11,21,0,1,.278,.344,.435,.779,129,1,1,1,5,1.21,10,50,2,.308,.157,28.75,.524,.085,.163
Jon Berti,SS,MIA,73,256,52,70,14,1,6,24,24,73,17,3,.273,.348,.406,.754,287,6,0,1,2,1.71,21,104,0,.360,.133,42.67,.329,.084,.254
Neil Walker,1B,MIA,115,337,37,88,19,1,8,38,42,77,3,0,.261,.344,.395,.739,381,1,0,1,8,1.04,28,133,1,.316,.134,42.12,.545,.110,.202
Jorge Alfaro,C,MIA,130,431,44,113,14,1,18,57,22,154,4,4,.262,.312,.425,.737,465,10,0,2,12,1.72,33,183,1,.364,.162,23.94,.143,.047,.331
Starlin Castro,2B,MIA,162,636,68,172,31,4,22,86,28,111,2,2,.270,.300,.436,.736,676,3,0,9,23,1.07,57,277,2,.293,.165,28.91,.252,.041,.164
Harold Ramirez,LF,MIA,119,421,54,116,20,3,11,50,18,91,2,1,.276,.312,.416,.728,446,5,0,1,8,1.69,34,175,1,.328,.140,38.27,.198,.040,.204
Miguel Rojas,SS,MIA,132,483,52,137,29,1,5,46,32,62,9,5,.284,.331,.379,.710,526,5,1,5,15,0.97,35,183,2,.314,.095,96.60,.516,.061,.118
Chad Wallach,C,MIA,19,48,4,12,3,0,1,3,6,12,0,0,.250,.333,.375,.708,54,0,0,0,0,0.85,4,18,0,.314,.125,48.00,.500,.111,.222
Austin Dean,LF,MIA,64,178,17,40,14,0,6,21,9,47,0,2,.225,.261,.404,.665,189,0,1,1,5,1.07,20,72,1,.270,.180,29.67,.191,.048,.249
Curtis Granderson,LF,MIA,138,317,44,58,17,1,12,34,41,98,0,3,.183,.281,.356,.637,363,3,0,2,3,0.68,30,113,1,.220,.174,26.42,.418,.113,.270
Rosell Herrera,CF,MIA,63,105,10,21,6,0,2,11,11,27,4,1,.200,.288,.314,.602,119,2,1,0,2,1.00,8,33,1,.250,.114,52.50,.407,.092,.227
JT Riddle,CF,MIA,51,132,15,25,6,0,6,12,5,42,0,0,.189,.230,.371,.601,139,2,0,0,3,1.50,12,49,1,.226,.182,22.00,.119,.036,.302
Isan Diaz,2B,MIA,49,179,17,31,5,2,5,23,19,59,0,3,.173,.259,.307,.566,201,2,0,1,2,0.88,12,55,0,.224,.134,35.80,.322,.095,.294
Martin Prado,X,MIA,104,245,26,57,9,0,2,15,12,41,0,0,.233,.265,.294,.559,260,0,0,3,10,1.08,11,72,0,.268,.061,122.50,.293,.046,.158
Caleb Smith,P,MIA,30,43,2,10,2,0,0,3,0,15,0,0,.233,.250,.279,.529,49,1,5,0,2,2.83,2,12,0,.357,.047,-.--,.---,.000,.306
Cesar Puello,CF,MIA,32,84,8,15,2,0,1,6,7,30,0,0,.179,.281,.238,.519,97,5,1,0,1,3.00,3,20,1,.264,.060,84.00,.233,.072,.309
Peter O'Brien,RF,MIA,14,42,2,7,1,0,1,4,4,19,1,0,.167,.255,.262,.517,47,1,0,0,2,1.29,2,11,0,.273,.095,42.00,.211,.085,.404
Hector Noesi,P,MIA,12,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500,5,0,1,0,0,1.00,0,1,0,1.000,.000,-.--,.---,.000,.600
Yadiel Rivera,X,MIA,34,60,8,11,2,0,0,3,6,20,2,0,.183,.258,.217,.475,66,0,0,0,1,1.90,2,13,0,.275,.033,-.--,.300,.091,.303
Lewis Brinson,CF,MIA,75,226,15,39,9,1,0,15,13,74,1,1,.173,.236,.221,.457,248,6,2,1,8,1.15,10,50,1,.255,.049,-.--,.176,.052,.298
Wilkin Castillo,C,MIA,2,7,0,1,1,0,0,2,0,3,0,0,.143,.143,.286,.429,7,0,0,0,0,0.00,1,2,0,.250,.143,-.--,.---,.000,.429
Pablo Lopez,P,MIA,22,35,1,6,2,0,0,3,0,19,0,0,.171,.171,.229,.400,36,0,1,0,0,2.67,2,8,0,.375,.057,-.--,.---,.000,.528
Isaac Galloway,CF,MIA,19,54,6,9,1,0,0,1,0,17,2,0,.167,.167,.185,.352,54,0,0,0,0,0.75,1,10,0,.243,.019,-.--,.---,.000,.315
Trevor Richards,P,MIA,24,30,2,3,0,0,0,0,2,18,0,0,.100,.156,.100,.256,34,0,2,0,0,4.50,0,3,0,.250,.000,-.--,.111,.059,.529
Sandy Alcantara,P,MIA,32,58,2,5,1,0,0,4,1,46,0,0,.086,.117,.103,.220,63,1,3,0,0,10.00,1,6,0,.417,.017,-.--,.022,.016,.730
Zac Gallen,P,MIA,7,10,1,1,0,0,0,0,0,5,0,0,.100,.100,.100,.200,11,0,1,0,0,4.00,0,1,0,.200,.000,-.--,.---,.000,.455
Elieser Hernandez,P,MIA,21,19,0,1,0,0,0,0,1,10,0,0,.053,.100,.053,.153,24,0,4,0,0,5.00,0,1,0,.111,.000,-.--,.100,.042,.417
Jordan Yamamoto,P,MIA,16,21,0,1,0,0,0,1,1,9,0,0,.048,.091,.048,.139,26,0,4,0,1,14.00,0,1,0,.083,.000,-.--,.111,.038,.346
Jose Urena,P,MIA,25,19,1,0,0,0,0,0,1,14,0,0,.000,.050,.000,.050,22,0,2,0,1,7.00,0,0,0,.000,.000,-.--,.071,.045,.636
Nick Anderson,P,MIA,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Austin Brice,P,MIA,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeff Brigham,P,MIA,32,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Wei-Yin Chen,P,MIA,45,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,5,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.800
Adam Conley,P,MIA,60,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Robert Dugger,P,MIA,7,11,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,11,0,0,0,0,0.67,0,0,0,.000,.000,-.--,.---,.000,.545
Jarlin Garcia,P,MIA,53,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Tayron Guerrero,P,MIA,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Keller,P,MIA,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tyler Kinley,P,MIA,52,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Deven Marrero,X,MIA,5,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,5,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.600
Brian Moran,P,MIA,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Quijada,P,MIA,34,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Sergio Romo,P,MIA,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Josh D. Smith,P,MIA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryne Stanek,P,MIA,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Steckenrider,P,MIA,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
