PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Aaron Judge,RF,NYY,102,378,75,103,18,1,27,55,64,141,3,2,.272,.381,.540,.921,447,3,0,1,11,1.11,46,204,4,.360,.267,14.00,.454,.143,.315
Mike Ford,1B,NYY,50,143,30,37,7,0,12,25,17,28,0,0,.259,.350,.559,.909,163,3,0,0,0,0.95,19,80,2,.243,.301,11.92,.607,.104,.172
Giancarlo Stanton,LF,NYY,18,59,8,17,3,0,3,13,12,24,0,0,.288,.403,.492,.895,72,0,0,1,1,1.71,6,29,0,.424,.203,19.67,.500,.167,.333
DJ LeMahieu,2B,NYY,145,602,109,197,33,2,26,102,46,90,5,2,.327,.375,.518,.893,655,2,1,4,14,1.35,61,312,0,.349,.191,23.15,.511,.070,.137
Gio Urshela,3B,NYY,132,442,73,139,34,0,21,74,25,87,1,1,.314,.355,.534,.889,476,5,0,4,13,1.00,55,236,1,.349,.219,21.05,.287,.053,.183
Gleyber Torres,SS,NYY,144,546,96,152,26,0,38,90,48,129,5,2,.278,.337,.535,.872,604,3,1,6,10,0.77,64,292,3,.296,.256,14.37,.372,.079,.214
Mike Tauchman,LF,NYY,87,260,46,72,18,1,13,47,34,71,6,0,.277,.361,.504,.865,296,1,0,1,9,1.00,32,131,0,.333,.227,20.00,.479,.115,.240
Cameron Maybin,LF,NYY,82,239,48,68,17,0,11,32,30,72,9,6,.285,.364,.494,.858,269,0,0,0,5,0.74,28,118,0,.365,.209,21.73,.417,.112,.268
Edwin Encarnacion,DH,NYY,44,177,33,44,11,0,13,37,17,48,0,0,.249,.325,.531,.856,197,3,0,0,1,0.49,24,94,1,.267,.282,13.62,.354,.086,.244
Troy Tulowitzki,SS,NYY,5,11,1,2,1,0,1,1,2,4,0,0,.182,.308,.545,.853,13,0,0,0,1,1.50,2,6,0,.167,.364,11.00,.500,.154,.308
