PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
John Means,P,BAL,31,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,3,0,1,0,0,1.00,0,1,0,1.000,.000,-.--,.---,.333,.000
Austin Hays,CF,BAL,21,68,12,21,6,0,4,13,7,13,2,0,.309,.373,.574,.947,75,0,0,0,0,0.79,10,39,0,.333,.265,17.00,.538,.093,.173
Trey Mancini,RF,BAL,154,602,106,175,38,2,35,97,63,143,1,0,.291,.364,.535,.899,679,9,0,5,22,1.33,75,322,3,.326,.244,17.20,.441,.093,.211
Jonathan Villar,2B,BAL,162,642,111,176,33,5,24,73,61,176,40,9,.274,.339,.453,.792,714,4,2,4,8,1.29,62,291,0,.341,.179,26.75,.347,.085,.246
Anthony Santander,RF,BAL,93,380,46,99,20,1,20,59,19,86,1,2,.261,.297,.476,.773,405,2,1,3,1,0.73,41,181,0,.285,.216,19.00,.221,.047,.212
Renato Nunez,DH,BAL,151,541,72,132,24,0,31,90,44,143,1,1,.244,.311,.460,.771,599,10,0,4,9,0.61,55,249,1,.272,.216,17.45,.308,.073,.239
Hanser Alberto,2B,BAL,139,524,62,160,21,2,12,51,16,50,4,4,.305,.329,.422,.751,550,4,3,3,9,1.09,35,221,1,.318,.116,43.67,.320,.029,.091
Pedro Severino,C,BAL,96,305,37,76,13,0,13,44,29,73,3,1,.249,.321,.420,.741,341,4,1,2,5,0.96,26,128,0,.285,.170,23.46,.397,.085,.214
Chance Sisco,C,BAL,59,167,29,35,7,0,8,20,22,61,0,1,.210,.333,.395,.728,198,9,0,0,5,0.92,15,66,0,.276,.186,20.88,.361,.111,.308
Dwight Smith,LF,BAL,101,357,46,86,16,3,13,53,26,82,5,1,.241,.297,.412,.709,392,4,1,4,8,1.13,32,147,0,.274,.171,27.46,.317,.066,.209
DJ Stewart,RF,BAL,44,126,15,30,6,0,4,15,14,26,1,2,.238,.317,.381,.698,142,1,0,1,3,1.22,10,48,1,.268,.143,31.50,.538,.099,.183
Rio Ruiz,3B,BAL,127,370,35,86,13,2,12,46,40,88,0,1,.232,.306,.376,.682,413,0,1,2,12,1.09,27,139,0,.272,.143,30.83,.455,.097,.213
Stevie Wilkerson,CF,BAL,119,329,41,74,18,2,10,35,22,108,3,3,.225,.286,.383,.669,361,7,1,2,5,1.24,30,126,0,.300,.158,32.90,.204,.061,.299
Joey Rickard,RF,BAL,42,118,10,24,7,2,2,6,14,33,3,2,.203,.304,.347,.651,135,3,0,0,0,0.85,11,41,1,.265,.144,59.00,.424,.104,.244
Mason Williams,CF,BAL,11,30,4,8,1,0,0,2,3,6,1,0,.267,.324,.300,.624,34,0,0,1,0,0.55,1,9,0,.320,.033,-.--,.500,.088,.176
Keon Broxton,CF,BAL,37,103,14,21,3,0,4,9,8,49,4,1,.204,.261,.350,.611,112,0,1,0,4,1.43,7,36,0,.340,.146,25.75,.163,.071,.438
Chris Davis,1B,BAL,105,307,26,55,9,0,12,36,39,139,0,0,.179,.276,.326,.602,352,3,0,3,6,0.97,21,100,1,.270,.147,25.58,.281,.111,.395
Jace Peterson,LF,BAL,29,100,14,22,3,1,2,11,6,24,4,1,.220,.269,.330,.599,108,1,0,1,1,0.90,6,33,0,.267,.110,50.00,.250,.056,.222
Richie Martin,SS,BAL,120,283,29,59,8,3,6,23,14,83,10,1,.208,.260,.322,.582,309,6,5,1,6,1.41,17,91,0,.272,.113,47.17,.169,.045,.269
Austin Wynns,C,BAL,28,70,8,15,1,0,1,5,3,14,0,0,.214,.247,.271,.518,74,0,1,0,2,1.33,2,19,0,.255,.057,70.00,.214,.041,.189
Jesus Sucre,C,BAL,21,62,3,13,2,0,0,3,4,13,0,0,.210,.269,.242,.511,67,1,0,0,1,1.00,2,15,0,.265,.032,-.--,.308,.060,.194
Mark Trumbo,DH,BAL,12,29,1,5,3,0,0,3,2,5,0,0,.172,.226,.276,.502,31,0,0,0,2,1.38,3,8,0,.208,.103,-.--,.400,.065,.161
Cedric Mullins,CF,BAL,22,64,7,6,0,2,0,4,4,14,1,0,.094,.181,.156,.337,74,3,2,1,2,1.24,2,10,0,.118,.063,-.--,.286,.054,.189
Drew Jackson,CF,BAL,3,3,0,0,0,0,0,0,1,1,0,0,.000,.250,.000,.250,4,0,0,0,0,2.00,0,0,0,.000,.000,-.--,1.000,.250,.250
Shawn Armstrong,P,BAL,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Richard Bleier,P,BAL,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Aaron Brooks,P,BAL,14,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.250
Dylan Bundy,P,BAL,30,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Andrew Cashner,P,BAL,17,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.000
Miguel Castro,P,BAL,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Thomas Eshelman,P,BAL,10,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Paul Fry,P,BAL,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mychal Givens,P,BAL,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Hunter Harvey,P,BAL,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Hess,P,BAL,23,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
Branden Kline,P,BAL,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Josh Lucas,P,BAL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Evan Phillips,P,BAL,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Yefry Ramirez,P,BAL,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Rondon,3B,BAL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Tanner Scott,P,BAL,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tayler Scott,P,BAL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dillon Tate,P,BAL,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Asher Wojciechowski,P,BAL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jimmy Yacabonis,P,BAL,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Gabriel Ynoa,P,BAL,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
