PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jordan Luplow,RF,CLE,85,225,42,62,15,1,15,38,33,61,3,2,.276,.372,.551,.923,261,2,0,1,7,0.81,31,124,0,.313,.276,15.00,.541,.126,.234
Carlos Santana,1B,CLE,158,573,110,161,30,1,34,93,108,108,4,0,.281,.397,.515,.912,686,3,0,2,13,1.15,65,295,12,.293,.234,16.85,1.000,.157,.157
Francisco Lindor,SS,CLE,143,598,101,170,40,2,32,74,46,98,22,5,.284,.335,.518,.853,654,3,1,6,13,0.94,74,310,9,.291,.234,18.69,.469,.070,.150
Jose Ramirez,3B,CLE,129,482,68,123,33,3,23,83,52,74,24,4,.255,.327,.479,.806,542,2,0,6,8,0.57,59,231,3,.256,.224,20.96,.703,.096,.137
Yasiel Puig,RF,CLE,49,182,25,54,15,1,2,23,21,44,5,2,.297,.377,.423,.800,207,3,0,1,4,0.93,18,77,0,.380,.126,91.00,.477,.101,.213
Tyler Naquin,RF,CLE,89,274,34,79,19,0,10,34,14,66,4,2,.288,.325,.467,.792,294,2,2,2,8,1.02,29,128,2,.345,.179,27.40,.212,.048,.224
Roberto Perez,C,CLE,119,389,46,93,9,1,24,63,45,127,0,0,.239,.321,.452,.773,449,4,7,4,12,1.73,34,176,1,.285,.213,16.21,.354,.100,.283
Franmil Reyes,DH,CLE,51,173,26,41,10,0,10,35,18,63,0,0,.237,.304,.468,.772,194,0,0,3,3,1.12,20,81,0,.301,.231,17.30,.286,.093,.325
Oscar Mercado,CF,CLE,115,438,70,118,25,3,15,54,28,84,15,4,.269,.318,.443,.761,482,5,7,4,9,0.89,43,194,0,.300,.174,29.20,.333,.058,.174
Mike Freeman,2B,CLE,75,177,27,49,8,0,4,24,22,61,1,2,.277,.362,.390,.752,213,4,6,4,2,1.26,12,69,0,.388,.113,44.25,.361,.103,.286
Brad Miller,2B,CLE,13,36,4,9,3,0,1,4,4,10,1,0,.250,.325,.417,.742,40,0,0,0,0,0.89,4,15,0,.320,.167,36.00,.400,.100,.250
Jason Kipnis,2B,CLE,121,458,52,112,23,1,17,65,40,88,7,2,.245,.304,.410,.714,511,2,5,6,7,0.86,41,188,2,.265,.166,26.94,.455,.078,.172
Jake Bauers,LF,CLE,117,372,46,84,16,1,12,43,45,115,3,3,.226,.312,.371,.683,423,3,0,3,3,0.80,29,138,0,.290,.145,31.00,.391,.106,.272
Greg Allen,LF,CLE,89,231,30,53,9,3,4,27,11,53,8,2,.229,.290,.346,.636,256,9,4,1,3,1.17,16,80,1,.280,.117,57.75,.208,.043,.207
Kevin Plawecki,C,CLE,60,158,13,35,10,0,3,17,12,31,0,1,.222,.287,.342,.629,174,3,0,1,4,0.90,13,54,0,.256,.120,52.67,.387,.069,.178
Hanley Ramirez,DH,CLE,16,49,4,9,1,0,2,8,8,17,0,0,.184,.298,.327,.625,57,0,0,0,2,1.09,3,16,0,.233,.143,24.50,.471,.140,.298
Leonys Martin,CF,CLE,65,236,32,47,7,0,9,19,21,78,4,5,.199,.276,.343,.619,264,4,3,0,1,0.84,16,81,0,.255,.144,26.22,.269,.080,.295
Bobby Bradley,DH,CLE,15,45,4,8,5,0,1,4,4,20,0,0,.178,.245,.356,.601,49,0,0,0,2,1.43,6,16,0,.292,.178,45.00,.200,.082,.408
Yu Chang,3B,CLE,28,73,8,13,2,1,1,6,11,22,0,0,.178,.286,.274,.560,84,0,0,0,4,1.24,4,20,0,.240,.096,73.00,.500,.131,.262
Carlos Gonzalez,LF,CLE,30,105,13,22,1,0,2,7,10,33,0,1,.210,.282,.276,.558,117,1,0,1,2,2.00,3,29,0,.282,.067,52.50,.303,.085,.282
Max Moroff,2B,CLE,20,32,3,4,1,0,1,4,2,16,1,0,.125,.176,.250,.426,35,0,1,0,0,0.86,2,8,0,.200,.125,32.00,.125,.057,.457
Trevor Bauer,P,CLE,24,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400,6,0,1,0,0,2.00,0,1,0,.500,.000,-.--,.---,.000,.500
Ryan Flaherty,3B,CLE,14,21,4,3,2,0,0,1,0,7,0,0,.143,.143,.238,.381,22,0,1,0,1,5.00,2,5,0,.214,.095,-.--,.---,.000,.318
Eric Haase,C,CLE,10,16,1,1,0,0,1,3,1,8,0,0,.063,.118,.250,.368,17,0,0,0,0,1.33,1,4,0,.000,.188,16.00,.125,.059,.471
Andrew Velazquez,2B,CLE,5,11,1,1,1,0,0,0,1,7,1,0,.091,.167,.182,.349,12,0,0,0,0,3.00,1,2,0,.250,.091,-.--,.143,.083,.583
Eric Stamets,SS,CLE,15,41,4,2,1,0,0,2,5,24,0,0,.049,.149,.073,.222,48,0,1,1,2,0.55,1,3,0,.111,.024,-.--,.208,.104,.500
Bradley Zimmer,RF,CLE,9,13,1,0,0,0,0,0,1,7,0,0,.000,.071,.000,.071,14,0,0,0,0,5.00,0,0,0,.000,.000,-.--,.143,.071,.500
