PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Aaron Wilkerson,P,MIL,8,3,1,1,0,0,1,2,0,1,0,0,.333,.333,1.333,1.666,3,0,0,0,0,1.00,1,4,0,.000,1.000,3.00,.---,.000,.333
Jacob Nottingham,C,MIL,9,6,1,2,0,0,1,4,0,2,0,0,.333,.429,.833,1.262,7,1,0,0,0,0.00,1,5,0,.333,.500,6.00,.---,.000,.286
Tyrone Taylor,RF,MIL,15,10,1,4,2,0,0,1,1,1,0,0,.400,.500,.600,1.100,12,1,0,0,0,5.00,2,6,0,.444,.200,-.--,1.000,.083,.083
Christian Yelich,RF,MIL,130,489,100,161,29,3,44,97,80,118,30,2,.329,.429,.671,1.100,580,8,0,3,8,1.17,76,328,16,.355,.342,11.11,.678,.138,.203
Keston Hiura,2B,MIL,84,314,51,95,23,2,19,49,25,107,9,3,.303,.368,.570,.938,348,8,0,1,6,0.85,44,179,1,.402,.268,16.53,.234,.072,.307
Eric Thames,1B,MIL,149,396,67,98,23,2,25,61,51,140,3,2,.247,.346,.505,.851,459,10,0,2,0,0.63,50,200,4,.313,.258,15.84,.364,.111,.305
Ryan Braun,LF,MIL,144,459,70,131,31,2,22,75,34,105,11,1,.285,.343,.505,.848,508,8,0,3,15,1.35,55,232,1,.325,.220,20.86,.324,.067,.207
Yasmani Grandal,C,MIL,153,513,79,126,26,2,28,77,109,139,5,1,.246,.380,.468,.848,632,5,0,5,16,0.83,56,240,2,.279,.222,18.32,.784,.172,.220
Mike Moustakas,3B,MIL,143,523,80,133,30,1,35,87,53,98,3,0,.254,.329,.516,.845,584,6,0,2,12,0.70,66,270,5,.250,.262,14.94,.541,.091,.168
Tyler Austin,X,MIL,17,20,5,4,2,0,1,4,6,7,1,0,.200,.370,.450,.820,27,0,0,1,1,0.67,3,9,1,.231,.250,20.00,.857,.222,.259
Trent Grisham,CF,MIL,51,156,24,36,6,2,6,24,20,48,1,0,.231,.328,.410,.738,183,4,0,3,3,0.83,14,64,0,.286,.179,26.00,.417,.109,.262
Manny Pina,C,MIL,76,158,10,36,8,0,7,25,16,50,0,0,.228,.313,.411,.724,179,4,0,1,1,0.74,15,65,1,.284,.184,22.57,.320,.089,.279
Ben Gamel,LF,MIL,134,311,47,77,18,0,7,33,40,104,2,2,.248,.337,.373,.710,356,3,0,2,0,1.13,25,116,2,.347,.125,44.43,.385,.112,.292
Lorenzo Cain,CF,MIL,148,562,75,146,30,0,11,48,50,106,18,8,.260,.325,.372,.697,623,6,0,4,14,1.31,41,209,0,.301,.112,51.09,.472,.080,.170
Jesus Aguilar,1B,MIL,94,222,26,50,9,0,8,34,31,59,0,0,.225,.320,.374,.694,262,2,0,4,11,0.86,17,83,0,.264,.149,27.75,.525,.118,.225
Junior Guerra,P,MIL,72,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,3,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.667
Hernan Perez,2B,MIL,91,232,29,53,11,0,8,18,11,66,5,1,.228,.262,.379,.641,246,0,2,1,9,1.27,19,88,0,.283,.151,29.00,.167,.045,.268
Brandon Woodruff,P,MIL,27,45,1,12,4,0,0,4,1,20,0,0,.267,.283,.356,.639,49,0,3,0,0,1.00,4,16,0,.480,.089,-.--,.050,.020,.408
Cory Spangenberg,2B,MIL,32,95,11,22,2,2,2,10,6,36,3,0,.232,.277,.358,.635,102,0,1,0,1,2.45,6,34,1,.351,.126,47.50,.167,.059,.353
Orlando Arcia,SS,MIL,152,494,51,110,16,1,15,59,43,109,8,5,.223,.283,.350,.633,546,1,2,6,15,1.26,32,173,5,.253,.128,32.93,.394,.079,.200
Corbin Burnes,P,MIL,32,7,0,2,0,0,0,0,0,2,0,0,.286,.286,.286,.572,8,0,1,0,0,4.00,0,2,0,.400,.000,-.--,.---,.000,.250
Travis Shaw,3B,MIL,86,230,22,36,5,0,7,16,36,89,0,0,.157,.281,.270,.551,270,4,0,0,5,0.52,12,62,3,.216,.113,32.86,.404,.133,.330
Tyler Saladino,SS,MIL,28,65,7,8,0,0,2,8,5,26,2,0,.123,.197,.215,.412,71,1,0,0,1,1.07,2,14,0,.162,.092,32.50,.192,.070,.366
Jhoulys Chacin,P,MIL,19,24,2,3,0,0,1,1,1,10,0,0,.125,.160,.250,.410,25,0,0,0,0,0.57,1,6,0,.154,.125,24.00,.100,.040,.400
Zach Davies,P,MIL,35,52,3,8,2,0,0,3,1,25,0,0,.154,.170,.192,.362,55,0,2,0,1,1.63,2,10,0,.296,.038,-.--,.040,.018,.455
David Freitas,X,MIL,16,13,1,1,0,0,0,0,3,5,0,0,.077,.250,.077,.327,16,0,0,0,1,1.33,0,1,0,.125,.000,-.--,.600,.188,.313
Chase Anderson,P,MIL,33,40,1,4,1,0,0,1,2,24,0,0,.100,.143,.125,.268,44,0,2,0,0,2.50,1,5,0,.250,.025,-.--,.083,.045,.545
Freddy Peralta,P,MIL,40,15,1,2,0,0,0,1,0,6,0,0,.133,.133,.133,.266,16,0,1,0,0,8.00,0,2,0,.222,.000,-.--,.---,.000,.375
Jordan Lyles,P,MIL,11,20,2,2,0,0,0,2,1,12,0,0,.100,.143,.100,.243,22,0,1,0,0,2.50,0,2,0,.250,.000,-.--,.083,.045,.545
Adrian Houser,P,MIL,35,22,0,1,1,0,0,0,2,17,0,0,.045,.125,.091,.216,27,0,3,0,0,7.00,1,2,0,.200,.045,-.--,.118,.074,.630
Gio Gonzalez,P,MIL,19,25,1,1,0,0,0,0,1,17,0,0,.040,.077,.040,.117,28,0,2,0,0,2.00,0,1,0,.125,.000,-.--,.059,.036,.607
Matt Albers,P,MIL,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jacob Barnes,P,MIL,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ray Black,P,MIL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alex Claudio,P,MIL,83,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mauricio Dubon,X,MIL,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Jake Faria,P,MIL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Deolis Guerra,P,MIL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Josh Hader,P,MIL,61,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Donnie Hart,P,MIL,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Jay Jackson,P,MIL,28,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jeremy Jeffress,P,MIL,48,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jimmy Nelson,P,MIL,10,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jake Petricka,P,MIL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Pomeranz,P,MIL,25,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
Burch Smith,P,MIL,7,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Brent Suter,P,MIL,9,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Devin Williams,P,MIL,13,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Taylor Williams,P,MIL,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Alex Wilson,P,MIL,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
