PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Nick Castellanos,RF,CHC,51,212,43,68,21,0,16,36,10,47,0,1,.321,.356,.646,1.002,225,2,0,1,5,0.88,37,137,0,.347,.325,13.25,.213,.044,.209
Anthony Rizzo,1B,CHC,146,512,89,150,29,3,27,94,71,86,5,2,.293,.405,.520,.925,613,27,0,3,15,1.07,59,266,3,.306,.227,18.96,.826,.116,.140
Kris Bryant,3B,CHC,147,543,108,153,35,1,31,77,74,145,4,0,.282,.382,.521,.903,634,15,0,2,10,0.75,67,283,1,.331,.239,17.52,.510,.117,.229
Ian Happ,X,CHC,58,140,25,37,7,1,11,30,15,39,2,0,.264,.333,.564,.897,156,0,0,1,1,0.91,19,79,0,.286,.300,12.73,.385,.096,.250
Willson Contreras,C,CHC,105,360,57,98,18,2,24,64,38,102,1,2,.272,.355,.533,.888,409,9,0,2,4,1.53,44,192,2,.314,.261,15.00,.373,.093,.249
Kyle Schwarber,LF,CHC,155,529,82,132,29,3,38,92,70,156,2,3,.250,.339,.531,.870,610,5,0,6,6,0.87,70,281,5,.276,.282,13.92,.449,.115,.256
Javier Baez,SS,CHC,138,531,89,149,38,4,29,85,28,156,11,7,.281,.316,.531,.847,561,0,0,2,16,1.48,71,282,3,.345,.250,18.31,.179,.050,.278
Victor Caratini,C,CHC,95,244,31,65,11,0,11,34,29,59,1,0,.266,.348,.447,.795,279,3,0,3,6,1.73,22,109,0,.305,.180,22.18,.492,.104,.211
David Bote,3B,CHC,127,303,47,78,17,0,11,41,44,93,5,1,.257,.362,.422,.784,356,7,0,2,11,1.53,28,128,4,.333,.165,27.54,.473,.124,.261
Robel Garcia,2B,CHC,31,72,8,15,2,2,5,11,7,35,0,0,.208,.275,.500,.775,80,0,0,1,2,0.64,9,36,0,.303,.292,14.40,.200,.088,.438
Jason Heyward,RF,CHC,147,513,78,129,20,4,21,62,68,110,8,3,.251,.343,.429,.772,589,5,0,3,12,1.15,45,220,5,.281,.177,24.43,.618,.115,.187
Nico Hoerner,SS,CHC,20,78,13,22,1,1,3,17,3,11,0,0,.282,.305,.436,.741,82,0,0,1,3,1.42,5,34,1,.292,.154,26.00,.273,.037,.134
Addison Russell,2B,CHC,82,215,25,51,4,1,9,23,20,58,2,0,.237,.308,.391,.699,241,3,1,2,7,1.18,14,84,2,.280,.153,23.89,.345,.083,.241
Ben Zobrist,2B,CHC,47,150,24,39,5,0,1,17,23,24,0,0,.260,.358,.313,.671,176,1,0,2,6,1.70,6,47,0,.299,.053,150.00,.958,.131,.136
Mark Zagunis,X,CHC,30,36,2,9,3,0,0,5,4,16,0,0,.250,.325,.333,.658,40,0,0,0,1,1.75,3,12,0,.450,.083,-.--,.250,.100,.400
Albert Almora,CF,CHC,130,339,41,80,11,1,12,32,16,62,2,1,.236,.271,.381,.652,363,1,5,2,8,1.46,24,129,4,.255,.145,28.25,.258,.044,.171
Carlos Gonzalez,RF,CHC,15,40,8,7,2,0,1,3,8,19,0,2,.175,.306,.300,.606,49,0,0,1,1,1.50,3,12,1,.286,.125,40.00,.421,.163,.388
Taylor Davis,C,CHC,7,18,2,3,0,0,1,4,2,4,0,0,.167,.250,.333,.583,20,0,0,0,0,1.20,1,6,0,.154,.167,18.00,.500,.100,.200
Jonathan Lucroy,C,CHC,27,53,2,10,2,0,1,6,6,12,0,0,.189,.283,.283,.566,60,1,0,0,2,0.82,3,15,1,.225,.094,53.00,.500,.100,.200
Tony Kemp,X,CHC,44,82,8,15,3,2,1,12,7,18,0,1,.183,.258,.305,.563,93,2,0,2,2,0.82,6,25,0,.215,.122,82.00,.389,.075,.194
Jon Lester,P,CHC,32,48,6,9,2,0,1,6,5,20,0,0,.188,.264,.292,.556,53,0,0,0,1,1.71,3,14,0,.296,.104,48.00,.250,.094,.377
Daniel Descalso,2B,CHC,82,168,20,29,5,1,2,15,23,57,2,1,.173,.271,.250,.521,194,0,1,1,3,1.10,8,42,0,.245,.077,84.00,.404,.119,.294
Brad Brach,P,CHC,43,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500,5,0,1,0,0,0.50,0,1,0,.333,.000,-.--,.---,.000,.200
Tyler Chatwood,P,CHC,41,18,1,3,2,0,0,1,1,6,0,0,.167,.211,.278,.489,21,0,2,0,0,1.20,2,5,0,.250,.111,-.--,.167,.048,.286
Mike Montgomery,P,CHC,20,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,0.00,0,1,0,.333,.000,-.--,.---,.000,.400
Kyle Hendricks,P,CHC,31,54,1,8,1,0,0,5,2,29,0,0,.148,.193,.167,.360,64,1,7,0,1,3.80,1,9,0,.320,.019,-.--,.069,.031,.453
Cole Hamels,P,CHC,27,42,1,6,1,0,0,4,1,15,0,0,.143,.178,.167,.345,46,1,1,1,2,1.56,1,7,0,.214,.024,-.--,.067,.022,.326
Derek Holland,P,CHC,20,2,0,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.500,.333,.667
Kyle Ryan,P,CHC,73,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,1.000,.333,.333
Yu Darvish,P,CHC,31,56,1,5,0,0,0,3,2,31,0,0,.089,.119,.089,.208,62,0,3,1,1,3.80,0,5,0,.192,.000,-.--,.065,.032,.500
Jose Quintana,P,CHC,32,54,2,5,1,0,0,3,0,27,0,0,.093,.093,.111,.204,63,0,9,0,1,30.00,1,6,0,.185,.019,-.--,.---,.000,.429
Alec Mills,P,CHC,9,12,0,1,0,0,0,0,0,6,0,0,.083,.083,.083,.166,12,0,0,0,0,1.50,0,1,0,.167,.000,-.--,.---,.000,.500
Martin Maldonado,C,CHC,4,11,0,0,0,0,0,0,2,5,0,0,.000,.154,.000,.154,13,0,0,0,0,2.00,0,0,1,.000,.000,-.--,.400,.154,.385
James Adduci,RF,CHC,2,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,5,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.600
Adbert Alzolay,P,CHC,4,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,5,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.400
Tony Barnette,P,CHC,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Xavier Cedeno,P,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Steve Cishek,P,CHC,70,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Tim Collins,P,CHC,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carl Edwards,P,CHC,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Danny Hultzen,P,CHC,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Craig Kimbrel,P,CHC,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brandon Kintzler,P,CHC,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dillon Maples,P,CHC,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
James Norwood,P,CHC,9,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
David Phelps,P,CHC,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
