PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Francisco Cervelli,C,ATL,14,32,4,9,5,1,2,7,4,10,0,0,.281,.378,.688,1.066,37,1,0,0,3,1.17,8,22,0,.350,.406,16.00,.400,.108,.270
Adeiny Hechavarria,SS,ATL,24,61,14,20,5,1,4,15,6,15,0,0,.328,.400,.639,1.039,70,2,0,1,1,0.93,10,39,0,.372,.311,15.25,.400,.086,.214
Freddie Freeman,1B,ATL,158,597,113,176,34,2,38,121,87,127,6,3,.295,.389,.549,.938,692,6,0,2,17,0.93,74,328,11,.318,.255,15.71,.685,.126,.184
Josh Donaldson,3B,ATL,155,549,96,142,33,0,37,94,100,155,4,2,.259,.379,.521,.900,659,8,0,2,13,1.00,70,286,2,.292,.262,14.84,.645,.152,.235
Ronald Acuna,CF,ATL,156,626,127,175,22,2,41,101,76,188,37,9,.280,.365,.518,.883,715,9,0,1,8,0.83,65,324,4,.337,.238,15.27,.404,.106,.263
Adam Duvall,LF,ATL,41,120,17,32,4,1,10,19,7,39,0,0,.267,.315,.567,.882,130,2,0,1,0,0.35,15,68,0,.306,.300,12.00,.179,.054,.300
Matt Joyce,X,ATL,129,200,32,59,10,0,7,23,38,45,0,0,.295,.408,.450,.858,238,0,0,0,3,0.71,17,90,0,.351,.155,28.57,.844,.160,.189
Ozzie Albies,2B,ATL,160,640,102,189,43,8,24,86,54,112,15,4,.295,.352,.500,.852,702,4,0,4,2,0.77,75,320,6,.325,.205,26.67,.482,.077,.160
Nick Markakis,RF,ATL,116,414,61,118,25,2,9,62,47,59,2,0,.285,.356,.420,.776,469,2,0,6,11,1.38,36,174,1,.310,.135,46.00,.797,.100,.126
Austin Riley,LF,ATL,80,274,41,62,11,1,18,49,16,108,0,2,.226,.279,.471,.750,297,5,0,2,4,0.49,30,129,3,.293,.245,15.22,.148,.054,.364
Dansby Swanson,SS,ATL,127,483,77,121,26,3,17,65,51,124,10,5,.251,.325,.422,.747,545,5,1,5,7,0.69,46,204,2,.300,.172,28.41,.411,.094,.228
Ender Inciarte,CF,ATL,65,199,30,49,11,2,5,24,26,41,7,1,.246,.343,.397,.740,230,4,0,1,1,1.20,18,79,2,.286,.151,39.80,.634,.113,.178
Brian McCann,C,ATL,85,277,28,69,9,0,12,45,31,53,0,0,.249,.323,.412,.735,316,2,0,6,10,1.04,21,114,1,.261,.162,23.08,.585,.098,.168
Tyler Flowers,C,ATL,85,271,36,62,11,3,11,34,31,105,0,0,.229,.319,.413,.732,310,6,0,2,8,1.08,25,112,3,.325,.185,24.64,.295,.100,.339
Charlie Culberson,X,ATL,108,135,14,35,5,2,5,20,6,44,0,1,.259,.294,.437,.731,144,1,1,1,5,1.00,12,59,0,.345,.178,27.00,.136,.042,.306
Billy Hamilton,CF,ATL,26,41,9,11,2,0,0,3,7,13,4,1,.268,.375,.317,.692,48,0,0,0,0,0.21,2,13,1,.393,.049,-.--,.538,.146,.271
Johan Camargo,X,ATL,98,232,31,54,12,1,7,32,15,43,1,0,.233,.279,.384,.663,248,0,1,0,5,1.13,20,89,2,.258,.151,33.14,.349,.060,.173
Rafael Ortega,LF,ATL,34,88,7,18,3,0,2,10,8,22,3,0,.205,.271,.307,.578,96,0,0,0,2,0.71,5,27,0,.250,.102,44.00,.364,.083,.229
Max Fried,P,ATL,40,56,11,11,4,0,0,4,5,16,0,0,.196,.262,.268,.530,65,0,4,0,0,2.67,4,15,0,.275,.071,-.--,.313,.077,.246
Bryse Wilson,P,ATL,6,9,0,2,0,0,0,0,0,6,0,0,.222,.222,.222,.444,9,0,0,0,0,1.00,0,2,0,.667,.000,-.--,.---,.000,.667
Dallas Keuchel,P,ATL,19,38,0,5,1,0,0,2,1,28,0,0,.132,.154,.158,.312,41,0,2,0,0,7.00,1,6,0,.500,.026,-.--,.036,.024,.683
Julio Teheran,P,ATL,35,55,1,6,1,0,0,4,0,24,0,0,.109,.107,.127,.234,60,0,4,1,0,1.31,1,7,0,.188,.018,-.--,.---,.000,.400
Michael Soroka,P,ATL,29,52,2,4,0,0,0,3,2,22,0,0,.077,.143,.077,.220,63,2,7,0,1,4.50,0,4,0,.133,.000,-.--,.091,.032,.349
Alex Jackson,C,ATL,4,13,0,0,0,0,0,0,1,5,0,0,.000,.133,.000,.133,15,1,0,0,1,0.33,0,0,1,.000,.000,-.--,.200,.067,.333
Mike Foltynewicz,P,ATL,21,35,1,2,0,0,0,1,0,19,0,0,.057,.057,.057,.114,38,0,3,0,1,2.40,0,2,0,.125,.000,-.--,.---,.000,.500
Kevin Gausman,P,ATL,16,27,1,1,0,0,0,0,0,18,0,0,.037,.037,.037,.074,27,0,0,0,1,8.00,0,1,0,.111,.000,-.--,.---,.000,.667
Jesse Biddle,P,ATL,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jerry Blevins,P,ATL,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Shane Carle,P,ATL,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Grant Dayton,P,ATL,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Shane Greene,P,ATL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Luke Jackson,P,ATL,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Martin,P,ATL,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mark Melancon,P,ATL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
A.J. Minter,P,ATL,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
John Ryan Murphy,C,ATL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Sean Newcomb,P,ATL,55,8,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,8,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.875
Darren O'Day,P,ATL,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Wes Parsons,P,ATL,17,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Chad Sobotka,P,ATL,32,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Anthony Swarzak,P,ATL,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Josh Tomlin,P,ATL,51,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,6,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Touki Toussaint,P,ATL,24,9,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,10,0,1,0,0,0.50,0,0,0,.000,.000,-.--,.---,.000,.700
Jonny Venters,P,ATL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Arodys Vizcaino,P,ATL,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeremy Walker,P,ATL,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Jacob Webb,P,ATL,36,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Dan Winkler,P,ATL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
Kyle Wright,P,ATL,7,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,6,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.667
Huascar Ynoa,P,ATL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
