PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Chris Rusin,P,COL,49,4,0,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,5,0,1,0,0,2.00,0,2,0,.667,.000,-.--,.---,.000,.200
Nolan Arenado,3B,COL,156,590,104,175,38,2,38,110,73,122,2,2,.297,.374,.561,.935,673,3,1,6,16,0.84,78,331,10,.314,.264,15.53,.598,.108,.181
Trevor Story,SS,COL,157,598,88,174,42,6,37,108,47,168,27,6,.291,.348,.567,.915,656,7,0,4,12,0.66,85,339,3,.345,.276,16.16,.280,.072,.256
Charlie Blackmon,CF,COL,156,626,119,182,31,7,29,70,59,134,12,4,.291,.358,.502,.860,696,8,1,2,10,1.10,67,314,2,.329,.211,21.59,.440,.085,.193
David Dahl,LF,COL,77,249,31,68,11,3,16,48,19,68,5,3,.273,.325,.534,.859,271,1,0,2,4,0.95,30,133,4,.311,.261,15.56,.279,.070,.251
Matt Holliday,LF,COL,25,53,3,15,2,0,2,3,12,18,0,0,.283,.415,.434,.849,65,0,0,0,0,1.00,4,23,0,.394,.151,26.50,.667,.185,.277
Carlos Gonzalez,RF,COL,132,463,71,128,32,4,16,64,37,113,5,2,.276,.329,.467,.796,504,1,0,3,5,1.23,52,216,4,.332,.190,28.94,.327,.073,.224
Garrett Hampson,X,COL,24,40,3,11,3,1,0,4,7,12,2,0,.275,.396,.400,.796,48,1,0,0,0,1.13,4,16,0,.393,.125,-.--,.583,.146,.250
DJ LeMahieu,2B,COL,128,533,90,147,32,2,15,62,37,82,6,5,.276,.321,.428,.749,581,2,2,7,14,1.37,49,228,0,.298,.152,35.53,.451,.064,.141
Drew Butera,C,COL,10,14,2,3,0,0,1,3,2,2,0,0,.214,.313,.429,.742,16,0,0,0,0,1.25,1,6,0,.182,.214,14.00,1.000,.125,.125
Raimel Tapia,X,COL,25,25,6,5,2,1,1,6,2,7,0,0,.200,.259,.480,.739,27,0,0,0,0,0.63,4,12,0,.235,.280,25.00,.286,.074,.259
Chris Iannetta,C,COL,110,299,36,67,13,1,11,36,50,87,0,0,.224,.345,.385,.730,360,7,1,3,13,0.84,25,115,5,.275,.161,27.18,.575,.139,.242
Ian Desmond,1B,COL,160,555,82,131,21,8,22,88,53,146,20,6,.236,.307,.422,.729,619,6,1,4,17,2.25,51,234,0,.279,.186,25.23,.363,.086,.236
Gerardo Parra,LF,COL,142,401,52,114,17,0,6,53,32,75,11,4,.284,.342,.372,.714,443,5,2,3,6,1.21,23,149,3,.334,.087,66.83,.427,.072,.169
Ryan McMahon,X,COL,91,181,17,42,9,1,5,19,18,64,1,0,.232,.307,.376,.683,202,2,0,1,0,1.38,15,68,2,.327,.144,36.20,.281,.089,.317
German Marquez,P,COL,33,60,4,18,0,0,1,5,0,11,0,0,.300,.300,.350,.650,65,0,5,0,1,3.00,1,21,0,.354,.050,60.00,.---,.000,.169
Tom Murphy,C,COL,37,93,5,21,7,1,2,11,3,44,0,1,.226,.250,.387,.637,96,0,0,0,2,0.87,10,36,1,.404,.161,46.50,.068,.031,.458
Noel Cuevas,X,COL,75,146,16,34,4,1,2,10,6,24,1,0,.233,.268,.315,.583,153,1,0,0,1,0.91,7,46,1,.267,.082,73.00,.250,.039,.157
Tony Wolters,C,COL,74,182,19,31,4,4,3,27,26,33,2,0,.170,.292,.286,.578,216,6,0,2,6,1.61,11,52,2,.189,.115,60.67,.788,.120,.153
Pat Valaika,X,COL,68,122,8,19,5,0,2,5,9,30,0,0,.156,.214,.246,.460,133,0,2,0,4,0.88,7,30,0,.189,.090,61.00,.300,.068,.226
Daniel Castro,2B,COL,18,46,2,8,1,0,1,6,1,7,0,0,.174,.191,.261,.452,47,0,0,0,2,1.38,2,12,1,.184,.087,46.00,.143,.021,.149
Mike Tauchman,X,COL,21,32,5,3,1,0,0,0,4,15,1,0,.094,.194,.125,.319,37,0,1,0,0,2.00,1,4,0,.176,.031,-.--,.267,.108,.405
Tyler Anderson,P,COL,33,50,7,5,0,0,0,1,3,32,0,0,.100,.167,.100,.267,60,1,6,0,1,3.75,0,5,0,.278,.000,-.--,.094,.050,.533
