PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Franmil Reyes,RF,SD,87,261,36,73,9,0,16,31,24,80,0,0,.280,.340,.498,.838,285,0,0,0,5,1.77,25,130,0,.345,.218,16.31,.300,.084,.281
Hunter Renfroe,LF,SD,117,403,53,100,23,1,26,68,30,109,2,1,.248,.302,.504,.806,441,3,0,5,9,0.75,50,203,2,.271,.256,15.50,.275,.068,.247
Wil Myers,3B,SD,83,312,39,79,25,1,11,39,30,94,13,1,.253,.318,.446,.764,343,0,0,1,10,1.22,37,139,1,.327,.192,28.36,.319,.087,.274
Christian Villanueva,3B,SD,110,351,42,83,15,0,20,46,23,104,3,0,.236,.299,.450,.749,384,9,0,1,12,0.62,35,158,0,.276,.214,17.55,.221,.060,.271
Franchy Cordero,LF,SD,40,139,19,33,5,1,7,19,14,55,5,2,.237,.307,.439,.746,154,0,1,0,1,1.60,13,61,0,.338,.201,19.86,.255,.091,.357
A.J. Ellis,C,SD,66,151,19,41,8,0,1,15,26,37,0,0,.272,.378,.344,.722,183,1,3,2,2,1.00,9,52,1,.348,.073,151.00,.703,.142,.202
Eric Hosmer,1B,SD,157,613,72,155,31,2,18,69,62,142,7,4,.253,.322,.398,.720,677,1,0,1,18,2.52,51,244,10,.302,.145,34.06,.437,.092,.210
Austin Hedges,C,SD,91,303,29,70,14,2,14,37,21,90,3,0,.231,.282,.429,.711,326,1,0,1,9,0.76,30,130,3,.280,.198,21.64,.233,.064,.276
Freddy Galvis,SS,SD,162,602,62,149,31,5,13,67,45,147,8,6,.248,.299,.380,.679,656,2,1,6,8,0.82,49,229,2,.304,.133,46.31,.306,.069,.224
Travis Jankowski,RF,SD,117,347,45,90,12,3,4,17,37,73,24,7,.259,.332,.346,.678,387,1,2,0,7,1.78,19,120,0,.319,.086,86.75,.507,.096,.189
Manuel Margot,CF,SD,141,477,50,117,26,8,8,51,32,88,11,10,.245,.292,.384,.676,519,2,1,7,9,0.83,42,183,4,.281,.138,59.62,.364,.062,.170
Cory Spangenberg,2B,SD,116,298,35,70,9,4,7,25,25,108,6,1,.235,.298,.362,.660,329,2,4,0,6,1.34,20,108,0,.344,.128,42.57,.231,.076,.328
Jose Pirela,2B,SD,146,438,54,109,23,2,5,32,30,89,6,3,.249,.300,.345,.645,473,3,0,2,10,1.37,30,151,1,.301,.096,87.60,.337,.063,.188
Francisco Mejia,C,SD,20,54,6,10,2,0,3,8,3,19,0,0,.185,.241,.389,.630,58,1,0,0,2,1.50,5,21,0,.219,.204,18.00,.158,.052,.328
Luis Urias,2B,SD,12,48,5,10,1,0,2,5,3,10,1,0,.208,.264,.354,.618,53,1,0,1,0,2.22,3,17,0,.216,.146,24.00,.300,.057,.189
Carlos Asuaje,2B,SD,79,189,15,37,8,1,2,19,24,46,1,1,.196,.286,.280,.566,218,1,1,3,5,0.86,11,53,1,.243,.085,94.50,.522,.110,.211
Raffy Lopez,C,SD,37,102,11,18,2,0,3,13,13,43,1,0,.176,.265,.284,.549,117,0,0,2,1,0.54,5,29,3,.259,.108,34.00,.302,.111,.368
Matt Szczur,X,SD,57,75,11,14,3,0,1,6,8,24,3,0,.187,.265,.267,.532,84,0,1,0,2,0.81,4,20,0,.260,.080,75.00,.333,.095,.286
Luis Perdomo,P,SD,12,8,0,2,0,0,0,1,0,3,0,0,.250,.222,.250,.472,9,0,0,1,0,1.00,0,2,0,.333,.000,-.--,.---,.000,.333
Robbie Erlin,P,SD,40,23,1,5,0,0,0,0,1,11,0,0,.217,.250,.217,.467,27,0,3,0,0,2.33,0,5,0,.417,.000,-.--,.091,.037,.407
Javy Guerra,SS,SD,13,16,2,2,0,0,0,1,3,9,0,0,.125,.263,.125,.388,19,0,0,0,0,1.50,0,2,0,.286,.000,-.--,.333,.158,.474
Chase Headley,X,SD,27,52,2,6,1,0,0,4,6,20,0,0,.115,.233,.135,.368,60,2,0,0,3,1.36,1,7,0,.188,.019,-.--,.300,.100,.333
Clayton Richard,P,SD,28,42,3,4,1,0,1,3,2,24,0,0,.095,.156,.190,.346,51,1,6,0,0,3.00,2,8,0,.176,.095,42.00,.083,.039,.471
Tyson Ross,P,SD,25,38,1,6,0,0,0,3,1,16,1,0,.158,.175,.158,.333,42,0,2,1,1,2.17,0,6,0,.261,.000,-.--,.063,.024,.381
Bryan Mitchell,P,SD,16,18,0,2,0,0,0,0,0,10,0,0,.111,.111,.111,.222,19,0,1,0,0,7.00,0,2,0,.250,.000,-.--,.---,.000,.526
Joey Lucchesi,P,SD,26,34,2,2,0,0,0,1,4,21,0,0,.059,.154,.059,.213,39,0,0,1,0,11.00,0,2,0,.143,.000,-.--,.190,.103,.538
Walker Lockett,P,SD,4,4,0,0,0,0,0,0,1,4,0,0,.000,.200,.000,.200,5,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.250,.200,.800
Eric Lauer,P,SD,23,30,1,2,1,0,0,1,1,15,0,0,.067,.094,.100,.194,37,0,5,1,0,2.17,1,3,0,.125,.033,-.--,.067,.027,.405
Jordan Lyles,P,SD,26,13,2,0,0,0,0,1,2,7,0,0,.000,.133,.000,.133,17,0,2,0,1,8.00,0,0,0,.000,.000,-.--,.286,.118,.412
Buddy Baumann,P,SD,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Colten Brewer,P,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Castillo,P,SD,37,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Miguel Diaz,P,SD,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Phil Hughes,P,SD,16,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Brett Kennedy,P,SD,6,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,9,0,1,0,1,5.00,0,0,0,.000,.000,-.--,.---,.000,.444
Kazuhisa Makita,P,SD,27,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.667
Phil Maton,P,SD,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle McGrath,P,SD,4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Jacob Nix,P,SD,9,15,0,0,0,0,0,0,0,11,0,0,.000,.000,.000,.000,16,0,1,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.688
Craig Stammen,P,SD,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Robert Stock,P,SD,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Strahm,P,SD,41,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,8,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Tyler Webb,P,SD,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Rowan Wick,P,SD,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
