PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Paul Goldschmidt,1B,AZ,158,593,95,172,35,5,33,83,90,173,7,4,.290,.389,.533,.922,690,6,0,0,7,0.95,73,316,11,.359,.243,17.97,.520,.130,.251
David Peralta,LF,AZ,146,560,75,164,25,5,30,87,48,124,4,0,.293,.352,.516,.868,614,4,0,2,14,1.40,60,289,4,.328,.223,18.67,.387,.078,.202
Patrick Kivlehan,LF,AZ,9,13,3,3,0,2,0,0,0,6,0,0,.231,.286,.538,.824,14,1,0,0,0,0.33,2,7,0,.429,.308,-.--,.---,.000,.429
AJ Pollock,CF,AZ,113,413,61,106,21,5,21,65,31,100,13,2,.257,.316,.484,.800,460,8,1,7,6,0.84,47,200,2,.284,.228,19.67,.310,.067,.217
Daniel Descalso,2B,AZ,138,349,54,83,22,4,13,57,64,110,0,1,.238,.353,.436,.789,423,2,0,7,2,0.51,39,152,2,.300,.198,26.85,.582,.151,.260
Eduardo Escobar,3B,AZ,54,198,30,53,11,0,8,21,18,35,1,1,.268,.327,.444,.771,223,2,0,5,5,0.60,19,88,2,.281,.177,24.75,.514,.081,.157
Ketel Marte,2B,AZ,153,520,68,135,26,12,14,59,54,79,6,1,.260,.332,.437,.769,580,3,1,2,12,1.32,52,227,3,.282,.177,37.14,.684,.093,.136
Nick Ahmed,SS,AZ,153,516,61,121,33,5,16,70,40,109,5,4,.234,.290,.411,.701,564,2,1,5,15,0.99,54,212,2,.265,.176,32.25,.367,.071,.193
Steven Souza,RF,AZ,72,241,21,53,15,3,5,29,28,75,6,1,.220,.309,.369,.678,272,3,0,0,4,0.71,23,89,0,.298,.149,48.20,.373,.103,.276
Kristopher Negron,RF,AZ,2,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,0.00,0,1,0,.333,.000,-.--,.---,.000,.000
Jake Lamb,3B,AZ,56,207,34,46,8,0,6,31,26,65,1,2,.222,.307,.348,.655,238,1,0,4,4,1.50,14,72,0,.286,.126,34.50,.400,.109,.273
Jon Jay,RF,AZ,84,289,46,68,10,5,2,22,14,56,1,1,.235,.304,.325,.629,320,15,1,1,7,2.04,17,94,0,.284,.090,144.50,.250,.044,.175
John Ryan Murphy,C,AZ,87,208,19,42,9,0,9,24,11,71,0,0,.202,.244,.375,.619,223,1,2,1,1,0.58,18,78,1,.256,.173,23.11,.155,.049,.318
Ildemaro Vargas,X,AZ,14,19,2,4,0,0,1,4,1,4,1,0,.211,.250,.368,.618,20,0,0,0,1,0.83,1,7,0,.214,.158,19.00,.250,.050,.200
Christian Walker,X,AZ,37,49,6,8,2,0,3,6,3,22,1,0,.163,.226,.388,.614,53,1,0,0,1,0.73,5,19,0,.208,.224,16.33,.136,.057,.415
Alex Avila,C,AZ,80,194,13,32,6,0,7,20,37,90,0,0,.165,.299,.304,.603,234,1,0,2,4,1.55,13,59,2,.253,.139,27.71,.411,.158,.385
Chris Owings,RF,AZ,106,281,34,58,15,0,4,22,24,75,11,4,.206,.272,.302,.574,309,2,0,2,4,0.83,19,85,4,.265,.096,70.25,.320,.078,.243
Zack Greinke,P,AZ,34,64,6,15,4,0,0,5,3,16,3,0,.234,.269,.297,.566,71,0,4,0,3,1.31,4,19,0,.313,.063,-.--,.188,.042,.225
Jeff Mathis,C,AZ,69,195,15,39,9,1,1,20,20,66,0,0,.200,.272,.272,.544,218,0,1,2,7,0.75,11,53,1,.292,.072,195.00,.303,.092,.303
Jarrod Dyson,CF,AZ,67,206,29,39,4,2,2,12,27,34,16,3,.189,.282,.257,.539,237,0,3,1,3,1.21,8,53,2,.216,.068,103.00,.794,.114,.143
Jorge De La Rosa,P,AZ,43,1,1,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.500,.000
Socrates Brito,RF,AZ,24,40,3,7,0,0,1,3,3,9,0,1,.175,.227,.250,.477,44,0,0,1,0,0.56,1,10,0,.194,.075,40.00,.333,.068,.205
