PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Rick Porcello,P,BOS,33,7,1,3,2,0,0,3,0,3,0,0,.429,.429,.714,1.143,7,0,0,0,0,1.00,2,5,0,.750,.286,-.--,.---,.000,.429
Mookie Betts,RF,BOS,136,520,129,180,47,5,32,80,81,91,30,6,.346,.438,.640,1.078,614,8,0,5,5,0.58,84,333,8,.368,.294,16.25,.890,.132,.148
J.D. Martinez,DH,BOS,150,569,111,188,37,2,43,130,69,146,6,1,.330,.402,.629,1.031,649,4,0,7,19,1.09,82,358,11,.375,.299,13.23,.473,.106,.225
Steve Pearce,1B,BOS,50,136,19,38,8,1,7,26,22,27,0,0,.279,.394,.507,.901,165,5,0,2,1,1.09,16,69,0,.298,.228,19.43,.815,.133,.164
Xander Bogaerts,SS,BOS,136,513,72,148,45,3,23,103,55,102,8,2,.288,.360,.522,.882,580,6,0,6,14,0.98,71,268,4,.317,.234,22.30,.539,.095,.176
Andrew Benintendi,LF,BOS,148,579,103,168,41,6,16,87,71,106,21,3,.290,.366,.465,.831,661,2,2,7,9,1.04,63,269,1,.328,.174,36.19,.670,.107,.160
Brock Holt,2B,BOS,109,321,41,89,18,2,7,46,37,73,7,7,.277,.362,.411,.773,367,7,0,2,7,1.60,27,132,2,.337,.134,45.86,.507,.101,.199
Mitch Moreland,1B,BOS,124,404,57,99,23,4,15,68,50,102,2,0,.245,.325,.433,.758,459,0,0,5,12,1.17,42,175,2,.288,.188,26.93,.490,.109,.222
Tzu-Wei Lin,SS,BOS,37,65,15,16,6,1,1,6,8,17,0,1,.246,.329,.415,.744,73,0,0,0,0,1.13,8,27,0,.319,.169,65.00,.471,.110,.233
Rafael Devers,3B,BOS,121,450,59,108,24,0,21,66,38,121,5,2,.240,.298,.433,.731,490,0,0,2,9,1.05,45,195,6,.281,.193,21.43,.314,.078,.247
Jackie Bradley,CF,BOS,144,474,76,111,33,4,13,59,46,137,17,1,.234,.314,.403,.717,535,11,0,4,6,1.00,50,191,3,.299,.169,36.46,.336,.086,.256
Hanley Ramirez,1B,BOS,44,177,25,45,7,0,6,29,14,35,4,1,.254,.313,.395,.708,195,2,0,2,9,1.15,13,70,0,.283,.141,29.50,.400,.072,.179
Eduardo Nunez,2B,BOS,127,480,56,127,23,3,10,44,16,69,7,2,.265,.289,.388,.677,502,2,1,3,17,1.07,36,186,0,.290,.123,48.00,.232,.032,.137
Sam Travis,X,BOS,19,36,5,8,3,0,1,7,2,10,0,0,.222,.263,.389,.652,38,0,0,0,1,2.60,4,14,0,.280,.167,36.00,.200,.053,.263
