PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Khris Davis,DH,OAK,151,576,98,142,28,1,48,123,59,175,0,0,.247,.326,.549,.875,654,12,0,7,16,0.74,77,316,5,.261,.302,12.00,.337,.090,.268
Matt Chapman,3B,OAK,145,547,100,152,42,6,24,68,58,146,1,2,.278,.356,.508,.864,616,9,0,2,18,0.83,72,278,0,.338,.230,22.79,.397,.094,.237
Ramon Laureano,CF,OAK,48,156,27,45,12,1,5,19,16,50,7,1,.288,.358,.474,.832,176,2,0,2,0,0.97,18,74,0,.388,.186,31.20,.320,.091,.284
Stephen Piscotty,RF,OAK,151,546,78,146,41,0,27,88,42,114,2,0,.267,.331,.491,.822,605,12,0,5,21,1.16,68,268,0,.290,.223,20.22,.368,.069,.188
Nick Martini,LF,OAK,55,152,26,45,9,3,1,19,21,36,0,0,.296,.397,.414,.811,179,5,0,1,0,1.48,13,63,1,.379,.118,152.00,.583,.117,.201
Jed Lowrie,2B,OAK,157,596,78,159,37,1,23,99,78,128,0,0,.267,.353,.448,.801,680,3,0,3,8,0.58,61,267,1,.304,.181,25.91,.609,.115,.188
Matt Olson,1B,OAK,162,580,85,143,33,0,29,84,70,163,2,1,.247,.335,.453,.788,660,8,0,2,13,0.70,62,263,3,.292,.207,20.00,.429,.106,.247
Mark Canha,CF,OAK,122,365,60,91,22,0,17,52,34,88,1,2,.249,.328,.449,.777,411,10,0,2,11,0.77,39,164,3,.282,.200,21.47,.386,.083,.214
Chad Pinder,LF,OAK,110,298,43,77,12,1,13,27,27,88,0,2,.258,.332,.436,.768,333,6,2,0,4,0.90,26,130,1,.325,.178,22.92,.307,.081,.264
Franklin Barreto,2B,OAK,32,73,10,17,4,0,5,16,1,29,0,0,.233,.253,.493,.746,75,1,0,0,3,0.42,9,36,0,.308,.260,14.60,.034,.013,.387
Beau Taylor,X,OAK,7,5,0,1,1,0,0,0,1,2,0,0,.200,.333,.400,.733,6,0,0,0,0,1.00,1,2,0,.333,.200,-.--,.500,.167,.333
Marcus Semien,SS,OAK,159,632,89,161,35,2,15,70,61,131,14,6,.255,.318,.388,.706,703,1,2,7,12,0.76,52,245,1,.296,.133,42.13,.466,.087,.186
Matt Joyce,LF,OAK,83,207,34,43,9,0,7,15,35,53,0,2,.208,.322,.353,.675,246,1,1,2,3,0.87,16,73,2,.242,.145,29.57,.660,.142,.215
Daniel Mengden,P,OAK,22,3,1,1,0,0,0,1,0,1,0,0,.333,.333,.333,.666,3,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.333
Jonathan Lucroy,C,OAK,126,415,41,100,21,1,4,51,29,65,0,0,.241,.291,.325,.616,454,3,1,6,12,0.89,26,135,1,.273,.084,103.75,.446,.064,.143
Dustin Fowler,CF,OAK,69,192,19,43,3,2,6,23,8,47,6,4,.224,.256,.354,.610,203,1,0,2,2,0.86,11,68,0,.262,.130,32.00,.170,.039,.232
Josh Phegley,C,OAK,39,93,13,19,7,0,2,15,6,27,0,0,.204,.255,.344,.599,102,1,0,2,3,0.88,9,32,0,.258,.140,46.50,.222,.059,.265
Bruce Maxwell,C,OAK,18,55,5,10,4,0,1,6,2,13,0,0,.182,.207,.309,.516,58,0,0,1,3,1.54,5,17,0,.214,.127,55.00,.154,.034,.224
Brett Anderson,P,OAK,17,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,4,0,0,0,1,2.00,0,1,0,.250,.000,-.--,.---,.000,.000
