PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Kyle Gibson,P,MIN,32,2,2,2,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,-.--,0,2,0,1.000,.000,-.--,.---,.000,.000
Willians Astudillo,C,MIN,30,93,9,33,4,1,3,21,2,3,0,0,.355,.371,.516,.887,97,1,0,1,4,0.81,8,48,0,.341,.161,31.00,.667,.021,.031
Chris Gimenez,C,MIN,13,29,6,8,1,0,2,6,3,9,0,0,.276,.353,.517,.870,34,1,0,1,1,1.17,3,15,0,.316,.241,14.50,.333,.088,.265
Eddie Rosario,LF,MIN,138,559,87,161,31,2,24,77,30,104,8,2,.288,.323,.479,.802,592,0,1,2,4,0.70,57,268,5,.316,.191,23.29,.288,.051,.176
Jake Cave,CF,MIN,91,283,54,75,16,2,13,45,18,102,2,1,.265,.313,.473,.786,309,3,2,3,2,1.58,31,134,2,.363,.208,21.77,.176,.058,.330
Tyler Austin,DH,MIN,35,123,18,29,4,0,9,24,11,42,0,1,.236,.294,.488,.782,136,0,0,2,1,0.80,13,60,0,.270,.252,13.67,.262,.081,.309
Jorge Polanco,SS,MIN,77,302,38,87,18,3,6,42,25,62,7,7,.288,.345,.427,.772,333,2,3,1,5,0.69,27,129,0,.345,.139,50.33,.403,.075,.186
Johnny Field,LF,MIN,21,52,8,13,4,0,3,7,0,14,0,0,.250,.259,.500,.759,54,1,0,1,0,0.73,7,26,0,.278,.250,17.33,.---,.000,.259
Robbie Grossman,RF,MIN,129,396,50,108,27,1,5,48,60,83,0,1,.273,.367,.384,.751,465,2,2,5,2,0.75,33,152,0,.329,.111,79.20,.723,.129,.178
Mitch Garver,C,MIN,103,302,38,81,19,2,7,45,29,72,0,0,.268,.335,.414,.749,335,2,1,1,8,0.78,28,125,2,.330,.146,43.14,.403,.087,.215
Joe Mauer,1B,MIN,127,486,64,137,27,1,6,48,51,86,0,1,.282,.351,.379,.730,543,2,1,3,9,1.67,34,184,5,.330,.097,81.00,.593,.094,.158
Max Kepler,RF,MIN,156,532,80,119,30,4,20,58,71,96,4,5,.224,.319,.408,.727,611,5,0,3,8,0.71,54,217,2,.236,.184,26.60,.740,.116,.157
Ehire Adrianza,SS,MIN,114,335,42,84,23,1,6,39,24,82,5,1,.251,.301,.379,.680,366,1,4,2,4,0.80,30,127,2,.313,.128,55.83,.293,.066,.224
Miguel Sano,3B,MIN,71,266,32,53,14,0,13,41,31,115,0,0,.199,.281,.398,.679,299,0,0,2,7,0.85,27,106,0,.286,.199,20.46,.270,.104,.385
Logan Forsythe,2B,MIN,50,178,19,46,6,0,0,14,24,40,1,0,.258,.356,.292,.648,205,3,0,0,5,1.36,6,52,0,.333,.034,-.--,.600,.117,.195
Logan Morrison,1B,MIN,95,318,41,59,13,0,15,39,34,80,1,0,.186,.276,.368,.644,359,6,0,1,3,0.70,28,117,0,.196,.182,21.20,.425,.095,.223
Ryan LaMarre,CF,MIN,43,99,7,26,5,0,0,8,8,33,1,1,.263,.321,.313,.634,109,1,0,1,3,0.64,5,31,0,.388,.051,-.--,.242,.073,.303
Gregorio Petit,X,MIN,26,61,7,15,2,0,0,3,6,14,3,1,.246,.313,.279,.592,67,0,0,0,0,0.52,2,17,0,.319,.033,-.--,.429,.090,.209
Bobby Wilson,C,MIN,47,135,12,24,8,0,2,16,12,37,0,0,.178,.242,.281,.523,151,0,2,2,6,1.23,10,38,0,.224,.104,67.50,.324,.079,.245
Jason Castro,C,MIN,19,63,4,9,3,0,1,3,9,26,0,0,.143,.257,.238,.495,74,1,0,1,2,1.07,4,15,0,.216,.095,63.00,.346,.122,.351
Juan Graterol,C,MIN,3,7,2,1,0,0,0,0,1,0,0,0,.143,.250,.143,.393,8,0,0,0,0,2.00,0,1,0,.143,.000,-.--,.---,.125,.000
Byron Buxton,CF,MIN,28,90,8,14,4,0,0,4,3,28,5,0,.156,.183,.200,.383,94,0,1,0,1,0.75,4,18,0,.226,.044,-.--,.107,.032,.298
Taylor Motter,RF,MIN,9,19,0,1,0,0,0,1,2,3,1,0,.053,.143,.053,.196,21,0,0,0,0,2.00,0,1,0,.063,.000,-.--,.667,.095,.143
Matt Belisle,P,MIN,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Berrios,P,MIN,32,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Zach Duke,P,MIN,45,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Trevor Hildenberger,P,MIN,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Phil Hughes,P,MIN,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zack Littell,P,MIN,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Magill,P,MIN,40,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Adalberto Mejia,P,MIN,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Gabriel Moya,P,MIN,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jake Odorizzi,P,MIN,33,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,8,0,2,0,0,5.00,0,0,0,.000,.000,-.--,.---,.000,.250
Addison Reed,P,MIN,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Taylor Rogers,P,MIN,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Fernando Romero,P,MIN,11,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
