PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Christian Bergman,P,SEA,3,2,0,1,0,0,0,1,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0.00,0,1,0,.500,.000,-.--,.---,.000,.000
Roenis Elias,P,SEA,23,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Zach Vincej,3B,SEA,1,4,0,2,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,4,0,0,0,0,0.00,0,2,0,.667,.000,-.--,.---,.000,.250
Mitch Haniger,RF,SEA,157,596,90,170,38,4,26,93,70,148,8,2,.285,.366,.493,.859,683,10,0,7,8,0.98,68,294,4,.336,.208,22.92,.473,.102,.217
Nelson Cruz,DH,SEA,144,519,70,133,18,1,37,97,55,122,1,0,.256,.342,.509,.851,591,14,0,3,15,1.02,56,264,5,.264,.252,14.03,.451,.093,.206
Robinson Cano,2B,SEA,80,310,44,94,22,0,10,50,32,47,0,0,.303,.374,.471,.845,348,4,0,2,9,1.19,32,146,2,.329,.168,31.00,.681,.092,.135
Taylor Motter,1B,SEA,8,15,2,4,0,0,1,1,2,5,0,0,.267,.353,.467,.820,17,0,0,0,0,2.00,1,7,0,.333,.200,15.00,.400,.118,.294
Denard Span,LF,SEA,94,294,36,80,15,6,7,30,23,55,3,2,.272,.329,.435,.764,328,5,0,6,5,1.12,28,128,0,.307,.163,42.00,.418,.070,.168
Jean Segura,SS,SEA,144,586,91,178,29,3,10,63,32,69,20,11,.304,.341,.415,.756,632,4,4,6,17,1.19,42,243,2,.327,.111,58.60,.464,.051,.109
Chris Herrmann,C,SEA,36,76,6,18,4,2,2,7,10,24,0,0,.237,.322,.421,.743,87,0,0,1,0,0.67,8,32,0,.314,.184,38.00,.417,.115,.276
