PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
J.J. Hoover,P,CIN,54,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Pedro Villarreal,P,CIN,12,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Devin Mesoraco,C,CIN,114,384,54,105,25,0,25,80,41,103,1,3,.273,.359,.534,.893,440,12,0,3,5,0.85,50,205,4,.309,.260,15.36,.398,.093,.234
Kristopher Negron,3B,CIN,49,144,19,39,10,1,6,17,12,40,5,0,.271,.331,.479,.810,158,1,1,0,2,1.64,17,69,0,.337,.208,24.00,.300,.076,.253
Joey Votto,1B,CIN,62,220,32,56,16,0,6,23,47,49,1,1,.255,.390,.409,.799,272,3,0,2,5,1.29,22,90,2,.299,.155,36.67,.959,.173,.180
Todd Frazier,3B,CIN,157,597,88,163,22,1,29,80,52,139,20,8,.273,.336,.459,.795,660,7,0,4,9,0.89,52,274,2,.309,.186,20.59,.374,.079,.211
Ryan Ludwick,LF,CIN,112,357,28,87,20,0,9,45,31,94,0,2,.244,.308,.375,.683,400,4,1,4,6,0.74,29,134,1,.302,.132,39.67,.330,.078,.235
Brandon Phillips,2B,CIN,121,462,44,123,25,0,8,51,23,74,2,3,.266,.306,.372,.678,499,6,2,6,13,1.01,33,172,1,.298,.106,57.75,.311,.046,.148
Ramon Santiago,3B,CIN,75,179,20,44,8,0,2,17,24,38,2,1,.246,.343,.324,.667,214,3,7,1,1,1.10,10,58,0,.300,.078,89.50,.632,.112,.178
Daniel Corcino,P,CIN,5,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,5,0,2,0,0,4.00,0,1,0,.333,.000,-.--,.---,.000,.000
Jay Bruce,RF,CIN,137,493,71,107,21,1,18,66,44,149,12,3,.217,.281,.373,.654,545,2,1,5,8,0.99,40,184,5,.269,.156,27.39,.295,.081,.273
Billy Hamilton,CF,CIN,152,563,72,141,25,8,6,48,34,117,56,23,.250,.292,.355,.647,611,1,9,4,1,0.92,39,200,0,.304,.105,93.83,.291,.056,.191
Brayan Pena,1B,CIN,115,348,23,88,18,1,5,26,20,42,2,3,.253,.291,.353,.644,372,0,1,3,8,0.96,24,123,2,.273,.101,69.60,.476,.054,.113
Chris Heisey,LF,CIN,119,275,34,61,15,2,8,22,15,64,9,2,.222,.265,.378,.643,299,2,5,2,3,0.69,25,104,0,.259,.156,34.38,.234,.050,.214
Skip Schumaker,LF,CIN,83,247,22,58,12,0,2,22,18,50,2,1,.235,.287,.308,.595,271,1,3,2,3,1.72,14,76,0,.284,.073,123.50,.360,.066,.185
Jason Bourgeois,LF,CIN,18,33,5,8,0,1,0,1,1,6,0,0,.242,.265,.303,.568,34,0,0,0,1,0.73,1,10,0,.296,.061,-.--,.167,.029,.176
Zack Cozart,SS,CIN,147,506,48,112,18,5,4,38,25,79,7,0,.221,.268,.300,.568,543,7,5,0,13,0.90,27,152,3,.255,.079,126.50,.316,.046,.145
Mike Leake,P,CIN,40,68,9,12,5,0,2,5,0,34,0,0,.176,.188,.338,.526,74,1,5,0,1,1.70,7,23,0,.313,.162,34.00,.---,.000,.459
Yorman Rodriguez,RF,CIN,11,27,3,6,0,0,0,2,1,12,0,1,.222,.276,.222,.498,29,1,0,0,0,2.00,0,6,0,.400,.000,-.--,.083,.034,.414
Roger Bernadina,X,CIN,44,59,3,9,3,0,0,5,10,16,2,1,.153,.286,.203,.489,71,1,1,0,2,1.19,3,12,0,.209,.051,-.--,.625,.141,.225
Tucker Barnhart,C,CIN,21,54,3,10,0,0,1,1,4,10,0,0,.185,.241,.241,.482,60,0,2,0,0,2.00,1,13,1,.209,.056,54.00,.400,.067,.167
Donald Lutz,X,CIN,28,51,2,9,4,0,0,1,3,19,0,0,.176,.222,.255,.477,54,0,0,0,0,0.92,4,13,1,.281,.078,-.--,.158,.056,.352
Jack Hannahan,X,CIN,26,48,3,9,3,0,0,2,2,17,0,0,.188,.220,.250,.470,50,0,0,0,2,0.83,3,12,0,.290,.063,-.--,.118,.040,.340
Jake Elmore,SS,CIN,5,11,0,2,0,0,0,0,1,4,0,0,.182,.250,.182,.432,12,0,0,0,0,0.67,0,2,0,.286,.000,-.--,.250,.083,.333
Homer Bailey,P,CIN,23,41,3,6,0,0,0,3,2,18,0,0,.146,.186,.146,.332,51,0,8,0,1,3.17,0,6,0,.261,.000,-.--,.111,.039,.353
Alfredo Simon,P,CIN,32,59,2,7,3,0,0,2,1,21,0,0,.119,.133,.169,.302,67,0,7,0,0,4.43,3,10,0,.184,.051,-.--,.048,.015,.313
Johnny Cueto,P,CIN,34,68,3,9,0,0,0,3,2,20,0,0,.132,.157,.132,.289,82,0,12,0,1,4.10,0,9,0,.188,.000,-.--,.100,.024,.244
Tony Cingrani,P,CIN,13,21,0,3,0,0,0,0,0,5,0,0,.143,.143,.143,.286,22,0,1,0,0,3.67,0,3,0,.188,.000,-.--,.---,.000,.227
Neftali Soto,X,CIN,21,30,1,3,1,0,0,1,0,8,1,0,.100,.097,.133,.230,31,0,0,1,2,4.00,1,4,0,.130,.033,-.--,.---,.000,.258
Mat Latos,P,CIN,16,30,2,3,0,0,0,1,1,12,0,0,.100,.129,.100,.229,32,0,1,0,1,2.20,0,3,0,.167,.000,-.--,.083,.031,.375
Dylan Axelrod,P,CIN,5,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,4,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Trevor Bell,P,CIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jonathan Broxton,P,CIN,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Aroldis Chapman,P,CIN,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Nick Christiani,P,CIN,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
