PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Kyle Blanks,1B,OAK,21,45,9,15,1,0,2,7,8,13,0,0,.333,.446,.489,.935,56,2,0,1,3,1.57,3,22,0,.419,.156,22.50,.615,.143,.232
Josh Donaldson,3B,OAK,158,608,93,155,31,2,29,98,76,130,8,0,.255,.342,.456,.798,695,7,0,4,16,0.88,62,277,5,.278,.201,20.97,.585,.109,.187
Brandon Moss,1B,OAK,147,500,70,117,23,2,25,81,67,153,1,0,.234,.334,.438,.772,580,10,0,3,6,0.65,50,219,7,.283,.204,20.00,.438,.116,.264
Yoenis Cespedes,LF,OAK,101,399,62,102,26,3,17,67,28,80,3,2,.256,.303,.464,.767,432,1,0,4,8,0.56,46,185,3,.278,.208,23.47,.350,.065,.185
John Jaso,C,OAK,99,307,42,81,18,3,9,40,28,60,2,0,.264,.337,.430,.767,344,7,0,2,5,0.77,30,132,1,.300,.166,34.11,.467,.081,.174
Derek Norris,C,OAK,127,385,46,104,19,1,10,55,54,86,2,2,.270,.361,.403,.764,442,1,1,1,12,0.97,30,155,2,.324,.132,38.50,.628,.122,.195
Josh Reddick,RF,OAK,109,363,53,96,16,7,12,54,28,63,1,1,.264,.316,.446,.762,396,1,0,3,3,0.52,35,162,0,.289,.182,30.25,.444,.071,.159
Stephen Vogt,1B,OAK,84,269,26,75,10,2,9,35,16,39,1,0,.279,.321,.431,.752,287,1,0,1,2,0.53,21,116,2,.297,.152,29.89,.410,.056,.136
Nate Freiman,1B,OAK,36,87,12,19,5,0,5,15,5,23,0,0,.218,.269,.448,.717,93,1,0,0,6,0.67,10,39,1,.237,.230,17.40,.217,.054,.247
Geovany Soto,C,OAK,14,42,3,11,4,0,0,8,6,8,0,0,.262,.354,.357,.711,49,0,1,0,3,0.85,4,15,0,.324,.095,-.--,.750,.122,.163
Coco Crisp,CF,OAK,126,463,68,114,21,3,9,47,66,66,19,5,.246,.336,.363,.699,536,0,1,6,3,0.79,33,168,2,.266,.117,51.44,1.000,.123,.123
Jed Lowrie,SS,OAK,136,502,59,125,29,3,6,50,51,79,0,0,.249,.321,.355,.676,566,5,2,6,14,0.56,38,178,5,.281,.106,83.67,.646,.090,.140
Adam Dunn,DH,OAK,25,66,6,14,1,0,2,10,6,27,0,0,.212,.316,.318,.634,76,4,0,0,0,0.39,3,21,0,.324,.106,33.00,.222,.079,.355
Craig Gentry,CF,OAK,94,232,38,59,6,1,0,12,17,44,20,2,.254,.319,.289,.608,258,5,2,0,2,0.98,7,67,2,.314,.034,-.--,.386,.066,.171
Sam Fuld,LF,OAK,60,187,25,39,6,4,3,19,17,34,9,1,.209,.275,.332,.607,207,0,3,0,2,1.17,13,62,1,.240,.123,62.33,.500,.082,.164
Nick Punto,2B,OAK,73,198,21,41,7,2,2,14,25,56,3,1,.207,.296,.293,.589,224,0,1,0,5,1.00,11,58,0,.279,.086,99.00,.446,.112,.250
Alberto Callaspo,2B,OAK,127,404,37,90,15,0,4,39,40,50,0,1,.223,.290,.290,.580,451,1,0,6,18,0.89,19,117,1,.242,.067,101.00,.800,.089,.111
Jonny Gomes,X,OAK,34,64,6,15,1,0,0,5,9,18,0,0,.234,.320,.250,.570,75,0,0,2,1,0.38,1,16,2,.313,.016,-.--,.500,.120,.240
Eric Sogard,2B,OAK,117,291,38,65,10,0,1,22,31,37,11,4,.223,.298,.268,.566,329,1,4,2,6,0.89,11,78,0,.251,.045,291.00,.838,.094,.112
Andy Parrino,SS,OAK,21,46,4,7,3,0,1,3,3,14,0,0,.152,.216,.283,.499,51,1,0,1,1,1.36,4,13,0,.188,.130,46.00,.214,.059,.275
Daric Barton,1B,OAK,30,57,7,9,1,0,0,5,5,14,0,0,.158,.234,.175,.409,64,1,0,1,0,0.75,1,10,0,.205,.018,-.--,.357,.078,.219
Billy Burns,X,OAK,13,6,4,1,0,0,0,0,0,0,3,1,.167,.167,.167,.334,6,0,0,0,0,1.50,0,1,0,.167,.000,-.--,.---,.000,.000
Fernando Abad,P,OAK,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
