PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Kevin Kouzmanoff,3B,TEX,13,47,8,17,6,0,2,10,2,7,0,0,.362,.412,.617,1.029,51,2,0,0,2,1.09,8,29,1,.395,.255,23.50,.286,.039,.137
Nick Tepesch,P,TEX,23,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,0.00,0,1,0,.500,.000,-.--,.---,.000,.000
Jake Smolinski,LF,TEX,24,86,12,30,5,0,3,12,3,24,0,0,.349,.391,.512,.903,92,3,0,0,1,0.88,8,44,0,.458,.163,28.67,.125,.033,.261
Adrian Beltre,3B,TEX,148,549,79,178,33,1,19,77,57,74,1,1,.324,.388,.492,.880,614,3,0,5,15,0.92,53,270,13,.345,.168,28.90,.770,.093,.121
Colby Lewis,P,TEX,29,5,0,2,0,0,0,1,0,2,0,0,.400,.400,.400,.800,5,0,0,0,0,0.00,0,2,0,.667,.000,-.--,.---,.000,.400
Ryan Rua,LF,TEX,28,105,11,31,7,0,2,14,2,18,1,0,.295,.321,.419,.740,109,2,0,0,6,1.55,9,44,0,.341,.124,52.50,.111,.018,.165
Prince Fielder,1B,TEX,42,150,19,37,8,0,3,16,25,24,0,0,.247,.360,.360,.720,178,2,0,1,5,1.20,11,54,11,.274,.113,50.00,1.042,.140,.135
Shin-Soo Choo,LF,TEX,123,455,58,110,19,1,13,40,58,131,3,4,.242,.340,.374,.714,529,12,0,4,9,1.45,33,170,3,.308,.132,35.00,.443,.110,.248
Alex Rios,RF,TEX,131,492,54,138,30,8,4,54,23,93,17,9,.280,.311,.398,.709,521,1,0,5,19,0.94,42,196,3,.335,.118,123.00,.247,.044,.179
Adam Rosales,1B,TEX,56,164,20,43,7,0,4,19,13,42,4,2,.262,.328,.378,.706,181,3,0,0,5,0.55,11,62,0,.331,.116,41.00,.310,.072,.232
Robinson Chirinos,C,TEX,93,306,36,73,15,0,13,40,17,71,0,1,.239,.290,.415,.705,338,7,4,4,4,1.05,28,127,1,.265,.176,23.54,.239,.050,.210
Rougned Odor,2B,TEX,114,386,39,100,14,7,9,48,17,71,4,7,.259,.297,.402,.699,417,5,6,3,7,1.11,30,155,1,.294,.142,42.89,.239,.041,.170
