PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Audry Perez,X,STL,1,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Pete Kozma,SS,STL,14,23,4,7,3,0,0,0,3,4,0,0,.304,.385,.435,.820,26,0,0,0,0,0.71,3,10,0,.368,.130,-.--,.750,.115,.154
Matt Holliday,LF,STL,156,574,83,156,37,0,20,90,74,100,4,1,.272,.370,.441,.811,667,17,0,2,20,1.00,57,253,4,.298,.169,28.70,.740,.111,.150
Marco Gonzales,P,STL,10,10,1,3,2,0,0,0,0,2,0,0,.300,.300,.500,.800,12,0,2,0,0,7.00,2,5,0,.375,.200,-.--,.---,.000,.167
Seth Maness,P,STL,73,5,0,2,0,0,0,0,0,0,0,0,.400,.400,.400,.800,5,0,0,0,0,3.00,0,2,0,.400,.000,-.--,.---,.000,.000
Jhonny Peralta,SS,STL,157,560,61,147,38,0,21,75,58,112,3,2,.263,.336,.443,.779,628,6,0,4,19,0.91,59,248,2,.292,.180,26.67,.518,.092,.178
Matt Adams,1B,STL,142,527,55,152,34,5,15,68,26,114,3,2,.288,.321,.457,.778,563,3,0,7,9,0.69,54,241,5,.338,.169,35.13,.228,.046,.202
Matt Carpenter,3B,STL,158,595,99,162,33,2,8,59,95,111,5,3,.272,.375,.375,.750,709,8,2,9,3,0.80,43,223,2,.318,.103,74.38,.856,.134,.157
Jon Jay,CF,STL,140,413,52,125,16,3,3,46,28,78,6,3,.303,.372,.378,.750,468,20,3,4,17,1.58,22,156,3,.363,.075,137.67,.359,.060,.167
Yadier Molina,C,STL,110,404,40,114,21,0,7,38,28,55,1,1,.282,.333,.386,.719,445,6,1,6,14,1.40,28,156,4,.307,.104,57.71,.509,.063,.124
Kolten Wong,2B,STL,113,402,52,100,14,3,12,42,21,71,20,4,.249,.292,.388,.680,433,4,5,1,12,1.21,29,156,3,.275,.139,33.50,.296,.048,.164
Randal Grichuk,RF,STL,47,110,11,27,6,1,3,8,5,31,0,2,.245,.278,.400,.678,116,0,1,0,4,0.71,10,44,0,.316,.155,36.67,.161,.043,.267
Daniel Descalso,X,STL,104,161,20,39,11,0,0,10,20,33,1,3,.242,.333,.311,.644,184,2,1,0,2,0.84,11,50,0,.305,.068,-.--,.606,.109,.179
Peter Bourjos,CF,STL,119,264,32,61,9,5,4,24,20,78,9,3,.231,.294,.348,.642,294,4,5,1,5,1.43,18,92,1,.311,.117,66.00,.256,.068,.265
Allen Craig,RF,STL,97,367,34,87,17,1,7,44,26,77,1,1,.237,.291,.346,.637,398,3,0,2,11,1.81,25,127,0,.281,.109,52.43,.338,.065,.193
