PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Mike Trout,CF,LAA,157,602,115,173,39,9,36,111,83,184,16,2,.287,.377,.561,.938,705,10,0,10,6,0.58,84,338,6,.349,.274,16.72,.451,.118,.261
Albert Pujols,1B,LAA,159,633,89,172,37,1,28,105,48,71,5,1,.272,.324,.466,.790,695,5,0,9,28,1.15,66,295,11,.265,.194,22.61,.676,.069,.102
Kole Calhoun,RF,LAA,127,493,90,134,31,3,17,58,38,104,5,3,.272,.325,.450,.775,537,2,2,2,5,1.06,51,222,0,.313,.178,29.00,.365,.071,.194
Chris Iannetta,C,LAA,108,306,41,77,22,0,7,43,54,91,3,0,.252,.373,.392,.765,373,8,0,5,3,0.79,29,120,3,.329,.141,43.71,.593,.145,.244
Gordon Beckham,3B,LAA,26,56,10,15,3,0,2,8,3,11,0,0,.268,.328,.429,.757,61,2,0,0,5,1.00,5,24,1,.302,.161,28.00,.273,.049,.180
Josh Hamilton,LF,LAA,89,338,43,89,21,0,10,44,32,108,3,3,.263,.331,.414,.745,381,5,0,6,2,0.91,31,140,5,.350,.151,33.80,.296,.084,.283
Howie Kendrick,2B,LAA,157,617,85,181,33,5,7,75,48,110,14,5,.293,.347,.397,.744,674,4,3,2,15,2.09,45,245,8,.347,.104,88.14,.436,.071,.163
C.J. Cron,DH,LAA,79,242,28,62,12,1,11,37,10,61,0,0,.256,.289,.450,.739,253,1,0,0,10,0.70,24,109,0,.300,.194,22.00,.164,.040,.241
David Freese,3B,LAA,134,462,53,120,25,1,10,55,38,124,1,3,.260,.321,.383,.704,511,6,0,5,10,1.30,36,177,0,.330,.123,46.20,.306,.074,.243
Erick Aybar,SS,LAA,156,589,77,164,30,4,7,68,36,62,16,9,.278,.321,.379,.700,642,5,3,8,10,1.25,41,223,4,.297,.100,84.14,.581,.056,.097
Collin Cowgill,RF,LAA,106,260,37,65,10,1,5,21,26,74,4,0,.250,.330,.354,.684,293,5,2,0,4,1.05,16,92,0,.331,.104,52.00,.351,.089,.253
Tony Campana,X,LAA,18,15,6,5,0,0,0,2,0,6,0,1,.333,.333,.333,.666,15,0,0,0,0,0.33,0,5,0,.556,.000,-.--,.---,.000,.400
Efren Navarro,1B,LAA,64,159,17,39,10,1,1,14,13,27,1,3,.245,.302,.340,.642,174,0,2,0,0,1.26,12,54,2,.290,.094,159.00,.481,.075,.155
Grant Green,LF,LAA,43,99,7,27,5,0,1,11,2,20,1,4,.273,.282,.354,.636,103,0,0,2,3,0.86,6,35,0,.325,.081,99.00,.100,.019,.194
Hank Conger,C,LAA,80,231,24,51,12,0,4,25,22,57,0,2,.221,.293,.325,.618,260,2,4,1,6,0.80,16,75,0,.275,.104,57.75,.386,.085,.219
Ian Stewart,3B,LAA,24,68,8,12,2,3,2,7,3,31,1,0,.176,.222,.382,.604,72,1,0,0,1,1.27,7,26,0,.286,.206,34.00,.097,.042,.431
Raul Ibanez,DH,LAA,57,166,16,26,5,2,3,21,23,43,3,2,.157,.258,.265,.523,190,0,0,1,1,1.28,10,44,0,.190,.108,55.33,.535,.121,.226
Hector Santiago,P,LAA,30,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,5,0,1,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.200
Brennan Boesch,DH,LAA,27,75,6,14,2,0,2,7,2,19,3,0,.187,.203,.293,.496,79,0,0,2,0,0.76,4,22,1,.214,.107,37.50,.105,.025,.241
John McDonald,3B,LAA,95,76,4,13,2,0,0,5,7,18,1,1,.171,.256,.197,.453,91,2,5,1,1,0.70,2,15,0,.220,.026,-.--,.389,.077,.198
JB Shuck,LF,LAA,22,84,10,14,1,0,2,9,3,11,2,0,.167,.195,.250,.445,88,0,1,0,0,1.61,3,21,1,.169,.083,42.00,.273,.034,.125
Luis Jimenez,3B,LAA,18,37,3,6,2,0,0,2,0,13,0,0,.162,.205,.216,.421,41,2,2,0,1,0.82,2,8,0,.250,.054,-.--,.---,.000,.317
John Buck,C,LAA,5,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.400
Shawn O'Malley,X,LAA,11,16,3,3,0,0,0,1,0,8,2,0,.188,.188,.188,.376,16,0,0,0,0,4.00,0,3,0,.375,.000,-.--,.---,.000,.500
C.J. Wilson,P,LAA,32,2,1,0,0,0,0,0,1,2,0,0,.000,.333,.000,.333,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.500,.333,.667
