PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jayson Werth,RF,WSH,147,534,85,156,37,1,16,82,83,113,9,1,.292,.394,.455,.849,629,9,0,3,9,0.79,54,243,3,.343,.163,33.38,.735,.132,.180
Anthony Rendon,3B,WSH,153,613,111,176,39,6,21,83,58,104,17,3,.287,.351,.473,.824,683,5,2,5,11,0.86,66,290,2,.314,.186,29.19,.558,.085,.152
Adam LaRoche,1B,WSH,140,494,73,128,19,0,26,92,82,108,3,0,.259,.362,.455,.817,586,2,0,8,13,0.74,45,225,9,.277,.196,19.00,.759,.140,.184
Ryan Zimmerman,LF,WSH,61,214,26,60,19,1,5,38,22,37,0,0,.280,.342,.449,.791,240,0,0,4,6,0.92,25,96,0,.313,.168,42.80,.595,.092,.154
Denard Span,CF,WSH,147,610,94,184,39,8,5,37,50,65,31,7,.302,.355,.416,.771,668,2,3,3,6,0.99,52,254,1,.330,.115,122.00,.769,.075,.097
Bryce Harper,LF,WSH,100,352,41,96,10,2,13,32,38,104,2,2,.273,.344,.423,.767,395,1,3,1,6,1.03,25,149,4,.352,.151,27.08,.365,.096,.263
Ian Desmond,SS,WSH,154,593,73,151,26,3,24,91,46,183,24,5,.255,.313,.430,.743,648,6,0,3,17,1.28,53,255,0,.326,.175,24.71,.251,.071,.282
Zach Walters,X,WSH,32,39,7,8,1,0,3,5,4,16,0,0,.205,.279,.462,.741,43,0,0,0,0,1.14,4,18,0,.250,.256,13.00,.250,.093,.372
Craig Stammen,P,WSH,49,7,0,2,1,0,0,0,0,4,0,0,.286,.286,.429,.715,8,0,1,0,0,1.00,1,3,0,.667,.143,-.--,.---,.000,.500
Asdrubal Cabrera,2B,WSH,49,175,20,40,9,2,5,21,22,29,3,0,.229,.312,.389,.701,200,0,1,2,4,0.79,16,68,1,.245,.160,35.00,.759,.110,.145
Wilson Ramos,C,WSH,88,341,32,91,12,0,11,47,17,57,0,0,.267,.299,.399,.698,361,0,0,3,17,2.16,23,136,2,.290,.132,31.00,.298,.047,.158
Tyler Moore,1B,WSH,42,91,8,21,2,0,4,14,7,29,0,0,.231,.300,.385,.685,100,2,0,0,2,1.28,6,35,0,.293,.154,22.75,.241,.070,.290
Taylor Hill,P,WSH,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.000
Michael A. Taylor,CF,WSH,17,39,5,8,3,0,1,5,3,17,0,2,.205,.279,.359,.638,43,1,0,0,1,1.80,4,14,0,.333,.154,39.00,.176,.070,.395
Nate Schierholtz,X,WSH,23,40,3,9,1,1,1,4,2,8,0,1,.225,.262,.375,.637,42,0,0,0,0,2.29,3,15,0,.258,.150,40.00,.250,.048,.190
Danny Espinosa,2B,WSH,114,333,31,73,14,3,8,27,18,122,8,1,.219,.283,.351,.634,364,12,0,1,5,1.11,25,117,5,.319,.132,41.62,.148,.049,.335
Steven Souza,RF,WSH,21,23,2,3,0,0,2,2,3,7,0,0,.130,.231,.391,.622,26,0,0,0,1,1.17,2,9,0,.071,.261,11.50,.429,.115,.269
Kevin Frandsen,X,WSH,105,220,17,57,8,0,1,17,6,26,0,0,.259,.299,.309,.608,236,7,2,1,7,1.15,9,68,0,.289,.050,220.00,.231,.025,.110
Jose Lobaton,C,WSH,66,214,18,50,9,0,2,12,15,61,0,0,.234,.287,.304,.591,230,1,0,0,5,1.24,11,65,1,.318,.070,107.00,.246,.065,.265
Scott Hairston,X,WSH,61,77,6,16,4,0,1,8,4,26,0,0,.208,.253,.299,.552,87,2,0,4,2,0.50,5,23,0,.278,.091,77.00,.154,.046,.299
Nate McLouth,X,WSH,79,139,10,24,6,0,1,7,16,35,4,1,.173,.280,.237,.517,162,5,1,1,0,1.10,7,33,1,.221,.065,139.00,.457,.099,.216
Greg Dobbs,X,WSH,21,28,0,6,1,0,0,2,1,4,0,0,.214,.233,.250,.483,30,0,0,1,0,0.58,1,7,0,.240,.036,-.--,.250,.033,.133
Sandy Leon,C,WSH,20,64,7,10,1,0,1,3,6,20,0,0,.156,.229,.219,.448,70,0,0,0,1,1.62,2,14,0,.209,.063,64.00,.300,.086,.286
