PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Carlos Rivero,3B,BOS,4,7,1,4,2,0,1,3,1,0,0,0,.571,.625,1.286,1.911,8,0,0,0,0,3.00,3,9,0,.500,.714,7.00,.---,.125,.000
Clay Buchholz,P,BOS,28,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Joe Kelly,P,BOS,10,4,0,2,0,0,0,0,0,1,1,0,.500,.500,.500,1.000,4,0,0,0,0,1.00,0,2,0,.667,.000,-.--,.---,.000,.250
Rusney Castillo,CF,BOS,10,36,6,12,1,0,2,6,3,6,3,0,.333,.400,.528,.928,40,1,0,0,0,2.60,3,19,0,.357,.194,18.00,.500,.075,.150
David Ortiz,DH,BOS,142,518,59,136,27,0,35,104,75,95,0,0,.263,.355,.517,.872,602,3,0,6,18,0.84,62,268,22,.256,.255,14.80,.789,.125,.158
Jemile Weeks,2B,BOS,14,26,6,8,3,0,0,3,4,2,2,0,.308,.406,.423,.829,32,1,0,1,0,0.21,3,11,0,.320,.115,-.--,2.000,.125,.063
Garin Cecchini,3B,BOS,11,31,6,8,3,0,1,4,3,11,0,0,.258,.361,.452,.813,36,2,0,0,0,1.00,4,14,0,.368,.194,31.00,.273,.083,.306
Mookie Betts,CF,BOS,52,189,34,55,12,1,5,18,21,31,7,3,.291,.368,.444,.812,213,2,1,0,2,0.73,18,84,0,.327,.153,37.80,.677,.099,.146
Mike Napoli,1B,BOS,119,415,49,103,20,0,17,55,78,133,3,2,.248,.370,.419,.789,500,4,0,3,12,1.19,37,174,3,.321,.171,24.41,.586,.156,.266
Yoenis Cespedes,LF,BOS,51,201,27,54,10,3,5,33,7,48,4,0,.269,.296,.423,.719,213,2,0,3,5,0.70,18,85,0,.325,.154,40.20,.146,.033,.225
Dustin Pedroia,2B,BOS,135,551,72,153,33,0,7,53,51,75,6,6,.278,.337,.376,.713,609,1,0,6,14,1.19,40,207,1,.307,.098,78.71,.680,.084,.123
Brock Holt,RF,BOS,106,449,68,126,23,5,4,29,33,98,12,2,.281,.331,.381,.712,492,2,5,3,7,1.51,32,171,0,.349,.100,112.25,.337,.067,.199
Daniel Nava,RF,BOS,113,363,41,98,21,0,4,37,33,81,4,2,.270,.346,.361,.707,408,10,0,2,5,0.98,25,131,1,.336,.091,90.75,.407,.081,.199
Bryce Brentz,LF,BOS,9,26,5,8,2,0,0,2,0,9,0,0,.308,.308,.385,.693,26,0,0,0,0,2.00,2,10,0,.471,.077,-.--,.---,.000,.346
Shane Victorino,RF,BOS,30,123,14,33,6,1,2,12,6,21,2,0,.268,.303,.382,.685,133,1,1,2,3,1.18,9,47,0,.304,.114,61.50,.286,.045,.158
Jonny Gomes,LF,BOS,78,209,22,49,7,0,6,32,26,70,0,0,.234,.329,.354,.683,246,6,0,5,5,0.36,13,74,0,.312,.120,34.83,.371,.106,.285
Xander Bogaerts,SS,BOS,144,538,60,129,28,1,12,46,39,138,2,3,.240,.297,.362,.659,594,8,2,7,11,0.73,41,195,1,.296,.123,44.83,.283,.066,.232
A.J. Pierzynski,C,BOS,72,256,19,65,10,1,4,31,9,40,0,0,.254,.286,.348,.634,274,4,1,4,11,1.40,15,89,2,.282,.094,64.00,.225,.033,.146
David Ross,C,BOS,50,152,16,28,7,0,7,15,16,58,0,1,.184,.260,.368,.628,171,0,2,1,1,0.77,14,56,1,.239,.184,21.71,.276,.094,.339
Dan Butler,C,BOS,7,19,1,4,3,0,0,2,1,5,0,0,.211,.250,.368,.618,20,0,0,0,1,0.67,3,7,0,.286,.158,-.--,.200,.050,.250
Christian Vazquez,C,BOS,55,175,15,42,9,0,1,20,19,33,0,0,.240,.308,.309,.617,201,0,3,4,4,1.89,10,54,1,.283,.069,175.00,.576,.095,.164
Grady Sizemore,LF,BOS,52,185,14,40,10,2,2,15,19,41,5,0,.216,.288,.324,.612,205,0,0,1,6,1.06,14,60,0,.266,.108,92.50,.463,.093,.200
Mike Carp,1B,BOS,42,86,9,17,5,1,0,9,11,17,0,1,.198,.320,.279,.599,103,5,0,1,5,1.21,6,24,0,.243,.081,-.--,.647,.107,.165
Jonathan Herrera,SS,BOS,42,90,10,21,1,2,0,9,7,24,1,3,.233,.307,.289,.596,104,3,3,1,3,1.88,3,26,0,.313,.056,-.--,.292,.067,.231
Stephen Drew,SS,BOS,39,131,11,23,6,1,4,11,14,39,1,1,.176,.255,.328,.583,145,0,0,0,1,1.03,11,43,2,.216,.153,32.75,.359,.097,.269
Jackie Bradley,CF,BOS,127,384,45,76,19,2,1,30,31,121,8,0,.198,.265,.266,.531,423,5,1,2,10,1.00,22,102,1,.284,.068,384.00,.256,.073,.286
Will Middlebrooks,3B,BOS,63,215,14,41,10,0,2,19,15,70,1,1,.191,.256,.265,.521,234,4,0,0,7,0.82,12,57,1,.273,.074,107.50,.214,.064,.299
Allen Craig,1B,BOS,29,94,7,12,3,0,1,2,9,36,1,0,.128,.234,.191,.425,107,4,0,0,3,0.92,4,18,0,.193,.064,94.00,.250,.084,.336
Kelly Johnson,X,BOS,10,25,1,4,1,0,0,1,0,10,0,0,.160,.160,.200,.360,25,0,0,0,1,2.67,1,5,0,.267,.040,-.--,.---,.000,.400
Alex Hassan,RF,BOS,3,8,1,1,0,0,0,0,1,5,0,0,.125,.222,.125,.347,9,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.200,.111,.556
Ryan Roberts,3B,BOS,8,19,1,2,0,0,0,0,3,7,0,0,.105,.227,.105,.332,22,0,0,0,2,2.33,0,2,0,.167,.000,-.--,.429,.136,.318
Burke Badenhop,P,BOS,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
