PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Giancarlo Stanton,RF,MIA,145,539,89,155,31,1,37,105,94,170,13,1,.288,.395,.555,.950,638,3,0,2,16,0.93,69,299,24,.353,.267,14.57,.553,.147,.266
Brad Penny,P,MIA,8,6,1,2,1,0,0,0,0,3,0,0,.333,.333,.500,.833,8,0,2,0,0,2.00,1,3,0,.667,.167,-.--,.---,.000,.375
Marcell Ozuna,CF,MIA,153,565,72,152,26,5,23,85,41,164,3,1,.269,.317,.455,.772,612,1,0,5,12,1.07,54,257,1,.337,.186,24.56,.250,.067,.268
Christian Yelich,LF,MIA,144,582,94,165,30,6,9,54,70,137,21,7,.284,.362,.402,.764,660,3,3,2,9,2.43,45,234,3,.356,.119,64.67,.511,.106,.208
Justin Bour,X,MIA,39,74,10,21,3,0,1,11,9,19,0,0,.284,.361,.365,.726,83,0,0,0,0,1.43,4,27,1,.370,.081,74.00,.474,.108,.229
Garrett Jones,1B,MIA,146,496,59,122,33,2,15,53,46,116,0,1,.246,.309,.411,.720,547,1,0,4,10,0.71,50,204,4,.290,.165,33.07,.397,.084,.212
Derek Dietrich,2B,MIA,49,158,31,36,6,2,5,17,13,38,1,0,.228,.326,.386,.712,183,10,2,0,1,0.95,13,61,0,.270,.158,31.60,.342,.071,.208
Casey McGehee,3B,MIA,160,616,56,177,29,1,4,76,67,102,4,2,.287,.355,.357,.712,691,1,0,7,31,1.16,34,220,3,.335,.070,154.00,.657,.097,.148
Jeff Baker,1B,MIA,90,208,27,55,10,4,3,28,13,51,1,0,.264,.307,.394,.701,225,1,0,3,8,1.44,17,82,1,.331,.130,69.33,.255,.058,.227
Enrique Hernandez,CF,MIA,18,40,3,7,2,1,2,6,4,10,0,0,.175,.267,.425,.692,45,1,0,0,1,0.92,5,17,0,.179,.250,20.00,.400,.089,.222
Jarrod Saltalamacchia,C,MIA,114,373,43,82,20,0,11,44,55,143,0,1,.220,.320,.362,.682,435,2,0,5,11,0.76,31,135,4,.317,.142,33.91,.385,.126,.329
Jacob Turner,P,MIA,20,13,1,3,2,0,0,0,1,5,0,0,.231,.286,.385,.671,19,0,5,0,0,10.00,2,5,0,.375,.154,-.--,.200,.053,.263
Adeiny Hechavarria,SS,MIA,146,536,53,148,20,10,1,34,26,86,7,5,.276,.308,.356,.664,574,1,4,6,21,1.52,31,191,5,.323,.080,536.00,.302,.045,.150
Jordany Valdespin,X,MIA,52,98,8,21,2,1,3,10,9,16,1,0,.214,.280,.347,.627,113,0,6,0,1,1.31,6,34,0,.228,.133,32.67,.563,.080,.142
Donovan Solano,2B,MIA,111,310,26,78,11,1,3,28,19,61,1,2,.252,.300,.323,.623,340,3,7,1,5,1.45,15,100,0,.304,.071,103.33,.311,.056,.179
Reed Johnson,X,MIA,113,187,24,44,15,0,2,25,1,37,0,1,.235,.266,.348,.614,201,8,2,3,4,0.98,17,65,0,.278,.112,93.50,.027,.005,.184
J.T. Realmuto,C,MIA,11,29,4,7,1,1,0,9,1,8,0,0,.241,.267,.345,.612,30,0,0,0,2,1.33,2,10,0,.333,.103,-.--,.125,.033,.267
Ed Lucas,2B,MIA,69,179,19,45,5,0,1,9,8,48,1,0,.251,.283,.296,.579,189,0,2,0,4,1.67,6,53,0,.338,.045,179.00,.167,.042,.254
Jeff Mathis,C,MIA,64,175,12,35,7,0,2,12,15,64,0,0,.200,.263,.274,.537,195,0,5,0,2,1.03,9,48,2,.303,.074,87.50,.234,.077,.328
Rafael Furcal,2B,MIA,9,35,4,6,0,1,0,2,2,7,0,0,.171,.216,.229,.445,37,0,0,0,1,4.50,1,8,0,.214,.057,-.--,.286,.054,.189
Jarred Cosart,P,MIA,10,18,1,4,0,0,0,0,0,7,0,0,.222,.222,.222,.444,21,0,3,0,1,9.00,0,4,0,.364,.000,-.--,.---,.000,.333
Henderson Alvarez,P,MIA,30,57,2,11,0,0,0,2,1,20,0,0,.193,.203,.193,.396,67,0,8,1,0,3.38,0,11,0,.289,.000,-.--,.050,.015,.299
Jake Marisnick,CF,MIA,14,48,3,8,0,0,0,0,3,19,5,0,.167,.216,.167,.383,51,0,0,0,0,1.10,0,8,1,.276,.000,-.--,.158,.059,.373
Randy Wolf,P,MIA,6,7,0,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286,7,0,0,0,0,0.25,0,1,0,.167,.000,-.--,.---,.000,.143
Anthony DeSclafani,P,MIA,13,10,1,1,0,0,0,2,1,3,0,0,.100,.182,.100,.282,11,0,0,0,1,6.00,0,1,0,.143,.000,-.--,.333,.091,.273
Jose Fernandez,P,MIA,8,16,1,2,0,0,0,1,0,6,0,0,.125,.125,.125,.250,18,0,2,0,0,4.00,0,2,0,.200,.000,-.--,.---,.000,.333
Andrew Heaney,P,MIA,7,8,0,1,0,0,0,0,0,2,0,0,.125,.125,.125,.250,9,0,1,0,0,2.00,0,1,0,.167,.000,-.--,.---,.000,.222
Nathan Eovaldi,P,MIA,33,56,1,5,0,0,0,0,1,36,0,0,.089,.105,.089,.194,64,0,7,0,0,10.00,0,5,0,.250,.000,-.--,.028,.016,.563
Greg Dobbs,X,MIA,15,13,0,1,0,0,0,0,0,4,0,0,.077,.077,.077,.154,13,0,0,0,0,0.60,0,1,0,.111,.000,-.--,.---,.000,.308
Tom Koehler,P,MIA,32,50,0,3,0,0,0,0,1,27,0,0,.060,.078,.060,.138,59,0,8,0,2,8.33,0,3,0,.130,.000,-.--,.037,.017,.458
Brad Hand,P,MIA,32,27,0,1,0,0,0,1,0,7,0,0,.037,.037,.037,.074,31,0,4,0,0,4.75,0,1,0,.050,.000,-.--,.---,.000,.226
Arquimedes Caminero,P,MIA,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carter Capps,P,MIA,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
