PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Steve Pearce,1B,BAL,102,338,51,99,26,0,21,49,40,76,5,0,.293,.373,.556,.929,383,4,0,1,4,0.74,47,188,1,.322,.263,16.10,.526,.104,.198
Alejandro De Aza,LF,BAL,20,82,11,24,5,3,3,10,6,19,2,3,.293,.341,.537,.878,89,0,1,0,1,1.11,11,44,0,.350,.244,27.33,.316,.067,.213
Nelson Cruz,DH,BAL,159,613,87,166,32,2,40,108,55,140,4,5,.271,.333,.525,.858,678,5,0,5,17,0.88,74,322,8,.288,.254,15.32,.393,.081,.206
Matt Wieters,C,BAL,26,104,13,32,5,0,5,18,6,19,0,1,.308,.339,.500,.839,112,0,0,2,1,0.57,10,52,0,.329,.192,20.80,.316,.054,.170
Jimmy Paredes,3B,BAL,18,53,9,16,4,0,2,8,2,13,2,0,.302,.327,.491,.818,55,0,0,0,1,3.00,6,26,0,.368,.189,26.50,.154,.036,.236
Adam Jones,CF,BAL,159,644,88,181,30,2,29,96,19,133,7,1,.281,.311,.469,.780,682,12,0,7,11,0.98,61,302,1,.311,.188,22.21,.143,.028,.195
Delmon Young,DH,BAL,83,242,27,73,11,1,7,30,10,51,2,0,.302,.337,.442,.779,255,3,0,0,6,1.57,19,107,0,.359,.140,34.57,.196,.039,.200
Manny Machado,3B,BAL,82,327,38,91,14,0,12,32,20,68,2,0,.278,.324,.431,.755,354,3,2,2,13,1.21,26,141,2,.317,.153,27.25,.294,.056,.192
Kelly Johnson,3B,BAL,19,39,7,9,4,0,1,4,6,11,0,1,.231,.333,.410,.743,45,0,0,0,0,0.73,5,16,0,.296,.179,39.00,.545,.133,.244
Nick Markakis,RF,BAL,155,642,81,177,27,1,14,50,62,84,4,2,.276,.342,.386,.728,710,4,0,2,10,0.97,42,248,4,.299,.111,45.86,.738,.087,.118
Jemile Weeks,DH,BAL,3,11,2,3,0,1,0,0,0,0,0,0,.273,.273,.455,.728,13,0,2,0,1,9.00,1,5,0,.273,.182,-.--,.---,.000,.000
Chris Davis,1B,BAL,127,450,65,88,16,0,26,72,60,173,2,1,.196,.300,.404,.704,525,9,1,5,2,0.86,42,182,9,.242,.209,17.31,.347,.114,.330
David Lough,LF,BAL,112,174,31,43,6,3,4,16,15,33,8,5,.247,.309,.385,.694,197,1,6,1,3,0.75,13,67,0,.283,.138,43.50,.455,.076,.168
J.J. Hardy,SS,BAL,141,529,56,142,28,0,9,52,29,104,0,0,.268,.309,.372,.681,569,4,3,4,12,0.84,37,197,1,.317,.104,58.78,.279,.051,.183
Bud Norris,P,BAL,29,3,0,1,0,0,0,1,0,1,0,0,.333,.333,.333,.666,4,0,1,0,0,2.00,0,1,0,.500,.000,-.--,.---,.000,.250
Ryan Flaherty,3B,BAL,102,281,33,62,15,1,7,32,22,68,1,0,.221,.288,.356,.644,312,5,3,1,3,1.46,23,100,2,.266,.135,40.14,.324,.071,.218
Steve Clevenger,C,BAL,35,89,8,20,8,1,0,8,8,19,0,0,.225,.289,.337,.626,97,0,0,0,5,1.78,9,30,1,.286,.112,-.--,.421,.082,.196
Steve Lombardozzi,2B,BAL,20,73,6,21,1,1,0,2,0,14,1,0,.288,.297,.329,.626,74,1,0,0,1,0.90,2,24,0,.356,.041,-.--,.---,.000,.189
Nick Hundley,C,BAL,50,159,17,37,4,0,5,19,10,50,1,0,.233,.273,.352,.625,174,0,2,3,2,0.93,9,56,0,.299,.119,31.80,.200,.057,.287
Caleb Joseph,C,BAL,82,246,22,51,9,0,9,28,17,69,0,1,.207,.264,.354,.618,275,3,6,3,6,0.75,18,87,0,.246,.146,27.33,.246,.062,.251
Christian Walker,1B,BAL,6,18,1,3,1,0,1,1,1,9,0,0,.167,.211,.389,.600,19,0,0,0,0,1.00,2,7,0,.250,.222,18.00,.111,.053,.474
Jonathan Schoop,2B,BAL,137,455,48,95,18,0,16,45,13,122,2,0,.209,.244,.354,.598,481,8,5,0,12,1.25,34,161,0,.249,.145,28.44,.107,.027,.254
Quintin Berry,X,BAL,10,2,3,0,0,0,0,0,0,1,1,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Brad Brach,P,BAL,46,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,1,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Zack Britton,P,BAL,71,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alexi Casilla,2B,BAL,1,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.250
Wei-Yin Chen,P,BAL,31,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Kevin Gausman,P,BAL,20,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.667
Miguel Gonzalez,P,BAL,27,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,5,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.400
Preston Guilmet,P,BAL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tommy Hunter,P,BAL,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ubaldo Jimenez,P,BAL,25,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Brian Matusz,P,BAL,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
T.J. McFarland,P,BAL,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
