PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Brian Schlitter,P,CHC,61,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Anthony Rizzo,1B,CHC,140,524,89,150,28,1,32,78,73,116,5,4,.286,.386,.527,.913,616,15,0,4,8,0.90,61,276,7,.311,.240,16.38,.629,.119,.188
Jorge Soler,RF,CHC,24,89,11,26,8,1,5,20,6,24,1,0,.292,.330,.573,.903,97,0,0,2,3,1.73,14,51,0,.339,.281,17.80,.250,.062,.247
Chris Coghlan,LF,CHC,125,385,50,109,28,5,9,41,39,81,7,4,.283,.352,.452,.804,432,3,3,2,5,0.96,42,174,2,.337,.169,42.78,.481,.090,.188
Starlin Castro,SS,CHC,134,528,58,154,33,1,14,65,35,100,4,4,.292,.339,.438,.777,569,4,0,2,18,1.09,48,231,4,.337,.146,37.71,.350,.062,.176
Luis Valbuena,3B,CHC,149,478,68,119,33,4,16,51,65,113,1,2,.249,.341,.435,.776,547,2,1,1,8,0.58,53,208,4,.294,.186,29.88,.575,.119,.207
Justin Ruggiano,RF,CHC,81,224,29,63,13,1,6,28,18,70,2,4,.281,.337,.429,.766,250,3,1,4,2,0.96,20,96,0,.375,.147,37.33,.257,.072,.280
Travis Wood,P,CHC,41,56,9,13,2,0,3,10,1,17,0,0,.232,.271,.429,.700,66,2,7,0,1,1.06,5,24,0,.278,.196,18.67,.059,.015,.258
Emilio Bonifacio,CF,CHC,69,276,35,77,14,3,2,18,16,49,14,6,.279,.318,.373,.691,298,0,6,0,1,1.48,19,103,2,.333,.094,138.00,.327,.054,.164
Welington Castillo,C,CHC,110,380,28,90,19,0,13,46,26,102,0,0,.237,.296,.389,.685,417,7,2,2,7,0.86,32,148,0,.288,.153,29.23,.255,.062,.245
Ryan Kalish,X,CHC,57,121,13,30,4,4,0,5,8,28,3,2,.248,.295,.347,.642,130,0,1,0,3,2.37,8,42,1,.323,.099,-.--,.286,.062,.215
Ryan Sweeney,CF,CHC,77,207,22,52,9,0,3,20,15,33,0,0,.251,.304,.338,.642,226,1,2,1,4,1.36,12,70,2,.285,.087,69.00,.455,.066,.146
Matt Szczur,RF,CHC,33,62,6,14,2,0,2,5,4,11,0,0,.226,.273,.355,.628,66,0,0,0,1,1.18,4,22,0,.245,.129,31.00,.364,.061,.167
Arismendy Alcantara,CF,CHC,70,278,31,57,11,2,10,29,17,93,8,5,.205,.254,.367,.621,300,2,1,2,3,1.18,23,102,0,.266,.162,27.80,.183,.057,.310
Chris Valaika,1B,CHC,44,121,10,28,4,0,3,13,7,35,1,0,.231,.282,.339,.621,131,2,0,1,5,1.27,7,41,1,.298,.107,40.33,.200,.053,.267
Logan Watkins,2B,CHC,31,65,10,16,3,0,1,6,1,16,1,0,.246,.269,.338,.607,68,1,1,0,0,1.00,4,22,1,.313,.092,65.00,.063,.015,.235
Mike Olt,3B,CHC,89,225,23,36,8,0,12,33,25,100,0,1,.160,.248,.356,.604,258,3,0,5,3,0.84,20,80,0,.203,.196,18.75,.250,.097,.388
Junior Lake,LF,CHC,108,308,30,65,10,3,9,25,14,110,7,3,.211,.246,.351,.597,326,1,1,2,3,1.03,22,108,0,.293,.140,34.22,.127,.043,.337
Darwin Barney,2B,CHC,72,204,18,47,10,2,2,16,9,31,1,0,.230,.265,.328,.593,217,1,2,1,1,0.72,14,67,2,.262,.098,102.00,.290,.041,.143
Javier Baez,SS,CHC,52,213,25,36,6,0,9,20,15,95,5,1,.169,.227,.324,.551,229,1,0,0,5,0.78,15,69,0,.248,.155,23.67,.158,.066,.415
Nate Schierholtz,RF,CHC,99,313,29,60,10,3,6,33,18,76,4,4,.192,.240,.300,.540,341,4,0,6,6,0.74,19,94,0,.228,.109,52.17,.237,.053,.223
John Baker,C,CHC,68,182,9,35,7,0,0,15,19,58,0,0,.192,.273,.231,.504,208,2,3,2,3,1.19,7,42,3,.278,.038,-.--,.328,.091,.279
Jake Arrieta,P,CHC,26,39,3,7,2,1,0,3,2,16,0,0,.179,.220,.282,.502,47,0,6,0,1,2.14,3,11,0,.304,.103,-.--,.125,.043,.340
Dallas Beeler,P,CHC,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500,4,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.500
Dan Straily,P,CHC,7,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,1.000,.500,.500
Raffy Lopez,C,CHC,7,11,0,2,0,0,0,1,2,4,0,0,.182,.286,.182,.468,14,0,0,1,0,2.00,0,2,0,.250,.000,-.--,.500,.143,.286
Jeff Samardzija,P,CHC,17,34,3,6,3,0,0,3,0,10,0,0,.176,.167,.265,.432,38,0,2,2,1,0.69,3,9,0,.231,.088,-.--,.---,.000,.263
Edwin Jackson,P,CHC,29,40,2,7,2,0,0,0,0,21,0,0,.175,.175,.225,.400,44,0,4,0,0,1.00,2,9,0,.368,.050,-.--,.---,.000,.477
Felix Doubront,P,CHC,4,7,0,1,0,0,0,0,1,5,0,0,.143,.250,.143,.393,8,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.200,.125,.625
Kyle Hendricks,P,CHC,14,24,1,3,0,0,0,1,3,11,0,0,.125,.222,.125,.347,30,0,3,0,0,2.25,0,3,0,.231,.000,-.--,.273,.100,.367
Jason Hammel,P,CHC,17,35,2,5,0,0,0,3,1,14,0,0,.143,.167,.143,.310,39,0,3,0,1,5.33,0,5,0,.238,.000,-.--,.071,.026,.359
Eli Whiteside,C,CHC,8,25,0,3,1,0,0,2,0,8,1,0,.120,.115,.160,.275,26,0,0,1,0,0.50,1,4,0,.167,.040,-.--,.---,.000,.308
Jacob Turner,P,CHC,8,10,0,1,0,0,0,0,0,7,0,0,.100,.100,.100,.200,10,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.700
Tsuyoshi Wada,P,CHC,13,20,0,1,0,0,0,0,1,10,0,0,.050,.095,.050,.145,24,0,3,0,0,0.71,0,1,0,.100,.000,-.--,.100,.042,.417
Kyuji Fujikawa,P,CHC,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Justin Grimm,P,CHC,73,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Eric Jokisch,P,CHC,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,5,0,2,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.200
Blake Parker,P,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Neil Ramirez,P,CHC,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Hector Rondon,P,CHC,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zac Rosscup,P,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Rusin,P,CHC,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.333
James Russell,P,CHC,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Pedro Strop,P,CHC,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Veras,P,CHC,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carlos Villanueva,P,CHC,42,10,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,13,0,3,0,1,6.00,0,0,0,.000,.000,-.--,.---,.000,.462
Arodys Vizcaino,P,CHC,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Wesley Wright,P,CHC,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
