PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jose Pirela,2B,NYY,7,24,6,8,1,2,0,3,1,4,0,0,.333,.360,.542,.902,25,0,0,0,1,1.40,3,13,0,.400,.208,-.--,.250,.040,.160
Martin Prado,2B,NYY,37,133,18,42,9,0,7,16,3,23,1,0,.316,.336,.541,.877,137,1,0,0,3,0.70,16,72,0,.340,.226,19.00,.130,.022,.168
Chris Young,LF,NYY,23,71,9,20,8,0,3,10,7,16,1,0,.282,.354,.521,.875,79,1,0,0,0,0.40,11,37,0,.327,.239,23.67,.438,.089,.203
Francisco Cervelli,C,NYY,49,146,18,44,11,1,2,13,11,41,1,0,.301,.370,.432,.802,162,5,0,0,5,1.26,14,63,0,.408,.130,73.00,.268,.068,.253
Chase Headley,3B,NYY,58,191,28,50,8,0,6,17,29,49,3,2,.262,.371,.398,.769,224,4,0,0,5,1.24,14,76,1,.324,.136,31.83,.592,.129,.219
Scott Sizemore,3B,NYY,6,16,3,5,2,0,0,4,0,8,0,0,.313,.313,.438,.751,16,0,0,0,0,2.00,2,7,0,.625,.125,-.--,.---,.000,.500
Brett Gardner,LF,NYY,148,555,87,142,25,8,17,58,56,134,21,5,.256,.327,.422,.749,636,6,13,6,3,0.87,50,234,0,.305,.166,32.65,.418,.088,.211
Jacoby Ellsbury,CF,NYY,149,575,71,156,27,5,16,70,49,93,39,5,.271,.328,.419,.747,635,3,0,7,9,0.89,48,241,5,.296,.148,35.94,.527,.077,.146
Yangervis Solarte,3B,NYY,75,252,26,64,14,0,6,31,30,34,0,0,.254,.337,.381,.718,289,3,1,3,8,1.00,20,96,0,.270,.127,42.00,.882,.104,.118
Mark Teixeira,1B,NYY,123,440,56,95,14,0,22,62,58,109,1,1,.216,.313,.398,.711,508,6,0,4,13,1.00,36,175,3,.233,.182,20.00,.532,.114,.215
Carlos Beltran,DH,NYY,109,403,46,94,23,0,15,49,37,80,3,1,.233,.301,.402,.703,449,4,0,5,11,1.02,38,162,2,.252,.169,26.87,.463,.082,.178
Brian McCann,C,NYY,140,495,57,115,15,1,23,75,32,77,0,0,.232,.286,.406,.692,538,7,0,4,16,0.68,39,201,1,.231,.174,21.52,.416,.059,.143
