PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Khalil Lee,CF,NYM,2,2,1,1,0,0,1,3,0,0,0,0,.500,.500,2.000,2.500,2,0,0,0,0,1.00,1,4,0,.000,1.500,2.00,.---,.000,.000
Pete Alonso,1B,NYM,160,597,95,162,27,0,40,131,67,128,5,1,.271,.352,.518,.870,685,12,0,9,17,0.73,67,309,16,.279,.246,14.92,.523,.098,.187
Jeff McNeil,2B,NYM,148,533,73,174,39,1,9,62,40,61,4,0,.326,.382,.454,.836,589,11,0,5,6,0.76,49,242,1,.353,.128,59.22,.656,.068,.104
Daniel Vogelbach,DH,NYM,55,149,18,38,9,0,6,25,33,47,0,0,.255,.393,.436,.829,183,1,0,0,3,0.94,15,65,1,.333,.181,24.83,.702,.180,.257
Starling Marte,RF,NYM,118,466,76,136,24,5,16,63,26,97,18,9,.292,.347,.468,.815,505,13,0,0,18,1.51,45,218,0,.340,.176,29.12,.268,.051,.192
Brandon Nimmo,CF,NYM,151,580,102,159,30,7,16,64,71,116,3,2,.274,.367,.433,.800,673,16,3,3,9,1.16,53,251,0,.317,.159,36.25,.612,.105,.172
Francisco Lindor,SS,NYM,161,630,98,170,25,5,26,107,59,133,16,6,.270,.339,.449,.788,706,10,0,7,11,0.89,56,283,2,.301,.179,24.23,.444,.084,.188
Francisco Alvarez,DH,NYM,5,12,3,2,1,0,1,1,2,4,0,0,.167,.286,.500,.786,14,0,0,0,1,2.00,2,6,0,.143,.333,12.00,.500,.143,.286
Mark Canha,LF,NYM,140,462,71,123,24,0,13,61,48,97,3,1,.266,.367,.403,.770,542,28,0,4,3,1.00,37,186,1,.309,.136,35.54,.495,.089,.179
Eduardo Escobar,3B,NYM,136,495,58,119,26,4,20,69,40,129,0,2,.240,.295,.430,.725,542,1,0,6,4,0.55,50,213,3,.281,.190,24.75,.310,.074,.238
Luis Guillorme,2B,NYM,102,297,33,81,12,1,2,17,34,46,1,0,.273,.351,.340,.691,335,2,2,0,15,1.82,15,101,1,.317,.067,148.50,.739,.101,.137
J.D. Davis,DH,NYM,66,181,26,43,8,1,4,21,20,66,1,1,.238,.324,.359,.683,207,4,0,2,9,0.95,13,65,0,.345,.122,45.25,.303,.097,.319
Tyler Naquin,RF,NYM,49,123,18,25,7,2,4,13,6,40,1,0,.203,.246,.390,.636,130,1,0,0,2,0.93,13,48,0,.266,.187,30.75,.150,.046,.308
Tomas Nido,C,NYM,98,284,31,68,15,0,3,28,14,76,0,0,.239,.276,.324,.600,313,1,12,2,14,1.57,18,92,0,.314,.085,94.67,.184,.045,.243
Brett Baty,3B,NYM,11,38,4,7,0,0,2,5,2,8,0,0,.184,.244,.342,.586,42,1,0,0,0,1.56,2,13,0,.179,.158,19.00,.250,.048,.190
Nick Plummer,RF,NYM,14,29,4,4,1,0,2,6,1,12,0,0,.138,.194,.379,.573,31,1,0,0,1,1.60,3,11,0,.133,.241,14.50,.083,.032,.387
Dominic Smith,1B,NYM,58,134,11,26,10,1,0,17,12,37,0,0,.194,.276,.284,.560,152,4,0,2,0,1.15,11,38,0,.263,.090,-.--,.324,.079,.243
Mark Vientos,DH,NYM,16,36,3,6,1,0,1,3,5,12,0,0,.167,.268,.278,.546,41,0,0,0,1,1.00,2,10,0,.217,.111,36.00,.417,.122,.293
James McCann,C,NYM,61,174,19,34,6,0,3,18,11,46,3,0,.195,.257,.282,.539,191,4,0,2,5,0.68,9,49,0,.244,.086,58.00,.239,.058,.241
Patrick Mazeika,C,NYM,24,68,4,13,4,0,1,6,2,9,0,0,.191,.214,.294,.508,72,0,2,0,0,0.92,5,20,0,.207,.103,68.00,.222,.028,.125
Robinson Cano,2B,NYM,12,41,3,8,0,0,1,3,2,11,0,0,.195,.233,.268,.501,43,0,0,0,0,1.75,1,11,0,.241,.073,41.00,.182,.047,.256
Travis Jankowski,LF,NYM,43,54,11,9,0,0,0,2,8,9,3,0,.167,.286,.167,.453,63,1,0,0,0,3.00,0,9,0,.200,.000,-.--,.889,.127,.143
Darin Ruf,DH,NYM,29,66,6,10,3,0,0,7,5,20,0,0,.152,.216,.197,.413,74,1,0,2,3,1.00,3,13,0,.208,.045,-.--,.250,.068,.270
Michael Perez,C,NYM,6,14,2,2,0,0,0,3,2,6,0,0,.143,.250,.143,.393,16,0,0,0,0,1.00,0,2,0,.250,.000,-.--,.333,.125,.375
Terrance Gore,X,NYM,10,7,1,1,0,0,0,0,0,3,3,0,.143,.143,.143,.286,8,0,1,0,0,1.00,0,1,0,.250,.000,-.--,.---,.000,.375
Ender Inciarte,LF,NYM,11,8,1,1,0,0,0,0,0,0,0,0,.125,.125,.125,.250,8,0,0,0,0,2.50,0,1,0,.125,.000,-.--,.---,.000,.000
Travis Blankenhorn,DH,NYM,1,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.333
Edwin Diaz,P,NYM,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mychal Givens,P,NYM,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tommy Hunter,P,NYM,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Seth Lugo,P,NYM,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
