PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Adley Rutschman,C,BAL,113,398,70,101,35,1,13,42,65,86,4,0,.254,.362,.445,.807,470,4,0,3,4,0.86,49,177,0,.291,.191,30.62,.756,.138,.183
Gunnar Henderson,3B,BAL,34,116,12,30,7,1,4,18,16,34,1,1,.259,.348,.440,.788,132,0,0,0,1,2.06,12,51,1,.333,.181,29.00,.471,.121,.258
Anthony Santander,RF,BAL,152,574,78,138,24,0,33,89,55,122,0,2,.240,.318,.455,.773,647,13,0,5,14,0.59,57,261,1,.248,.214,17.39,.451,.085,.189
Ryan Mountcastle,1B,BAL,145,555,62,139,28,1,22,85,43,154,4,1,.250,.305,.423,.728,609,4,0,7,12,0.74,51,235,1,.303,.173,25.23,.279,.071,.253
Kyle Stowers,LF,BAL,34,91,11,23,4,1,3,11,5,29,0,0,.253,.306,.418,.724,98,2,0,0,3,0.86,8,38,0,.339,.165,30.33,.172,.051,.296
Cedric Mullins,CF,BAL,156,608,89,157,32,4,16,64,47,126,34,10,.258,.318,.403,.721,672,9,1,5,4,0.72,52,245,2,.299,.145,38.00,.373,.070,.188
Austin Hays,LF,BAL,145,535,66,134,35,2,16,60,34,114,2,4,.250,.306,.413,.719,582,10,0,3,11,0.84,53,221,0,.289,.163,33.44,.298,.058,.196
Ramon Urias,3B,BAL,118,403,50,100,17,1,16,51,30,98,1,0,.248,.305,.414,.719,445,5,3,4,7,1.04,34,167,1,.287,.166,25.19,.306,.067,.220
Terrin Vavra,2B,BAL,40,89,14,23,2,1,1,12,12,19,0,1,.258,.340,.337,.677,103,0,0,2,2,0.81,4,30,0,.310,.079,89.00,.632,.117,.184
Jorge Mateo,SS,BAL,150,494,63,109,25,7,13,50,27,147,35,9,.221,.267,.379,.646,533,5,3,2,8,0.75,45,187,0,.286,.158,38.00,.184,.051,.276
Ryan McKenna,LF,BAL,105,156,23,37,10,0,2,11,11,55,2,1,.237,.294,.340,.634,172,2,2,1,3,0.86,12,53,1,.350,.103,78.00,.200,.064,.320
Rougned Odor,2B,BAL,135,426,49,88,19,3,13,53,32,109,6,1,.207,.275,.357,.632,472,10,0,4,9,0.54,35,152,1,.244,.150,32.77,.294,.068,.231
Tyler Nevin,3B,BAL,58,157,17,31,4,0,2,16,20,46,0,0,.197,.299,.261,.560,184,4,0,3,4,0.84,6,41,0,.259,.064,78.50,.435,.109,.250
Robinson Chirinos,C,BAL,67,195,10,35,9,0,4,22,19,67,1,0,.179,.265,.287,.552,220,4,1,1,4,0.86,13,56,0,.248,.108,48.75,.284,.086,.305
Jesus Aguilar,DH,BAL,16,49,2,11,1,0,1,2,1,13,0,0,.224,.240,.306,.546,51,0,0,0,0,0.56,2,15,0,.286,.082,49.00,.077,.020,.255
