PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Stuart Fairchild,LF,CIN,38,86,13,24,4,1,5,6,8,29,0,2,.279,.374,.523,.897,38,86,13,24,4,1,5,6,8,29,0,2,.279,.374,.523
Tyler Stephenson,C,CIN,50,166,24,53,9,0,6,35,12,47,1,0,.319,.372,.482,.854,CIN,50,166,24,53,9,0,6,35,12,47,1,0,.319,.372
Jake Fraley,LF,CIN,68,216,33,56,9,0,12,28,26,54,4,1,.259,.344,.468,.812,.854,CIN,68,216,33,56,9,0,12,28,26,54,4,1,.259
TJ Friedl,LF,CIN,72,225,33,54,10,5,8,25,20,40,7,2,.240,.314,.436,.750,.468,.812,CIN,72,225,33,54,10,5,8,25,20,40,7,2
Tyler Naquin,RF,CIN,56,187,29,46,12,2,7,33,13,53,3,2,.246,.305,.444,.749,.314,.436,.750,CIN,56,187,29,46,12,2,7,33,13,53,3
Donovan Solano,DH,CIN,80,278,22,79,16,0,4,24,19,61,0,0,.284,.339,.385,.724,.246,.305,.444,.749,CIN,80,278,22,79,16,0,4,24,19,61
Jonathan India,2B,CIN,103,386,48,96,16,2,10,41,31,94,3,4,.249,.327,.378,.705,0,.284,.339,.385,.724,CIN,103,386,48,96,16,2,10,41,31
Kyle Farmer,SS,CIN,145,526,58,134,25,1,14,78,33,99,4,3,.255,.315,.386,.701,3,4,.249,.327,.378,.705,CIN,145,526,58,134,25,1,14,78
Joey Votto,1B,CIN,91,322,31,66,18,1,11,41,44,97,0,0,.205,.319,.370,.689,99,4,3,.255,.315,.386,.701,CIN,91,322,31,66,18,1,11
Mark Kolozsvary,C,CIN,10,20,3,4,2,0,1,3,1,9,0,0,.200,.238,.450,.688,44,97,0,0,.205,.319,.370,.689,CIN,10,20,3,4,2,0
Colin Moran,1B,CIN,42,109,11,23,3,0,5,23,16,30,0,0,.211,.305,.376,.681,3,1,9,0,0,.200,.238,.450,.688,CIN,42,109,11,23,3
Matt Reynolds,2B,CIN,92,244,31,60,10,1,3,23,26,78,5,0,.246,.320,.332,.652,5,23,16,30,0,0,.211,.305,.376,.681,CIN,92,244,31,60
Alejo Lopez,2B,CIN,61,145,15,38,5,1,1,10,9,21,3,1,.262,.314,.331,.645,1,3,23,26,78,5,0,.246,.320,.332,.652,CIN,61,145,15
Mike Moustakas,DH,CIN,78,252,30,54,12,0,7,25,24,75,2,0,.214,.295,.345,.640,5,1,1,10,9,21,3,1,.262,.314,.331,.645,CIN,78,252
Spencer Steer,3B,CIN,28,95,12,20,5,0,2,8,11,26,0,1,.211,.306,.326,.632,54,12,0,7,25,24,75,2,0,.214,.295,.345,.640,CIN,28
Albert Almora,RF,CIN,64,215,26,48,10,1,5,29,17,46,3,2,.223,.282,.349,.631,12,20,5,0,2,8,11,26,0,1,.211,.306,.326,.632,CIN
Aristides Aquino,RF,CIN,80,259,24,51,13,0,10,30,17,101,2,3,.197,.246,.363,.609,215,26,48,10,1,5,29,17,46,3,2,.223,.282,.349,.631
Nick Senzel,CF,CIN,110,373,45,86,13,0,5,25,30,76,8,5,.231,.296,.306,.602,80,259,24,51,13,0,10,30,17,101,2,3,.197,.246,.363
Aramis Garcia,C,CIN,47,108,6,23,2,0,1,4,3,34,0,1,.213,.248,.259,.507,CIN,110,373,45,86,13,0,5,25,30,76,8,5,.231,.296
JT Riddle,3B,CIN,2,4,0,1,0,0,0,0,0,1,0,0,.250,.250,.250,.500,.602,CIN,47,108,6,23,2,0,1,4,3,34,0,1,.213
Michael Papierski,C,CIN,34,82,6,13,1,0,1,4,9,22,0,0,.159,.242,.207,.449,.259,.507,CIN,2,4,0,1,0,0,0,0,0,1,0,0
Austin Romine,C,CIN,37,95,8,14,2,0,3,9,2,36,0,0,.147,.173,.263,.436,.250,.250,.500,CIN,34,82,6,13,1,0,1,4,9,22,0
Chuckie Robinson,C,CIN,25,59,3,8,2,0,2,5,0,17,0,0,.136,.136,.271,.407,.159,.242,.207,.449,CIN,37,95,8,14,2,0,3,9,2,36
Jose Barrero,SS,CIN,48,165,13,25,3,0,2,10,9,76,4,1,.152,.195,.206,.401,0,.147,.173,.263,.436,CIN,25,59,3,8,2,0,2,5,0
Chris Okey,C,CIN,7,12,3,2,0,0,0,0,0,5,0,0,.167,.231,.167,.398,0,0,.136,.136,.271,.407,CIN,48,165,13,25,3,0,2,10
Max Schrock,X,CIN,13,26,1,4,0,0,0,1,1,6,0,0,.154,.185,.154,.339,27,0,0,0,0,0.60,0,4,0,.200,.000,-.--,.167,.037,.222
Taylor Motter,3B,CIN,2,6,0,1,0,0,0,0,0,3,0,0,.167,.167,.167,.334,6,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.---,.000,.500
Michael Siani,CF,CIN,9,24,1,4,0,0,0,0,0,7,0,1,.167,.167,.167,.334,24,0,0,0,1,0.30,0,4,0,.235,.000,-.--,.---,.000,.292
Ronnie Dawson,DH,CIN,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.667
Ryan Hendrix,P,CIN,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeff Hoffman,P,CIN,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joel Kuhnel,P,CIN,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dauri Moreta,P,CIN,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Reiver Sanmartin,P,CIN,45,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Hunter Strickland,P,CIN,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
