PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Mark Mathias,DH,TEX,24,65,11,18,3,0,5,16,9,26,2,0,.277,.365,.554,.919,74,0,0,0,0,1.33,8,36,0,.382,.277,13.00,.346,.122,.351
Nathaniel Lowe,1B,TEX,157,593,74,179,26,3,27,76,48,147,2,2,.302,.358,.492,.850,645,4,0,0,10,1.30,56,292,2,.363,.191,21.96,.327,.074,.228
Corey Seager,SS,TEX,151,593,91,145,24,1,33,83,58,103,3,0,.245,.317,.455,.772,663,7,0,5,14,0.94,58,270,7,.242,.211,17.97,.563,.087,.155
Adolis Garcia,RF,TEX,156,605,88,151,34,5,27,101,40,183,25,6,.250,.300,.456,.756,657,6,0,6,9,0.75,66,276,2,.309,.207,22.41,.219,.061,.279
Marcus Semien,2B,TEX,161,657,101,163,31,5,26,83,53,120,25,8,.248,.304,.429,.733,724,4,0,10,7,0.55,62,282,0,.263,.181,25.27,.442,.073,.166
Mitch Garver,DH,TEX,54,188,23,39,7,0,10,24,23,53,1,1,.207,.298,.404,.702,215,2,0,2,3,0.58,17,76,0,.228,.197,18.80,.434,.107,.247
Jonah Heim,C,TEX,127,406,51,92,20,1,16,48,41,87,2,0,.227,.298,.399,.697,450,1,0,2,10,0.80,37,162,0,.249,.172,25.38,.471,.091,.193
Sam Huff,C,TEX,44,121,9,29,4,0,4,10,11,42,1,0,.240,.303,.372,.675,132,0,0,0,1,1.08,8,45,1,.333,.132,30.25,.262,.083,.318
Leody Taveras,CF,TEX,99,314,39,82,14,2,5,34,21,88,11,5,.261,.309,.366,.675,341,2,1,3,2,0.83,21,115,0,.344,.105,62.80,.239,.062,.258
Josh Jung,3B,TEX,26,98,9,20,4,1,5,14,4,39,2,0,.204,.235,.418,.653,102,0,0,0,2,1.44,10,41,0,.278,.214,19.60,.103,.039,.382
Ezequiel Duran,3B,TEX,58,208,25,49,10,1,5,25,12,54,4,1,.236,.277,.365,.642,220,0,0,0,3,1.14,16,76,0,.295,.130,41.60,.222,.055,.245
Charlie Culberson,3B,TEX,70,115,19,29,6,0,2,12,5,31,2,3,.252,.283,.357,.640,124,0,4,0,5,1.68,8,41,0,.329,.104,57.50,.161,.040,.250
Nick Solak,LF,TEX,35,82,14,17,1,0,3,4,7,19,3,2,.207,.309,.329,.638,95,5,1,0,1,1.76,4,27,0,.233,.122,27.33,.368,.074,.200
Bubba Thompson,LF,TEX,55,170,18,45,5,0,1,9,7,56,18,3,.265,.302,.312,.614,181,2,2,0,2,1.03,6,53,0,.389,.047,170.00,.125,.039,.309
Brad Miller,LF,TEX,81,222,20,47,3,0,7,32,18,70,4,2,.212,.270,.320,.590,241,0,0,1,3,0.71,10,71,0,.274,.108,31.71,.257,.075,.290
Kole Calhoun,RF,TEX,125,388,36,76,14,1,12,49,27,136,3,2,.196,.257,.330,.587,424,6,0,3,6,0.85,27,128,0,.263,.134,32.33,.199,.064,.321
Eli White,CF,TEX,47,105,16,21,2,0,3,10,11,41,12,1,.200,.274,.305,.579,117,0,0,1,0,0.69,5,32,0,.290,.105,35.00,.268,.094,.350
Zach Reks,LF,TEX,16,34,3,9,1,0,0,3,0,10,0,1,.265,.265,.294,.559,34,0,0,0,0,0.67,1,10,0,.375,.029,-.--,.---,.000,.294
Willie Calhoun,DH,TEX,18,44,7,6,3,0,1,2,8,6,0,0,.136,.283,.273,.556,53,1,0,0,1,0.60,4,12,0,.135,.136,44.00,1.333,.151,.113
Josh H. Smith,3B,TEX,73,213,23,42,5,0,2,16,28,50,4,3,.197,.307,.249,.556,253,7,2,3,1,0.59,7,53,0,.244,.052,106.50,.560,.111,.198
Andy Ibanez,3B,TEX,40,119,13,26,4,0,1,9,9,21,3,0,.218,.273,.277,.550,128,0,0,0,0,0.71,5,33,0,.258,.059,119.00,.429,.070,.164
Meibrys Viloria,C,TEX,26,63,10,10,1,0,2,5,11,29,0,0,.159,.280,.270,.550,75,0,0,1,0,1.27,3,17,0,.242,.111,31.50,.379,.147,.387
Kevin Plawecki,C,TEX,3,11,0,3,0,0,0,1,0,4,0,0,.273,.273,.273,.546,11,0,0,0,1,0.33,0,3,0,.429,.000,-.--,.---,.000,.364
Steele Walker,LF,TEX,5,14,1,1,0,0,1,1,2,4,0,0,.071,.188,.286,.474,16,0,0,0,0,1.25,1,4,0,.000,.214,14.00,.500,.125,.250
Elier Hernandez,LF,TEX,14,33,4,6,2,0,0,3,1,15,0,0,.182,.200,.242,.442,35,0,0,1,1,0.30,2,8,0,.316,.061,-.--,.067,.029,.429
Steven Duggar,LF,TEX,8,17,2,3,0,0,0,0,2,12,1,1,.176,.263,.176,.439,19,0,0,0,0,1.00,0,3,0,.600,.000,-.--,.167,.105,.632
Joe Barlow,P,TEX,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brett Martin,P,TEX,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
