PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Yu Chang,2B,PIT,18,42,5,7,1,0,1,2,4,18,0,1,.167,.286,.262,.548,49,3,0,0,1,0.42,2,11,0,.261,.095,42.00,.222,.082,.367
Jason Delay,C,PIT,57,155,17,33,6,0,1,11,9,50,0,2,.213,.265,.271,.536,167,2,1,0,4,0.87,7,42,0,.308,.058,155.00,.180,.054,.299
Greg Allen,LF,PIT,46,118,17,22,4,0,2,8,10,42,8,2,.186,.260,.271,.531,134,2,3,1,2,1.32,6,32,0,.267,.085,59.00,.238,.075,.313
Tyler Heineman,C,PIT,52,142,14,30,6,0,0,8,8,13,1,0,.211,.277,.254,.531,158,5,3,0,2,0.62,6,36,0,.233,.042,-.--,.615,.051,.082
Michael Perez,C,PIT,39,107,8,16,0,0,6,11,8,26,1,0,.150,.209,.318,.527,116,0,1,0,2,0.69,6,34,0,.133,.168,17.83,.308,.069,.224
Bligh Madris,RF,PIT,39,113,10,20,7,0,1,7,10,31,2,1,.177,.244,.265,.509,123,0,0,0,0,1.21,8,30,0,.235,.088,113.00,.323,.081,.252
Anthony Alford,LF,PIT,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250
Yoshi Tsutsugo,1B,PIT,50,170,11,29,4,0,2,19,19,50,0,0,.171,.249,.229,.478,PIT,50,170,11,29,4,0,2,19,19,50,0,0,.171,.249
Cole Tucker,RF,PIT,18,63,3,11,1,1,0,2,0,25,1,0,.175,.175,.222,.397,.478,PIT,18,63,3,11,1,1,0,2,0,25,1,0,.175
Andrew Knapp,C,PIT,11,31,2,4,1,0,0,2,3,9,0,0,.129,.229,.161,.390,.222,.397,PIT,11,31,2,4,1,0,0,2,3,9,0,0
Travis Swaggerty,LF,PIT,5,9,0,1,0,0,0,0,0,4,0,0,.111,.111,.111,.222,.229,.161,.390,PIT,5,9,0,1,0,0,0,0,0,4,0
Zack Collins,1B,PIT,10,25,2,1,0,0,0,1,3,10,0,0,.040,.138,.040,.178,.111,.111,.111,.222,PIT,10,25,2,1,0,0,0,1,3,10
Jose Godoy,C,PIT,8,17,1,1,0,0,0,1,0,7,0,0,.059,.059,.059,.118,0,.040,.138,.040,.178,PIT,8,17,1,1,0,0,0,1,0
David Bednar,P,PIT,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,.059,.059,.059,.118,PIT,45,0,0,0,0,0,0,0
Kevin Padlo,3B,PIT,3,11,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,.000,.000,.000,.000,PIT,3,11,0,0,0,0,0
