PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Vinnie Pasquantino,1B,KC,72,258,25,76,10,0,10,26,35,34,1,0,.295,.383,.450,.833,298,3,0,2,5,0.88,20,116,1,.306,.155,25.80,1.029,.117,.114
Drew Waters,RF,KC,32,96,14,23,6,1,5,18,12,40,0,0,.240,.324,.479,.803,109,0,0,0,1,1.54,12,46,0,.353,.240,19.20,.300,.110,.367
Salvador Perez,C,KC,114,445,48,113,23,1,23,76,18,109,0,0,.254,.292,.465,.757,473,7,0,3,9,0.73,47,207,2,.285,.211,19.35,.165,.038,.230
Edward Olivares,RF,KC,53,161,24,46,8,0,4,15,10,36,2,3,.286,.333,.410,.743,174,2,0,1,1,1.16,12,66,0,.344,.124,40.25,.278,.057,.207
Bobby Witt,SS,KC,150,591,82,150,31,6,20,80,30,135,30,7,.254,.294,.428,.722,632,6,0,5,12,0.58,57,253,2,.295,.174,29.55,.222,.047,.214
Nate Eaton,RF,KC,44,106,16,28,4,3,1,12,10,30,11,1,.264,.331,.387,.718,122,2,1,3,2,0.63,8,41,0,.346,.123,106.00,.333,.082,.246
Maikel Garcia,SS,KC,9,22,1,7,1,0,0,2,1,5,0,0,.318,.348,.364,.712,23,0,0,0,1,1.00,1,8,0,.412,.045,-.--,.200,.043,.217
MJ Melendez,C,KC,129,460,57,100,21,3,18,62,66,131,2,3,.217,.313,.393,.706,534,1,0,7,2,0.82,42,181,1,.258,.176,25.56,.504,.124,.245
Carlos Santana,1B,KC,52,176,17,38,10,0,4,21,36,28,0,0,.216,.349,.341,.690,212,0,0,0,1,0.83,14,60,1,.236,.125,44.00,1.286,.170,.132
Michael Massey,2B,KC,52,173,16,42,9,1,4,17,9,46,3,0,.243,.307,.376,.683,194,8,2,2,1,0.89,14,65,0,.304,.133,43.25,.196,.046,.237
Emmanuel Rivera,3B,KC,63,198,24,47,8,3,6,22,11,46,0,0,.237,.284,.399,.683,211,2,0,0,7,1.19,17,79,0,.281,.162,33.00,.239,.052,.218
Hunter Dozier,1B,KC,129,462,51,109,26,4,12,41,34,125,4,3,.236,.292,.387,.679,500,3,0,1,14,0.92,42,179,0,.298,.152,38.50,.272,.068,.250
Michael A. Taylor,CF,KC,124,414,49,105,10,3,9,43,35,109,4,2,.254,.313,.357,.670,456,2,2,3,6,0.74,22,148,0,.321,.104,46.00,.321,.077,.239
Nick Pratto,1B,KC,49,158,18,29,9,1,7,20,19,66,0,0,.184,.271,.386,.657,182,1,1,3,6,0.81,17,61,0,.250,.203,22.57,.288,.104,.363
Ryan O'Hearn,X,KC,67,134,14,32,6,1,1,16,8,35,0,0,.239,.290,.321,.611,145,2,0,1,2,1.06,8,43,0,.313,.082,134.00,.229,.055,.241
Kyle Isbel,RF,KC,106,256,32,54,10,4,5,28,16,75,9,6,.211,.264,.340,.604,278,3,1,2,5,0.83,19,87,0,.275,.129,51.20,.213,.058,.270
Cam Gallagher,C,KC,18,42,1,9,5,0,0,5,3,13,0,0,.214,.267,.333,.600,47,0,2,0,0,0.83,5,14,0,.310,.119,-.--,.231,.064,.277
Dairon Blanco,X,KC,5,7,1,2,0,0,0,2,0,4,1,0,.286,.286,.286,.572,7,0,0,0,0,1.00,0,2,0,.667,.000,-.--,.---,.000,.571
Nicky Lopez,2B,KC,142,436,51,99,12,4,0,20,29,63,13,3,.227,.281,.273,.554,480,4,10,1,8,1.57,16,119,0,.265,.046,-.--,.460,.060,.131
