PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Yandy Diaz,3B,TB,137,473,71,140,33,0,9,57,78,60,3,3,.296,.401,.423,.824,558,6,0,1,10,1.08,42,200,2,.323,.127,52.56,1.300,.140,.108
Randy Arozarena,LF,TB,153,586,72,154,41,3,20,89,46,156,32,12,.263,.327,.445,.772,645,11,0,2,17,1.40,64,261,2,.325,.183,29.30,.295,.071,.242
Harold Ramirez,DH,TB,120,403,46,121,24,0,6,58,19,72,3,5,.300,.343,.404,.747,435,9,0,4,5,1.16,30,163,1,.350,.104,67.17,.264,.044,.166
Wander Franco,SS,TB,83,314,46,87,20,3,6,33,26,33,8,0,.277,.328,.417,.745,344,0,0,4,5,1.06,29,131,1,.290,.140,52.33,.788,.076,.096
Roman Quinn,LF,TB,21,42,7,11,2,2,0,4,4,21,0,2,.262,.340,.405,.745,47,1,0,0,0,0.25,4,17,0,.524,.143,-.--,.190,.085,.447
Isaac Paredes,3B,TB,111,331,48,68,16,0,20,45,44,67,0,1,.205,.304,.435,.739,381,4,0,2,12,0.90,36,144,0,.195,.230,16.55,.657,.115,.176
Ji Man Choi,1B,TB,113,356,36,83,22,0,11,52,58,123,0,0,.233,.341,.388,.729,419,2,0,3,3,1.15,33,138,3,.320,.154,32.36,.472,.138,.294
Christian Bethancourt,C,TB,45,149,16,38,6,0,7,15,2,39,1,0,.255,.265,.436,.701,151,0,0,0,3,0.89,13,65,0,.301,.181,21.29,.051,.013,.258
Manuel Margot,RF,TB,89,336,36,92,18,2,4,47,24,68,7,3,.274,.325,.375,.700,363,2,0,1,7,0.95,24,126,1,.332,.101,84.00,.353,.066,.187
Brandon Lowe,2B,TB,65,235,31,52,10,2,8,25,27,61,1,0,.221,.308,.383,.691,266,3,0,1,1,0.81,20,90,0,.263,.162,29.38,.443,.102,.229
Yu Chang,2B,TB,36,96,11,25,3,0,3,12,7,27,0,0,.260,.305,.385,.690,105,0,0,2,3,0.84,6,37,0,.324,.125,32.00,.259,.067,.257
Jose Siri,CF,TB,56,166,35,40,9,0,4,14,11,60,8,1,.241,.292,.367,.659,178,1,0,0,1,0.94,13,61,0,.353,.127,41.50,.183,.062,.337
David Peralta,LF,TB,47,161,10,41,11,1,0,18,14,40,0,1,.255,.317,.335,.652,180,2,0,3,2,0.66,12,54,1,.331,.081,-.--,.350,.078,.222
Kevin Kiermaier,CF,TB,63,206,28,47,8,0,7,22,14,61,6,1,.228,.281,.369,.650,221,1,0,0,2,1.58,15,76,0,.290,.141,29.43,.230,.063,.276
Francisco Mejia,C,TB,93,289,32,70,22,0,6,31,7,65,0,0,.242,.264,.381,.645,299,2,0,1,6,0.68,28,110,0,.292,.138,48.17,.108,.023,.217
Josh Lowe,RF,TB,52,181,24,40,12,2,2,13,15,66,3,0,.221,.284,.343,.627,198,1,1,0,1,0.65,16,62,1,.336,.122,90.50,.227,.076,.333
Jonathan Aranda,1B,TB,32,78,10,15,4,0,2,6,8,23,0,0,.192,.276,.321,.597,87,1,0,0,1,1.50,6,25,1,.245,.128,39.00,.348,.092,.264
Luke Raley,RF,TB,22,61,7,12,2,0,1,4,7,24,0,0,.197,.306,.279,.585,72,3,0,1,1,0.63,3,17,0,.297,.082,61.00,.292,.097,.333
Rene Pinto,C,TB,25,80,5,17,3,0,2,10,2,35,0,0,.213,.241,.325,.566,83,1,0,0,3,1.00,5,26,0,.349,.113,40.00,.057,.024,.422
Taylor Walls,SS,TB,142,407,53,70,18,2,8,33,52,120,10,3,.172,.268,.285,.553,466,2,2,2,6,0.69,28,116,0,.221,.113,50.88,.433,.112,.258
Mike Zunino,C,TB,36,115,7,17,3,0,5,16,6,46,0,0,.148,.195,.304,.499,123,1,0,1,2,0.43,8,35,0,.185,.157,23.00,.130,.049,.374
Vidal Brujan,2B,TB,52,147,13,24,5,0,3,16,12,37,5,5,.163,.228,.259,.487,162,1,0,2,2,0.91,8,38,0,.193,.095,49.00,.324,.074,.228
Brett Phillips,CF,TB,75,184,21,27,4,0,5,14,16,85,7,0,.147,.225,.250,.475,208,3,4,1,0,0.71,9,46,0,.232,.103,36.80,.188,.077,.409
Miles Mastrobuoni,2B,TB,8,16,1,3,0,0,0,0,1,6,1,0,.188,.235,.188,.423,17,0,0,0,0,2.50,0,3,0,.300,.000,-.--,.167,.059,.353
Shane McClanahan,P,TB,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
