PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Sean Bouchard,LF,COL,27,74,9,22,6,0,3,11,21,25,0,0,.297,.454,.500,.954,97,1,0,1,1,0.75,9,37,0,.404,.203,24.67,.840,.216,.258
Kris Bryant,LF,COL,42,160,28,49,12,0,5,14,17,27,0,0,.306,.376,.475,.851,181,2,0,2,7,0.91,17,76,0,.338,.169,32.00,.630,.094,.149
C.J. Cron,1B,COL,150,575,79,148,28,3,29,102,43,164,0,0,.257,.315,.468,.783,632,8,0,5,16,0.86,60,269,6,.307,.210,19.83,.262,.068,.259
Ryan McMahon,3B,COL,153,529,67,130,23,3,20,67,60,158,7,3,.246,.327,.414,.741,597,5,0,3,7,1.10,46,219,0,.311,.168,26.45,.380,.101,.265
Alan Trejo,SS,COL,35,118,15,32,6,0,4,17,5,31,1,2,.271,.312,.424,.736,125,2,0,0,3,1.20,10,50,0,.337,.153,29.50,.161,.040,.248
Charlie Blackmon,DH,COL,135,530,60,140,22,6,16,78,32,109,4,1,.264,.314,.419,.733,577,8,4,3,10,1.13,44,222,4,.304,.155,33.12,.294,.055,.189
Yonathan Daza,CF,COL,113,372,56,112,21,2,2,34,26,58,0,3,.301,.349,.384,.733,408,4,1,5,12,1.97,25,143,0,.347,.083,186.00,.448,.064,.142
Brendan Rodgers,2B,COL,137,527,72,140,30,3,13,63,46,101,0,0,.266,.325,.408,.733,581,3,0,5,25,1.35,46,215,0,.304,.142,40.54,.455,.079,.174
Randal Grichuk,RF,COL,141,506,60,131,21,3,19,73,24,127,4,0,.259,.299,.425,.724,538,6,0,2,12,1.14,43,215,0,.309,.166,26.63,.189,.045,.236
Jose Iglesias,SS,COL,118,439,48,128,30,0,3,47,17,56,2,3,.292,.328,.380,.708,467,8,0,3,11,1.30,33,167,0,.326,.089,146.33,.304,.036,.120
Elehuris Montero,3B,COL,53,176,21,41,15,1,6,20,8,60,0,0,.233,.270,.432,.702,185,1,0,0,4,0.79,22,76,0,.318,.199,29.33,.133,.043,.324
Connor Joe,LF,COL,111,404,56,96,20,4,7,28,55,97,6,2,.238,.338,.359,.697,467,7,0,1,8,1.12,31,145,0,.296,.121,57.71,.567,.118,.208
Michael Toglia,RF,COL,31,111,10,24,8,2,2,12,9,44,1,1,.216,.275,.378,.653,120,0,0,0,2,1.05,12,42,0,.338,.162,55.50,.205,.075,.367
Elias Diaz,C,COL,105,351,29,80,18,2,9,51,25,82,0,1,.228,.281,.368,.649,381,2,0,3,8,1.11,29,129,0,.270,.140,39.00,.305,.066,.215
Wynton Bernard,CF,COL,12,42,9,12,1,0,0,3,0,8,3,1,.286,.286,.310,.596,42,0,0,0,1,1.75,1,13,0,.353,.024,-.--,.---,.000,.190
Garrett Hampson,CF,COL,90,199,29,42,7,3,2,15,21,63,12,2,.211,.287,.307,.594,226,1,3,2,3,1.30,12,61,0,.294,.095,99.50,.333,.093,.279
Brian Serven,C,COL,62,187,19,38,4,1,6,16,13,44,0,0,.203,.261,.332,.593,205,2,2,1,7,1.20,11,62,0,.232,.128,31.17,.295,.063,.215
Ezequiel Tovar,SS,COL,9,33,2,7,1,0,1,2,2,9,0,0,.212,.257,.333,.590,35,0,0,0,0,1.83,2,11,0,.261,.121,33.00,.222,.057,.257
Sam Hilliard,LF,COL,70,174,26,32,6,1,2,14,23,57,5,1,.184,.280,.264,.544,200,1,0,2,2,0.85,9,46,0,.256,.080,87.00,.404,.115,.285
Dom Nunez,C,COL,14,33,3,4,1,0,0,2,6,10,0,0,.121,.244,.152,.396,41,0,0,2,0,0.40,1,5,0,.160,.030,-.--,.600,.146,.244
Daniel Bard,P,COL,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alex Colome,P,COL,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carlos Estevez,P,COL,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Lucas Gilbreath,P,COL,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
