PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Rob Refsnyder,RF,BOS,57,153,25,47,11,0,6,21,15,46,1,1,.307,.384,.497,.881,177,6,0,3,1,0.91,17,76,0,.394,.190,25.50,.326,.085,.260
Rafael Devers,3B,BOS,141,555,84,164,42,1,27,88,50,114,3,1,.295,.358,.521,.879,614,6,0,3,14,1.00,70,289,11,.329,.225,20.56,.439,.081,.186
Reese McGuire,C,BOS,36,98,13,33,5,1,3,12,6,23,1,0,.337,.377,.500,.877,108,1,1,1,4,1.00,9,49,0,.411,.163,32.67,.261,.056,.213
Xander Bogaerts,SS,BOS,150,557,84,171,38,0,15,73,57,118,8,2,.307,.377,.456,.833,631,10,0,7,14,0.98,53,254,2,.362,.149,37.13,.483,.090,.187
J.D. Martinez,DH,BOS,139,533,76,146,43,1,16,62,52,145,0,0,.274,.341,.448,.789,596,5,0,5,20,0.86,60,239,1,.345,.174,33.31,.359,.087,.243
Jaylin Davis,CF,BOS,12,24,4,8,1,0,0,2,3,11,0,0,.333,.407,.375,.782,27,0,0,0,0,1.50,1,9,0,.615,.042,-.--,.273,.111,.407
Triston Casas,1B,BOS,27,76,11,15,1,0,5,12,19,23,1,0,.197,.358,.408,.766,95,0,0,0,4,1.92,6,31,0,.208,.211,15.20,.826,.200,.242
Christian Vazquez,C,BOS,84,294,33,83,20,0,8,42,18,51,1,2,.282,.327,.432,.759,318,3,0,3,7,1.33,28,127,0,.315,.150,36.75,.353,.057,.160
Trevor Story,2B,BOS,94,357,53,85,22,0,16,66,32,122,13,0,.238,.303,.434,.737,396,3,0,4,9,0.64,38,155,4,.309,.196,22.31,.262,.081,.308
Christian Arroyo,2B,BOS,87,280,32,80,16,1,6,36,13,49,5,1,.286,.322,.414,.736,300,3,2,2,7,1.15,23,116,2,.326,.129,46.67,.265,.043,.163
Alex Verdugo,LF,BOS,152,593,75,166,39,1,11,74,42,86,1,3,.280,.328,.405,.733,644,3,0,6,14,1.12,51,240,2,.309,.125,53.91,.488,.065,.134
Abraham Almonte,X,BOS,15,35,7,9,2,0,1,2,1,12,1,0,.257,.297,.400,.697,37,1,0,0,1,0.75,3,14,0,.364,.143,35.00,.083,.027,.324
Franchy Cordero,1B,BOS,84,242,36,53,17,1,8,29,28,92,4,1,.219,.300,.397,.697,275,1,2,2,1,0.87,26,96,1,.313,.178,30.25,.304,.102,.335
Tommy Pham,LF,BOS,53,214,32,50,12,0,6,24,14,67,1,1,.234,.298,.374,.672,235,6,0,1,7,1.58,18,80,0,.310,.140,35.67,.209,.060,.285
Bobby Dalbec,1B,BOS,117,317,40,68,9,2,12,39,29,118,3,0,.215,.283,.369,.652,353,3,0,4,5,0.82,23,117,0,.293,.155,26.42,.246,.082,.334
Jarren Duran,CF,BOS,58,204,23,45,14,3,3,17,14,63,7,1,.221,.283,.363,.646,223,4,0,1,1,1.49,20,74,0,.302,.142,68.00,.222,.063,.283
Eric Hosmer,1B,BOS,14,45,6,11,3,0,0,4,4,9,0,0,.244,.320,.311,.631,50,1,0,0,2,1.08,3,14,0,.306,.067,-.--,.444,.080,.180
Enrique Hernandez,CF,BOS,93,361,48,80,24,0,6,45,34,71,0,2,.222,.291,.338,.629,402,3,0,4,11,0.67,30,122,0,.257,.116,60.17,.479,.085,.177
Yu Chang,SS,BOS,11,20,3,3,2,0,0,1,5,7,0,0,.150,.346,.250,.596,26,1,0,0,1,2.33,2,5,0,.231,.100,-.--,.714,.192,.269
Connor Wong,C,BOS,27,48,8,9,3,0,1,7,5,16,0,0,.188,.273,.313,.586,56,1,1,1,0,2.13,4,15,0,.250,.125,48.00,.313,.089,.286
Jackie Bradley,RF,BOS,92,271,21,57,19,1,3,29,17,58,2,3,.210,.257,.321,.578,290,0,2,0,3,1.29,23,87,0,.257,.111,90.33,.293,.059,.200
Kevin Plawecki,C,BOS,61,157,15,34,8,0,1,12,14,28,0,0,.217,.287,.287,.574,175,2,1,1,5,1.20,9,45,0,.256,.070,157.00,.500,.080,.160
Jeter Downs,2B,BOS,14,39,4,6,1,0,1,4,1,21,0,0,.154,.171,.256,.427,41,0,0,1,0,0.44,2,10,0,.278,.103,39.00,.048,.024,.512
Yolmer Sanchez,2B,BOS,14,37,1,4,0,0,0,2,5,13,0,2,.108,.214,.108,.322,44,0,2,0,0,1.00,0,4,0,.167,.000,-.--,.385,.114,.295
Jonathan Arauz,2B,BOS,6,10,1,0,0,0,0,1,0,3,0,0,.000,.000,.000,.000,12,0,1,1,0,1.25,0,0,0,.000,.000,-.--,.---,.000,.250
Travis Shaw,DH,BOS,7,19,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,19,0,0,0,0,0.33,0,0,0,.000,.000,-.--,.---,.000,.368
